Filename,Frame,Time..HMS.,Period,Period.time..HMS.,Length..mm.,Precision..mm.,RMS..mm.,Range..mm.,Direction..deg.,Horz..Dir...deg.,Vert..Dir...deg.,Mid.X..mm.,Mid.Y..mm.,Mid.Z..mm.,OpCode,TapeReader,Depth,Comment,Year,Dive,Transect.Number,Dive.Type,Family,Genus,Species,Code,Number,Stage,Activity,Check.ID,Comment.1,Event.Time.HH.MM.SS
SL_2022_CSEO_Dive_09_13-09-48.000.avi,23255,40:57.2,NA,NA,NA,6.521,0.022,1654.453,24.686,NA,NA,-618.002,-315.05,-1502.009,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,dusky,172,172,4,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,23351,41:00.4,NA,NA,NA,9,0.099,1997.748,22.515,NA,NA,752.496,130.305,-1846.014,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,5,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,24738,41:46.6,NA,NA,NA,8.413,0.121,1910.96,23.514,NA,NA,726.151,225.361,-1753.193,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,6,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,30834,45:09.8,NA,NA,NA,18.44,1.013,2912.793,13.498,NA,NA,-288.664,604.188,-2834.782,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,7,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,37333,48:46.4,NA,NA,NA,11.001,0.435,2146.108,23.673,NA,NA,-516.895,681.567,-1968.264,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,8,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,38806,49:35.5,NA,NA,NA,16.295,2.676,2641.248,19.962,NA,NA,503.175,-758.195,-2479.545,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,9,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,39742,50:06.7,NA,NA,NA,6.912,0.426,1777.755,15.924,NA,NA,21.528,-494.124,-1707.568,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,10,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,40293,50:25.1,NA,NA,NA,36.828,0.828,3919.444,24.731,NA,NA,-1225.886,1074.714,-3564.3,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,yelloweye,145,145,11,AD,Fish milling/hovering,NA,NO LENGTH - visibility too bad,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,42209,51:29.0,NA,NA,NA,9.435,0.006,2164.015,5.604,NA,NA,-142.392,-164.755,-2153.031,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,12,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,57615,00:02.5,NA,NA,NA,9.782,0.281,2033.873,24.179,NA,NA,722.122,407.93,-1857.087,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,13,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,59716,01:12.5,NA,NA,NA,10.863,0.019,2169.826,29.271,NA,NA,937.734,488.584,-1894.752,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,silvergray,157,157,14,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,60289,01:31.6,NA,NA,NA,10.725,0.436,2226.85,30.479,NA,NA,-1114.098,-193.672,-1918.369,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,15,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,64028,03:36.3,NA,NA,NA,7.253,0.486,1803.44,28.897,NA,NA,-854.534,-177.451,-1578.188,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,16,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,67000,05:15.3,NA,NA,NA,5.494,0.74,1509.201,25.424,NA,NA,-402.596,502.183,-1365.07,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,dusky,172,172,17,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,69885,06:51.5,NA,NA,NA,7.92,0.901,1924.553,10.365,NA,NA,-300.916,163.75,-1893.816,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,18,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,73330,08:46.3,NA,NA,NA,22.575,1.565,3109.738,19.489,NA,NA,-647.093,799.239,-2934.784,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,tiger,148,148,19,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,74440,09:23.3,NA,NA,NA,13.843,2.284,2417.236,22.249,NA,NA,-530.117,737.109,-2240.24,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,20,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,76764,10:40.8,NA,NA,NA,9.89,0.515,2033.114,21.548,NA,NA,-560.085,-501.437,-1889.025,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,21,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,79972,12:27.7,NA,NA,NA,16.699,1.366,2742.92,27.472,NA,NA,1235.992,261.218,-2434.687,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,22,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,83330,14:19.7,NA,NA,NA,20.842,0.844,3085.569,16.122,NA,NA,-242.118,810.004,-2967.492,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,23,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,83518,14:25.9,NA,NA,NA,19.031,0.224,2832.637,21.551,NA,NA,-827.803,619.877,-2637.106,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,yelloweye,145,145,24,SU,Fish resting on bottom,NA,NO LENGTH - facing camera,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,85635,15:36.5,NA,NA,NA,15.791,0.16,2623.547,26.185,NA,NA,-1108.078,325.89,-2355.623,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,25,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,86194,15:55.1,NA,NA,560.662,2.638,1.376,821.246,10.207,27.241,16.736,-53.138,135.476,-808.25,1,KelliiWood,100,N/A,2022,9,10,Line,halibut,halibut,200,200,26,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,94005,20:15.5,NA,NA,NA,21.03,0.739,3056.126,32.393,NA,NA,-1430.301,786.372,-2583.75,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,27,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,95692,21:11.7,NA,NA,NA,21.89,0.248,3103.413,22.998,NA,NA,359.046,1146.671,-2861.364,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,28,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,96124,21:26.1,NA,NA,NA,13.016,0.027,2481.771,12.097,NA,NA,-125.227,495.093,-2428.66,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,29,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,97150,22:00.3,NA,NA,NA,11.366,1.151,2210.1,24.065,NA,NA,832.509,337.038,-2019.375,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,30,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,99336,23:13.2,NA,NA,NA,27.727,2.105,3573.885,17.379,NA,NA,-1067.068,-43.717,-3410.587,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,yellowtail,155,155,31,,,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,99618,23:22.6,NA,NA,499.344,52.72,2.858,4865.517,3.097,18.027,13.328,73.869,252.238,-4858.413,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,yelloweye,145,145,32,AD,Fish moving quickly out of frame,NA,,NA
SL_2022_CSEO_Dive_09_13-09-48.000.avi,100940,24:06.7,NA,NA,NA,10.589,0.215,2153.436,24.839,NA,NA,877.041,-229.406,-1953.32,1,KelliiWood,100,N/A,2022,9,10,Line,rockfish,rosethorn,150,150,33,,,NA,,NA
SL_2022_CSEO_Dive_10_14-50-39.000.avi,3790,01:17.3,NA,NA,NA,13.154,0.041,2447.836,12.87,NA,NA,421.107,336.804,-2387.705,1,KelliiWood,115,N/A,2022,10,9,Line,rockfish,yelloweye,145,145,1,AD,Fish milling/hovering,NA,NO LENGTH - facing ROV,NA
SL_2022_CSEO_Dive_10_14-50-39.000.avi,9378,04:23.6,NA,NA,493.474,12.25,0.451,1779.928,11.651,32.223,18.371,359.391,6.099,-1743.256,1,KelliiWood,115,N/A,2022,10,9,Line,halibut,halibut,200,200,2,,,NA,,NA
SL_2022_CSEO_Dive_10_14-50-39.000.avi,11023,05:18.4,NA,NA,NA,3.441,0.108,1234.741,12.14,NA,NA,-221.008,-141.166,-1206.57,1,KelliiWood,115,N/A,2022,10,9,Line,halibut,halibut,200,200,3,,,NA,,NA
SL_2022_CSEO_Dive_10_14-50-39.000.avi,11494,05:34.1,NA,NA,NA,5.321,0.265,1509.749,19.573,NA,NA,-476.141,-176.292,-1421.813,1,KelliiWood,115,N/A,2022,10,9,Line,halibut,halibut,200,200,4,,,NA,,NA
SL_2022_CSEO_Dive_10_14-50-39.000.avi,16979,08:37.0,NA,NA,401.541,10.06,0.529,1328.91,14.87,59.753,24.786,272.654,-204.849,-1284.406,1,KelliiWood,115,N/A,2022,10,9,Line,halibut,halibut,200,200,5,,,NA,,NA
SL_2022_CSEO_Dive_10_14-50-39.000.avi,19691,10:07.4,NA,NA,NA,1.958,0.03,895.883,26.529,NA,NA,-220.944,-336.831,-800.21,1,KelliiWood,115,N/A,2022,10,9,Line,halibut,halibut,200,200,6,,,NA,,NA
SL_2022_CSEO_Dive_10_14-50-39.000.avi,32679,17:20.3,NA,NA,225.957,2.723,1.888,1261.829,13.362,7.596,15.438,-210.137,-202.201,-1227.668,1,KelliiWood,115,N/A,2022,10,9,Line,halibut,halibut,200,200,7,,,NA,,NA
SL_2022_CSEO_Dive_10_14-50-39.000.avi,37413,19:58.1,NA,NA,NA,12.103,0.631,2375.387,12.533,NA,NA,494.028,137.883,-2319.351,1,KelliiWood,115,N/A,2022,10,9,Line,rockfish,rosethorn,150,150,8,,,NA,,NA
SL_2022_CSEO_Dive_10_14-50-39.000.avi,39857,21:19.6,NA,NA,NA,16.657,0.151,2794.791,16.098,NA,NA,-39.321,763.174,-2688.285,1,KelliiWood,115,N/A,2022,10,9,Line,rockfish,tiger,148,148,9,,,NA,,NA
SL_2022_CSEO_Dive_10_14-50-39.000.avi,41524,22:15.1,NA,NA,621.693,88.06,1.918,4179.733,27.866,73.963,28.611,-1808.095,739.941,-3695.057,1,KelliiWood,115,N/A,2022,10,9,Line,rockfish,yelloweye,145,145,10,AD,Fish milling/hovering,NA,,NA
SL_2022_CSEO_Dive_10_14-50-39.000.avi,42153,22:36.1,NA,NA,NA,31.383,1.38,3821.66,18.072,NA,NA,-122.137,1164.638,-3637.827,1,KelliiWood,115,N/A,2022,10,9,Line,rockfish,rosethorn,150,150,11,,,NA,,NA
SL_2022_CSEO_Dive_10_14-50-39.000.avi,44095,23:40.8,NA,NA,NA,28.824,2.717,3762.933,31.701,NA,NA,-1974.266,97.683,-3201.937,1,KelliiWood,115,N/A,2022,10,9,Line,greenling,lingcod,130,130,12,,,NA,NO LENGTH - poor visibility,NA
SL_2022_CSEO_Dive_10_14-50-39.000.avi,44418,23:51.6,NA,NA,NA,13.062,4.03,2480.143,31,NA,NA,-1266.639,-173.71,-2125.22,1,KelliiWood,115,N/A,2022,10,9,Line,rockfish,rosethorn,150,150,13,,,NA,,NA
SL_2022_CSEO_Dive_10_14-50-39.000.avi,51226,27:38.5,NA,NA,NA,33.835,1.559,4160.291,5.132,NA,NA,-227.691,-310.954,-4142.401,1,KelliiWood,115,N/A,2022,10,9,Line,rockfish,yelloweye,145,145,14,AD,Fish milling/hovering,NA,NO LENGTH - facing ROV,NA
SL_2022_CSEO_Dive_10_14-50-39.000.avi,52946,28:35.9,NA,NA,NA,7.475,0.059,1911.847,7.081,NA,NA,-30.256,-241.335,-1896.313,1,KelliiWood,115,N/A,2022,10,9,Line,rockfish,rosethorn,150,150,15,,,NA,,NA
SL_2022_CSEO_Dive_10_14-50-39.000.avi,58674,31:46.8,NA,NA,NA,8.021,0.897,1894.608,24.471,NA,NA,-784.418,-31.66,-1724.305,1,KelliiWood,115,N/A,2022,10,9,Line,rockfish,greenstripe,135,135,16,,,NA,,NA
SL_2022_CSEO_Dive_10_14-50-39.000.avi,62684,34:00.5,NA,NA,NA,7.218,1.338,1907.975,3.816,NA,NA,93.563,-93.483,-1903.385,1,KelliiWood,115,N/A,2022,10,9,Line,halibut,halibut,200,200,17,,,NA,NO LENGTH - wrong angle,NA
SL_2022_CSEO_Dive_10_14-50-39.000.avi,74035,40:18.8,NA,NA,NA,24.176,1.905,3205.305,20.13,NA,NA,-786.183,761.755,-3012.578,1,KelliiWood,115,N/A,2022,10,9,Line,rockfish,rosethorn,150,150,18,,,NA,,NA
SL_2022_CSEO_Dive_10_14-50-39.000.avi,80874,44:06.8,NA,NA,382.024,22.669,1.989,3062.203,28.861,10.491,16.401,-1053.308,1036.927,-2681.868,1,KelliiWood,115,N/A,2022,10,9,Line,rockfish,yelloweye,145,145,13,AD,Fish milling/hovering,NA,,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,5438,32:33.3,NA,NA,430.866,13.814,1.809,2000.77,18.451,26.205,17.221,632.832,22.559,-1897.918,1,KelliiWood,95,N/A,2022,11,8,Line,halibut,halibut,200,200,1,,,NA,,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,6035,32:53.2,NA,NA,NA,7.583,0.418,1838.681,21.549,NA,NA,-675.274,1.85,-1710.19,1,KelliiWood,95,N/A,2022,11,8,Line,halibut,halibut,200,200,2,,,NA,NO LENGTH - wrong angle,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,17671,39:21.0,NA,NA,NA,30.604,1.5,3659.778,20.06,NA,NA,1169.947,441.265,-3439.547,1,KelliiWood,95,N/A,2022,11,8,Line,rockfish,rosethorn,150,150,3,,,NA,,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,19337,40:16.6,NA,NA,NA,26.256,2.53,3553.094,31.208,NA,NA,-1831.357,176.447,-3039.651,1,KelliiWood,95,N/A,2022,11,8,Line,rockfish,yelloweye,145,145,4,AD,Fish milling/hovering,NA,NO LENGTH - partial view,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,21259,41:20.6,NA,NA,NA,23.045,0.525,3181.156,29.036,NA,NA,1419.154,597.133,-2783.736,1,KelliiWood,95,N/A,2022,11,8,Line,rockfish,rosethorn,150,150,5,,,NA,,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,27314,44:42.5,NA,NA,NA,7.905,1.601,1904.084,28.8,NA,NA,907.605,-139.78,-1668.008,1,KelliiWood,95,N/A,2022,11,8,Line,halibut,halibut,200,200,6,,,NA,NO LENGTH - wrong angle,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,32063,47:20.8,NA,NA,NA,26.443,0.125,3530.551,13.255,NA,NA,208.603,768.377,-3439.604,1,KelliiWood,95,N/A,2022,11,8,Line,rockfish,rosethorn,150,150,7,,,NA,,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,34750,48:50.3,NA,NA,NA,14.303,1.77,2593.393,15.067,NA,NA,40.36,662.916,-2506.911,1,KelliiWood,95,N/A,2022,11,8,Line,rockfish,rosethorn,150,150,8,,,NA,,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,35294,49:08.5,NA,NA,NA,57.146,0.662,5326.588,8.114,NA,NA,-347.176,645.687,-5275.898,1,KelliiWood,95,N/A,2022,11,8,Line,rockfish,yelloweye,145,145,9,AD,Fish resting on bottom,NA,NO LENGTH - wrong angle GRAVID,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,37673,50:27.8,NA,NA,NA,7.981,0.876,1842.413,18.273,NA,NA,-425.765,-397.412,-1747.934,1,KelliiWood,95,N/A,2022,11,8,Line,shrimp,spot,965,965,10,,,NA,,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,38463,50:54.1,NA,NA,NA,33.192,2.395,3954.111,10.836,NA,NA,-482.272,550.174,-3885.835,1,KelliiWood,95,N/A,2022,11,8,Line,rockfish,rosethorn,150,150,11,,,NA,,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,39631,51:33.0,NA,NA,NA,12.68,1.149,2378.646,15.129,NA,NA,-577.893,-236.058,-2295.272,1,KelliiWood,95,N/A,2022,11,8,Line,rockfish,yelloweye,145,145,12,AD,Fish milling/hovering,NA,NO LENGTH - partial view only,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,43568,53:44.3,NA,NA,NA,19.758,1.234,2992.771,16.051,NA,NA,-798.843,204.364,-2876.936,1,KelliiWood,95,N/A,2022,11,8,Line,rockfish,rosethorn,150,150,13,,,NA,,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,44647,54:20.2,NA,NA,NA,37.423,2.992,4031.169,24.696,NA,NA,1579.487,569.96,-3664.791,1,KelliiWood,95,N/A,2022,11,8,Line,rockfish,rosethorn,150,150,14,,,NA,,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,47694,56:01.8,NA,NA,NA,22.936,0.377,3153.648,25.038,NA,NA,-1269.105,401.831,-2858.916,1,KelliiWood,95,N/A,2022,11,8,Line,rockfish,rosethorn,150,150,15,,,NA,,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,54115,59:35.8,NA,NA,NA,20.666,1.552,3057.569,23.503,NA,NA,-1218.233,-63.631,-2803.674,1,KelliiWood,95,N/A,2022,11,8,Line,rockfish,rosethorn,150,150,16,,,NA,,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,55281,00:14.7,NA,NA,NA,26.65,1.277,3559.974,12.69,NA,NA,771.702,113.014,-3473.488,1,KelliiWood,95,N/A,2022,11,8,Line,rockfish,yelloweye,145,145,17,AD,Fish resting on bottom,NA,GRAVID - NO LENGTH-wrong angle,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,55754,00:30.5,NA,NA,NA,8.907,1.079,1961.871,30.397,NA,NA,815.787,-572.377,-1689.915,1,KelliiWood,95,N/A,2022,11,8,Line,rockfish,tiger,148,148,18,,,NA,,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,56659,01:00.6,NA,NA,NA,38.474,0.526,4346.699,30.505,NA,NA,2206.061,25.655,-3745.188,1,KelliiWood,95,N/A,2022,11,8,Line,rockfish,rosethorn,150,150,19,,,NA,,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,67960,07:17.3,NA,NA,NA,11.171,1.395,2268.575,14.529,NA,NA,-567.411,-52.749,-2195.836,1,KelliiWood,95,N/A,2022,11,8,Line,halibut,halibut,200,200,20,,,NA,NO LEGNTH - wrong angle,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,70829,08:53.0,NA,NA,NA,50.537,0.404,4816.344,17.764,NA,NA,315.021,1416.956,-4592.403,1,KelliiWood,95,N/A,2022,11,8,Line,rockfish,rosethorn,150,150,21,,,NA,,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,72086,09:34.9,NA,NA,NA,9.827,0.686,2092.882,17.954,NA,NA,624.368,154.473,-1991.596,1,KelliiWood,95,N/A,2022,11,8,Line,halibut,halibut,200,200,22,,,NA,NO LENGTH - partial view only,NA
SL_2022_CSEO_Dive_11_16-18-54.000.avi,77060,12:20.7,NA,NA,NA,11.893,0.289,2325.003,25.883,NA,NA,-1014.905,-16.519,-2091.73,1,KelliiWood,95,N/A,2022,11,8,Line,skate,longnose skate,701,701,23,,,NA,,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,1406,25:01.9,NA,NA,NA,1.889,0.693,885.359,29.362,NA,NA,-326.653,-289.021,-770.47,1,KelliiWood,95,N/A,2022,12,7,Line,halibut,halibut,200,200,1,,,NA,NO LENGTH - wrong angle,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,4413,26:42.1,NA,NA,372.428,9.818,1.654,1696.815,21.584,21.773,0.858,-624.165,-5.212,-1577.838,1,KelliiWood,95,N/A,2022,12,7,Line,halibut,halibut,200,200,2,,,NA,,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,4917,26:58.9,NA,NA,NA,2.33,0.11,983.599,25.249,NA,NA,-378.689,-184.169,-888.9,1,KelliiWood,95,N/A,2022,12,7,Line,halibut,halibut,200,200,3,,,NA,NO LENGTH - wrong angle,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,22266,36:37.2,NA,NA,NA,3.408,1.038,1206.057,18.858,NA,NA,364.258,-143.444,-1140.752,1,KelliiWood,95,N/A,2022,12,7,Line,halibut,halibut,200,200,4,,,NA,NO LENGTH - partial view,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,27086,39:17.9,NA,NA,392.495,6.403,1.025,1557.221,12.073,16.952,10.011,-325.619,-6.944,-1522.781,1,KelliiWood,95,N/A,2022,12,7,Line,halibut,halibut,200,200,5,,,NA,,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,36877,44:44.2,NA,NA,NA,3.796,0.54,1269.074,27.612,NA,NA,-536.818,-244.906,-1123.563,1,KelliiWood,95,N/A,2022,12,7,Line,halibut,halibut,200,200,6,,,NA,NO LENGTH - wrong angle,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,44585,49:01.2,NA,NA,NA,9.738,0.707,2088.065,14.349,NA,NA,306.696,408.683,-2024.581,1,KelliiWood,95,N/A,2022,12,7,Line,halibut,halibut,200,200,7,,,NA,,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,53666,54:03.9,NA,NA,320.841,13.467,1.646,1984.801,13.789,26.604,13.97,-460.399,108.794,-1927.598,1,KelliiWood,95,N/A,2022,12,7,Line,halibut,halibut,200,200,8,,,NA,,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,53975,54:14.2,NA,NA,307.086,5.232,0.862,1913.06,0.861,9.735,0.354,26.991,9.929,-1912.844,1,KelliiWood,95,N/A,2022,12,7,Line,halibut,halibut,200,200,9,,,NA,,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,59079,57:04.3,NA,NA,NA,19.218,0.907,2912.981,23.456,NA,NA,-1134.31,229.612,-2673.215,1,KelliiWood,95,N/A,2022,12,7,Line,rockfish,rosethorn,150,150,10,,,NA,,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,60530,57:52.7,NA,NA,NA,51.618,0.912,4800.108,15.574,NA,NA,-642.409,-1135.729,-4619.357,1,KelliiWood,95,N/A,2022,12,7,Line,rockfish,rosethorn,150,150,11,,,NA,,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,62089,58:44.6,NA,NA,NA,22.895,0.662,3267.026,27.888,NA,NA,-1528.109,-2.793,-2887.617,1,KelliiWood,95,N/A,2022,12,7,Line,rockfish,silvergray,157,157,12,,,NA,,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,65303,00:31.8,NA,NA,NA,11.195,1.633,2371.327,6.1,NA,NA,-106.777,218.823,-2358.793,1,KelliiWood,95,N/A,2022,12,7,Line,rockfish,rosethorn,150,150,13,,,NA,,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,66501,01:11.7,NA,NA,NA,18.998,0.387,2888.878,23.366,NA,NA,1103.32,298.221,-2653.18,1,KelliiWood,95,N/A,2022,12,7,Line,rockfish,quillback,147,147,14,,,NA,,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,67209,01:35.3,NA,NA,718.19,8.172,1.483,2170.138,14.759,7.547,6.237,-238.357,-498.822,-2098.538,1,KelliiWood,95,N/A,2022,12,7,Line,greenling,lingcod,130,130,15,,,NA,,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,69384,02:47.8,NA,NA,NA,17.849,0.092,2837.729,29.962,NA,NA,-1366.79,364.903,-2459.966,1,KelliiWood,95,N/A,2022,12,7,Line,rockfish,quillback,147,147,16,,,NA,,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,69902,03:05.1,NA,NA,NA,22.065,2.801,3123.762,29.617,NA,NA,1423.382,586.757,-2718.012,1,KelliiWood,95,N/A,2022,12,7,Line,rockfish,yelloweye,145,145,17,AD,Fish milling/hovering,NA,NO LENGTH - wrong angle,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,71020,03:42.3,NA,NA,NA,42.485,1.361,4288.095,24.384,NA,NA,-657.066,1628.264,-3912.133,1,KelliiWood,95,N/A,2022,12,7,Line,rockfish,yelloweye,145,145,18,AD,Fish milling/hovering,NA,NO LENGTH - wrong angle,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,71771,04:07.4,NA,NA,NA,39.719,2.13,4197.802,16.878,NA,NA,-1109.482,488.387,-4018.963,1,KelliiWood,95,N/A,2022,12,7,Line,rockfish,black,142,142,19,,,NA,NO LENGTH - partial view,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,74079,05:24.3,NA,NA,NA,21.858,0.752,3212.927,28.458,NA,NA,1528.532,75.45,-2825.03,1,KelliiWood,95,N/A,2022,12,7,Line,rockfish,quillback,147,147,20,,,NA,,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,74649,05:43.3,NA,NA,NA,13.614,0.213,2443.376,23.234,NA,NA,937.577,-232.694,-2244.302,1,KelliiWood,95,N/A,2022,12,7,Line,greenling,lingcod,130,130,21,,,NA,NO LENGTH - partial view only,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,74751,05:46.7,NA,NA,NA,31.913,1.399,4001.895,8.684,NA,NA,-74.894,583.7,-3958.389,1,KelliiWood,95,N/A,2022,12,7,Line,rockfish,quillback,147,147,22,,,NA,,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,78643,07:56.4,NA,NA,NA,44.214,1.943,4302.387,24.745,NA,NA,-1460.19,1038.38,-3911.54,1,KelliiWood,95,N/A,2022,12,7,Line,rockfish,tiger,148,148,23,,,NA,,NA
SL_2022_CSEO_Dive_12_08-07-25.000.avi,82458,10:03.6,NA,NA,NA,7.416,0.162,1873.52,10.735,NA,NA,-22.938,-355.58,-1839.324,1,KelliiWood,95,N/A,2022,12,7,Line,rockfish,rosethorn,150,150,24,,,NA,,NA
SL_2022_CSEO_Dive_13_10-21-58.000.avi,13516,41:00.5,NA,NA,NA,37.903,4.23,4261.553,32.321,NA,NA,-2244.352,-407.327,-3599.695,1,KelliiWood,120,N/A,2022,13,6,Line,rockfish,rosethorn,150,150,1,,,NA,,NA
SL_2022_CSEO_Dive_13_10-21-58.000.avi,14125,41:20.8,NA,NA,NA,26.579,0.038,3699.959,5.22,NA,NA,244.475,216.624,-3685.513,1,KelliiWood,120,N/A,2022,13,6,Line,rockfish,rosethorn,150,150,2,,,NA,,NA
SL_2022_CSEO_Dive_13_10-21-58.000.avi,16617,42:43.9,NA,NA,NA,25.65,0.018,3344.367,18.691,NA,NA,-972.363,438.038,-3169.767,1,KelliiWood,120,N/A,2022,13,6,Line,rockfish,rosethorn,150,150,3,,,NA,,NA
