"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"1543","Bseo[73]",18066.177,5877.887,8778.061,17355.487,31195.184,FALSE,1,1.001,3000
"1544","Bseo[74]",18066.138,6003.192,8665.371,17364.435,31496.703,FALSE,1,1.001,3000
"1545","Bseo[75]",18056.518,6095.556,8427.432,17288.774,31587.388,FALSE,1,1.001,3000
"1546","Bseo[76]",18023.364,6203.811,8226.984,17258.876,31844.303,FALSE,1,1.001,3000
"1547","Bseo[77]",17988.829,6285.716,7964.895,17268.772,31702.849,FALSE,1,1.001,3000
"1548","Bseo[78]",17974.836,6405.162,7895.033,17094.97,32236.07,FALSE,1,1.001,3000
"1549","Bseo[79]",17973.057,6495.343,7790.119,17120.154,32361.183,FALSE,1,1.001,3000
"1550","Bseo[80]",17938.827,6611.561,7549.551,17107.129,32056.462,FALSE,1,1.001,3000
"1551","Bseo[81]",17938.544,6737.009,7394.548,17088.188,32805.537,FALSE,1,1.001,3000
"1552","Bseo[82]",17918.719,6841.427,7211.896,17044.939,33036.278,FALSE,1,1.001,3000
"1553","Bseo[83]",17877.215,6949.834,7035.444,17061.934,33027.559,FALSE,1,1.001,3000
"1554","Bseo[84]",17876.714,7051.049,6897.986,16982.893,33479.563,FALSE,1,1.001,3000
"1555","Bseo[85]",17877.259,7155.563,6722.285,16940.3,33328.902,FALSE,1,1,3000
"1556","Bseo[86]",17871.4,7239.822,6633.027,16919.295,33970.637,FALSE,1,1,3000
"1557","Bseo[87]",17846.555,7309.432,6470.48,17035.735,34091.237,FALSE,1,1,3000
"1558","Bseo[88]",17823.629,7398.015,6338.019,16857.633,34121.664,FALSE,1,1,3000
"1559","Bseo[89]",17774.133,7462.961,6248.425,16875.918,34211.121,FALSE,1,1,3000
"1560","Bseo[90]",17783.885,7554.6,6111.062,16858.79,34466.19,FALSE,1,1,3000
"1561","Bseo[91]",17764.248,7651.419,5949.35,16830.779,34893.355,FALSE,1,1,3000
"1562","Bseo[92]",17782.73,7777.246,5685.413,16740.664,35099.482,FALSE,1,1,3000
"1563","Bseo[93]",17750.642,7842.113,5606.922,16704.47,34919.608,FALSE,1,1,3000
"1564","Cseo[1]",131.185,23.069,98.518,126.893,188.581,FALSE,1,1,3000
"1565","Cseo[2]",148.289,23.861,113.31,144.643,203.007,FALSE,1,1.002,1347
"1566","Cseo[3]",154.027,21.298,120.117,151.364,201.417,FALSE,1,1,3000
"1567","Cseo[4]",220.831,30.082,171.945,217.4,289.683,FALSE,1,1.001,1806
"1568","Cseo[5]",454.829,48.758,373.026,450.624,565.909,FALSE,1,1.001,3000
"1569","Cseo[6]",569.689,57.744,475.293,563.288,699.75,FALSE,1,1.001,1629
"1570","Cseo[7]",573.707,63.681,467.537,566.157,715.828,FALSE,1,1.001,1898
"1571","Cseo[8]",873.045,67.855,757.937,866.571,1020.708,FALSE,1,1.002,876
"1572","Cseo[9]",804.357,81.257,674.061,792.563,991.79,FALSE,1,1.001,3000
"1573","Cseo[10]",551.098,74.337,439.772,537.916,725.762,FALSE,1,1.001,1947
"1574","Cseo[11]",488.922,84.235,366.184,475.085,694.472,FALSE,1,1,3000
"1575","Cseo[12]",595.741,65.78,493.693,587.338,743.058,FALSE,1,1,3000
"1576","Cseo[13]",578.846,71.886,472.877,567.263,754.62,FALSE,1,1.001,1922
"1577","Cseo[14]",656.31,89.596,528.328,641.95,873.274,FALSE,1,1,3000
"1578","Cseo[15]",700.883,89.788,576.728,683.423,919.856,FALSE,1,1.002,2657
"1579","Cseo[16]",351.044,41.378,286.182,346.215,447.474,FALSE,1,1,3000
"1580","Cseo[17]",567.277,65.113,463.378,558.18,713.205,FALSE,1,1,3000
"1581","Cseo[18]",472.864,53.042,388.66,466.809,596.932,FALSE,1,1,3000
"1582","Cseo[19]",642.774,85.928,506.885,631.798,839.451,FALSE,1,1.001,2073
"1583","Cseo[20]",436.255,45.019,367.844,429.922,540.683,FALSE,1,1.001,2362
"1584","Cseo[21]",360.237,25.357,314.378,358.548,414.548,FALSE,1,1,2739
"1585","Cseo[22]",362.476,21.595,323.014,361.676,408.193,FALSE,1,1,3000
"1586","Cseo[23]",318.279,19.243,281.293,317.805,357.764,FALSE,1,1.001,3000
"1587","Cseo[24]",313.366,18.758,279.112,312.551,353.449,FALSE,1,1,3000
"1588","Cseo[25]",445.069,53.073,363.605,436.625,568.265,FALSE,1,1,3000
"1589","Cseo[26]",315.69,24.451,274.897,313.426,369.95,FALSE,1,1,3000
"1590","Cseo[27]",338.292,43.759,275.749,331.629,442.169,FALSE,1,1.002,2862
"1591","Cseo[28]",366.344,61.571,276.028,356.839,511.334,FALSE,1,1.002,3000
"1592","Cseo[29]",314.868,38.977,256.06,309.193,407.947,FALSE,1,1.001,3000
"1593","Cseo[30]",321.671,47.533,255.309,312.958,439.602,FALSE,1,1,3000
"1594","Cseo[31]",270.518,28.532,223.259,266.869,339.053,FALSE,1,1,3000
"1595","Cseo[32]",156.086,9.679,139.816,155.212,177.42,FALSE,1,1.002,3000
"1596","Cseo[33]",222.692,12.287,199.809,222.445,247.729,FALSE,1,1.001,3000
"1597","Cseo[34]",258.235,16.101,229.908,257.296,292.693,FALSE,1,1.001,2297
"1598","Cseo[35]",141.589,9.432,125.482,140.965,161.988,FALSE,1,1,3000
"1599","Cseo[36]",153.049,10.524,135.091,151.967,176.5,FALSE,1,1,3000
"1600","Cseo[37]",167.273,13.732,146.305,165.627,198.057,FALSE,1,1.002,3000
"1601","Cseo[38]",218.075,24.913,177.522,215.33,273.171,FALSE,1,1,3000
"1602","Cseo[39]",236.017,47.873,176.167,226.073,355.28,FALSE,1,1.001,2045
"1603","Cseo[40]",204.631,18.338,175.732,202.24,248.957,FALSE,1,1.003,767
"1604","Cseo[41]",114.858,11.209,100.322,112.396,143.999,FALSE,1,1,3000
"1605","Cseo[42]",147.842,32.777,108.123,140.166,230.284,FALSE,1,1,3000
"1606","Cseo[43]",152.741,68.396,94.592,130.893,332.841,FALSE,1,1.009,965
"1607","Byseo[1]",40.941,14.181,21.48,38.407,75.529,FALSE,1,1,3000
"1608","Byseo[2]",41.876,14.219,21.896,39.467,75.962,FALSE,1,1.001,1137
"1609","Byseo[3]",39.291,12.16,20.962,37.392,68.816,FALSE,1,1,3000
"1610","Byseo[4]",58.145,17.586,31.636,55.774,99.912,FALSE,1,1.003,1345
"1611","Byseo[5]",71.738,21.413,39.85,68.533,121.582,FALSE,1,1,3000
"1612","Byseo[6]",96.4,30.626,51.824,91.64,169.118,FALSE,1,1,3000
"1613","Byseo[7]",126.67,36.945,70.547,121.293,214.716,FALSE,1,1.002,1005
"1614","Byseo[8]",118.536,35.641,65.707,112.886,204.336,FALSE,1,1.001,1324
"1615","Byseo[9]",154.253,46.501,85.333,146.576,265.349,FALSE,1,1.001,3000
"1616","Byseo[10]",152.322,45.624,86.13,144.213,262.391,FALSE,1,1,3000
"1617","Byseo[11]",178.526,53.037,99.62,169.9,304.591,FALSE,1,1,3000
"1618","Byseo[12]",137.637,39.356,77.163,132.008,230.845,FALSE,1,1,3000
"1619","Byseo[13]",154.48,44.438,86.241,148.515,259.063,FALSE,1,1.002,821
"1620","Byseo[14]",198.52,59.405,109.239,189.99,341.504,FALSE,1,1,3000
"1621","Byseo[15]",210.55,61.973,116.1,200.762,351.974,FALSE,1,1.003,3000
"1622","Byseo[16]",129.691,39.338,68.8,123.749,223.281,FALSE,1,1,3000
"1623","Byseo[17]",191.099,59.766,102.618,181.713,324.454,FALSE,1,1,3000
"1624","Byseo[18]",167.376,50.523,93.37,160.112,288.369,FALSE,1,1.001,1568
"1625","Byseo[19]",378.059,83.626,247.84,367.022,575.16,FALSE,1,1.001,2439
"1626","Byseo[20]",149.477,42.349,89.351,141.425,251.958,FALSE,1,1.002,2392
"1627","Byseo[21]",95.949,20.136,63.78,93.732,141.732,FALSE,1,1,3000
"1628","Byseo[22]",101.306,18.372,70.505,99.562,142.218,FALSE,1,1,2889
"1629","Byseo[23]",69.907,13.362,47.837,68.352,99.333,FALSE,1,1,2271
"1630","Byseo[24]",93.626,17.742,64.72,91.694,133.602,FALSE,1,1,3000
"1631","Byseo[25]",194.893,52.319,116.865,186.74,314.896,FALSE,1,1,3000
"1632","Byseo[26]",173.139,27.957,125.203,170.63,232.946,FALSE,1,1.001,2074
"1633","Byseo[27]",204.524,44.666,138.593,197.752,311.403,FALSE,1,1.002,3000
"1634","Byseo[28]",259.127,65.825,158.016,249.189,411.586,FALSE,1,1.002,3000
"1635","Byseo[29]",177.223,39.959,115.576,171.925,269.233,FALSE,1,1.001,1090
"1636","Byseo[30]",190.979,48.196,120.24,182.586,308.425,FALSE,1,1,3000
"1637","Byseo[31]",163.215,31.948,110.216,159.592,235.746,FALSE,1,1.001,1997
"1638","Byseo[32]",49.862,11.996,31.327,48.178,78.388,FALSE,1,1.001,3000
"1639","Byseo[33]",35.461,8.656,22.183,34.354,55.583,FALSE,1,1,3000
"1640","Byseo[34]",55.576,13.285,35.388,53.664,87.046,FALSE,1,1,3000
"1641","Byseo[35]",51.435,9.902,35.049,50.163,74.088,FALSE,1,1.002,854
"1642","Byseo[36]",47.51,9.19,32.722,46.444,67.717,FALSE,1,1,3000
"1643","Byseo[37]",63.841,15.462,39.493,61.916,99.539,FALSE,1,1.001,3000
"1644","Byseo[38]",88.572,23.655,52.633,84.741,143.545,FALSE,1,1.001,3000
"1645","Byseo[39]",121.458,47.378,63.027,110.313,237.328,FALSE,1,1.001,2664
"1646","Byseo[40]",75.309,18.069,48.427,72.745,118.452,FALSE,1,1.004,704
"1647","Byseo[41]",58.165,15.37,35.034,55.853,94.312,FALSE,1,1.001,1627
"1648","Byseo[42]",115.293,34.891,66.442,108.769,200.362,FALSE,1,1,3000
"1649","Byseo[43]",117.394,73.039,36.231,98.779,301.844,FALSE,1,1.007,1124
"1650","Dseo[1]",43.421,22.138,14.284,38.623,99.775,FALSE,1,1,3000
"1651","Dseo[2]",47.278,22.045,18.097,43.269,99.649,FALSE,1,1.002,944
"1652","Dseo[3]",48.067,19.431,19.918,44.805,95.352,FALSE,1,1,3000
"1653","Dseo[4]",72.096,27.269,31.554,67.409,138.542,FALSE,1,1,3000
"1654","Dseo[5]",88.966,34.878,39.513,83.156,171.955,FALSE,1,1,3000
"1655","Dseo[6]",114.278,48.078,46.826,105.28,230.735,FALSE,1,1,3000
"1656","Dseo[7]",152.435,57.153,67.14,143.361,286.217,FALSE,1,1.001,2450
"1657","Dseo[8]",142.955,55.576,64.369,134.393,273.553,FALSE,1,1.001,1437
"1658","Dseo[9]",183.279,74.463,77.274,169.764,357.862,FALSE,1,1,3000
"1659","Dseo[10]",132.622,70.556,35.27,117.964,301.798,FALSE,1,1.002,2143
"1660","Dseo[11]",179.03,82.607,61.723,164.844,382.955,FALSE,1,1,3000
"1661","Dseo[12]",116.85,60.791,28.432,105.749,258.577,FALSE,1,1,3000
"1662","Dseo[13]",99.916,66.985,9.969,86.578,269.674,FALSE,1,1.002,983
"1663","Dseo[14]",125.604,85.159,16.272,106.115,339.381,FALSE,1,1,3000
"1664","Dseo[15]",109.255,83.669,9.51,88.343,312.741,FALSE,1,1.004,1802
"1665","Dseo[16]",67.588,37.794,13.973,61.226,159.18,FALSE,1,1,3000
"1666","Dseo[17]",130.907,59.48,44.535,121.46,263.654,FALSE,1,1,3000
"1667","Dseo[18]",85.6,48.24,18.65,77.492,203.593,FALSE,1,1.001,1910
"1668","Dseo[19]",270.447,83.627,140.244,259.405,467.544,FALSE,1,1.001,2439
"1669","Dseo[20]",56.797,39.927,8.079,47.286,159.089,FALSE,1,1.002,1769
"1670","Dseo[21]",32.383,17.76,6.432,29.443,74.352,FALSE,1,1,3000
"1671","Dseo[22]",9.525,9.066,4,5.155,34.313,FALSE,1,1,3000
"1672","Dseo[23]",5.98,4.002,4,4,17.393,FALSE,1,1,3000
"1673","Dseo[24]",8.613,8.148,4,4,31.333,FALSE,1,1.001,3000
"1674","Dseo[25]",74.465,49.299,7.274,65.147,191.971,FALSE,1,1,3000
"1675","Dseo[26]",23.735,18.772,4,19.044,71.688,FALSE,1,1.001,3000
"1676","Dseo[27]",57.813,40.863,4,49.285,157.536,FALSE,1,1.003,2362
"1677","Dseo[28]",97.785,59.877,12.327,87.027,240.165,FALSE,1,1.002,3000
"1678","Dseo[29]",55.119,36.355,4,48.941,142.01,FALSE,1,1.002,1236
"1679","Dseo[30]",67.043,45.807,7.654,57.013,181.948,FALSE,1,1,3000
"1680","Dseo[31]",54.495,26.284,15.314,50.708,118.951,FALSE,1,1.001,3000
"1681","Dseo[32]",5.516,4.613,4,4,18.204,FALSE,1,1.016,3000
"1682","Dseo[33]",4.358,1.779,4,4,8.408,FALSE,1,1.017,3000
"1683","Dseo[34]",12.043,8.608,4,9.692,34.313,FALSE,1,1.001,3000
"1684","Dseo[35]",8.898,5.763,4,6.947,24.829,FALSE,1,1.002,1431
"1685","Dseo[36]",9.005,6.571,4,6.363,26.447,FALSE,1,1.001,2435
"1686","Dseo[37]",13.808,10.644,4,11.104,41.377,FALSE,1,1.002,3000
"1687","Dseo[38]",46.872,23.236,11.694,43.205,101.315,FALSE,1,1,3000
"1688","Dseo[39]",60.919,46.662,5.633,50.016,177.204,FALSE,1,1.001,2964
"1689","Dseo[40]",17.481,15.109,4,12.896,58.314,FALSE,1,1.005,874
"1690","Dseo[41]",9.087,9.533,4,4,36.328,FALSE,1,1.001,3000
"1691","Dseo[42]",40.357,32.37,4.165,32.049,122.519,FALSE,1,1,3000
"1692","Dseo[43]",56.85,68.062,4,34.508,235.821,FALSE,1,1.009,952
"1693","KnCseo[1]",87.764,7.12,75.115,87.396,102.364,FALSE,1,1.003,685
"1694","KnCseo[2]",101.01,8.684,85.004,100.648,119.42,FALSE,1,1,3000
"1695","KnCseo[3]",105.96,9.222,89.361,105.473,125.811,FALSE,1,1.002,2744
"1696","KnCseo[4]",148.736,13.013,124.625,148.266,175.489,FALSE,1,1.001,2524
"1697","KnCseo[5]",365.863,33.768,305.278,363.732,438.208,FALSE,1,1,3000
"1698","KnCseo[6]",455.411,31.937,395.916,454.117,521.378,FALSE,1,1.002,961
"1699","KnCseo[7]",421.272,30.378,366.905,419.761,484.475,FALSE,1,1,3000
"1700","KnCseo[8]",730.09,40.615,652.449,728.279,813.546,FALSE,1,1,2373
"1701","KnCseo[9]",621.078,34.195,557.017,619.656,693.116,FALSE,1,1.001,3000
"1702","KnCseo[10]",418.475,23.645,373.706,418.213,465.326,FALSE,1,1,3000
"1703","KnCseo[11]",309.893,17.974,275.621,309.663,346.259,FALSE,1,1.001,3000
"1704","KnCseo[12]",478.891,26.788,428.783,478.169,533.381,FALSE,1,1,3000
"1705","KnCseo[13]",478.929,26.142,430.59,477.948,533.808,FALSE,1,1.001,2193
"1706","KnCseo[14]",530.706,27.368,478.264,529.795,586.526,FALSE,1,1,3000
"1707","KnCseo[15]",591.628,32.296,531.653,590.375,658.625,FALSE,1,1,3000
"1708","KnCseo[16]",283.455,16.494,252.442,282.951,317.021,FALSE,1,1,3000
"1709","KnCseo[17]",436.37,26.096,388.529,435.335,487.486,FALSE,1,1,2841
"1710","KnCseo[18]",387.264,23.569,343.056,386.567,437.091,FALSE,1,1,3000
"1711","KnCseo[19]",372.327,22.06,331.005,371.676,418.995,FALSE,1,1,3000
"1712","KnCseo[20]",379.459,21.444,339.996,378.405,423.833,FALSE,1,1,3000
"1713","KnCseo[21]",327.854,18.238,292.924,327.663,363.936,FALSE,1,1.001,2060
"1714","KnCseo[22]",352.951,19.527,316.008,352.31,393.104,FALSE,1,1,3000
"1715","KnCseo[23]",312.3,18.871,276.566,311.815,351.025,FALSE,1,1.001,3000
"1716","KnCseo[24]",304.753,16.867,273.482,304.422,338.771,FALSE,1,1,3000
"1717","KnCseo[25]",370.603,20.739,332.288,369.712,413.546,FALSE,1,1,3000
"1718","KnCseo[26]",291.955,15.376,263.874,291.331,322.837,FALSE,1,1,3000
"1719","KnCseo[27]",280.479,15.444,251.143,280.121,312.011,FALSE,1,1.001,3000
"1720","KnCseo[28]",268.56,14.823,240.622,267.886,298.383,FALSE,1,1.002,1094
"1721","KnCseo[29]",259.749,13.844,233.865,259.503,287.484,FALSE,1,1.001,1533
"1722","KnCseo[30]",254.629,13.854,228.188,254.527,282.333,FALSE,1,1,3000
"1723","KnCseo[31]",216.023,11.431,194.497,215.911,239.109,FALSE,1,1,3000
"1724","KnCseo[32]",150.57,8.317,135.168,150.091,167.922,FALSE,1,1,3000
"1725","KnCseo[33]",218.335,12.204,195.442,218.046,242.946,FALSE,1,1.001,3000
"1726","KnCseo[34]",246.192,13.457,221.055,246.172,273.42,FALSE,1,1.001,1650
"1727","KnCseo[35]",132.69,7.435,118.911,132.535,147.53,FALSE,1,1,3000
"1728","KnCseo[36]",144.044,8.072,129.071,143.713,161.183,FALSE,1,1,3000
"1729","KnCseo[37]",153.465,8.73,137.336,153.129,171.318,FALSE,1,1,2266
"1730","KnCseo[38]",171.203,9.572,153.512,170.966,190.455,FALSE,1,1.001,2422
"1731","KnCseo[39]",175.098,10.541,155.867,174.71,196.786,FALSE,1,1,2278
"1732","KnCseo[40]",187.151,10.426,167.726,186.641,208.301,FALSE,1,1,3000
"1733","KnCseo[41]",105.771,5.698,95.264,105.652,117.645,FALSE,1,1.001,2378
"1734","KnCseo[42]",107.485,5.937,95.972,107.315,119.571,FALSE,1,1,3000
"1735","KnCseo[43]",95.891,5.147,86.078,95.675,106.464,FALSE,1,1.001,1546
"1736","S[1,1]",0,0,0,0,0,FALSE,1,NA,1
"1737","S[2,1]",0,0,0,0,0,FALSE,1,NA,1
"1738","S[3,1]",0,0,0,0,0,FALSE,1,NA,1
"1739","S[4,1]",0,0,0,0,0,FALSE,1,NA,1
"1740","S[1,2]",5.851,349.271,-654.602,-1.012,702.744,TRUE,0.499,1.001,3000
"1741","S[2,2]",0.78,104.151,-192.609,-6.508,225.892,TRUE,0.474,1,3000
"1742","S[3,2]",113.904,533.234,-872.43,93.373,1181.741,TRUE,0.582,1.001,3000
"1743","S[4,2]",-18.961,432.659,-824.498,-22.602,852.304,TRUE,0.528,1.001,3000
"1744","S[1,3]",4.655,351.217,-671.946,-2.616,736.442,TRUE,0.499,1,3000
"1745","S[2,3]",-0.039,104.054,-187.422,-6.327,231.206,TRUE,0.531,1,3000
"1746","S[3,3]",152.315,538.469,-866.391,136.394,1266.542,TRUE,0.607,1,3000
"1747","S[4,3]",-9.145,438.379,-825.512,-21.272,891.045,TRUE,0.525,1,3000
"1748","S[1,4]",11.308,350.161,-658.171,5.931,723.705,TRUE,0.506,1,3000
"1749","S[2,4]",-1.731,103.815,-189.648,-6.41,217.19,TRUE,0.525,1,3000
"1750","S[3,4]",227.043,531.942,-782.726,227.243,1295.706,TRUE,0.662,1,3000
"1751","S[4,4]",-1.441,435.668,-824.632,-1.206,885.601,TRUE,0.502,1,3000
"1752","S[1,5]",10.963,354.618,-641.763,-2.969,753.651,TRUE,0.497,1.001,1801
"1753","S[2,5]",13.495,106.25,-174.007,6.67,250.46,TRUE,0.529,1.003,891
"1754","S[3,5]",489.497,533.077,-479.782,468.188,1571.846,TRUE,0.815,1.002,1463
"1755","S[4,5]",12.192,440.581,-790.204,-0.287,938.996,TRUE,0.5,1.002,1300
"1756","S[1,6]",74.753,349.568,-577.758,69.88,776.576,TRUE,0.586,1.001,1596
"1757","S[2,6]",53.028,105.452,-138.386,47.221,280.981,TRUE,0.689,1.001,2467
"1758","S[3,6]",702.669,513.908,-248.204,692.365,1767.634,TRUE,0.915,1.001,1759
"1759","S[4,6]",49.086,432.636,-762.898,45.744,910.664,TRUE,0.546,1.001,1844
"1760","S[1,7]",108.719,345.472,-527.308,100.916,814.369,TRUE,0.617,1,3000
"1761","S[2,7]",80.682,105.489,-110.083,76.994,305.283,TRUE,0.768,1,3000
"1762","S[3,7]",673.88,495.963,-228.801,663.595,1701.422,TRUE,0.909,1,3000
"1763","S[4,7]",133.23,428.389,-646.754,124.377,997.48,TRUE,0.612,1,3000
"1764","S[1,8]",145.988,354.577,-494.569,130.126,882.573,TRUE,0.639,1.001,2131
"1765","S[2,8]",160.649,107.025,-29.731,155.02,387.29,TRUE,0.946,1.001,1554
"1766","S[3,8]",584.393,493.634,-305.86,575.718,1583.821,TRUE,0.876,1.001,1603
"1767","S[4,8]",414.85,438.278,-378.653,409.084,1283.922,TRUE,0.811,1.001,1695
"1768","S[1,9]",215.378,346.323,-419.025,203.17,916.05,TRUE,0.723,1,3000
"1769","S[2,9]",196.684,104.292,3.16,191.504,416.51,FALSE,0.978,1,3000
"1770","S[3,9]",532.277,483.515,-345.639,516.074,1530.685,TRUE,0.855,1,3000
"1771","S[4,9]",556.535,424.542,-221.863,540.213,1386.353,TRUE,0.902,1,3000
"1772","S[1,10]",190.67,341.213,-440.098,178.624,880.729,TRUE,0.704,1,3000
"1773","S[2,10]",132.701,101.753,-57.66,127.749,342.147,TRUE,0.917,1,3000
"1774","S[3,10]",493.393,469.272,-389.917,480.542,1458.968,TRUE,0.848,1,3000
"1775","S[4,10]",410.85,411.72,-365.086,399.367,1238.402,TRUE,0.838,1,3000
"1776","S[1,11]",115.571,342.364,-507.998,104.531,838.11,TRUE,0.623,1,3000
"1777","S[2,11]",98.322,99.027,-76.57,93.268,310.024,TRUE,0.845,1,3000
"1778","S[3,11]",375.411,461.201,-463.101,366.356,1341.566,TRUE,0.782,1,3000
"1779","S[4,11]",300.821,407.551,-450.19,292.844,1148.404,TRUE,0.755,1,3000
"1780","S[1,12]",261.142,344.443,-397.256,256.972,950.634,TRUE,0.771,1,3000
"1781","S[2,12]",95.894,99.052,-83.269,90.464,315.517,TRUE,0.834,1,3000
"1782","S[3,12]",323.664,461.14,-548.566,316.933,1279.857,TRUE,0.753,1,3000
"1783","S[4,12]",278.183,404.23,-507.071,278.11,1095.685,TRUE,0.749,1,3000
"1784","S[1,13]",294.233,335.159,-318.153,285.693,987.042,TRUE,0.801,1,3000
"1785","S[2,13]",110.928,96.522,-60.1,105.033,321.532,TRUE,0.88,1.001,1903
"1786","S[3,13]",330.865,450.946,-490.064,326.508,1272.973,TRUE,0.758,1,3000
"1787","S[4,13]",304.998,397.862,-431.236,296.058,1114.931,TRUE,0.768,1,3000
"1788","S[1,14]",214.846,324.11,-405.4,212.779,852.719,TRUE,0.74,1,3000
"1789","S[2,14]",141.119,91.405,-25.49,138.013,331.354,TRUE,0.946,1.001,1658
"1790","S[3,14]",407.306,434.414,-395.855,402.591,1273.549,TRUE,0.813,1,3000
"1791","S[4,14]",315.076,382.057,-425.26,313.375,1061.674,TRUE,0.786,1.001,2264
"1792","S[1,15]",280.893,321.4,-299.989,268.64,946.541,TRUE,0.807,1.001,1192
"1793","S[2,15]",151.442,90.097,-7.876,148.738,346.053,TRUE,0.966,1.005,494
"1794","S[3,15]",505.788,430.836,-284.327,491.318,1393.659,TRUE,0.873,1.002,778
"1795","S[4,15]",287.679,381.645,-418.861,271.348,1064.997,TRUE,0.771,1.002,934
"1796","S[1,16]",149.442,309.181,-411.256,144.35,774.09,TRUE,0.676,1,3000
"1797","S[2,16]",82.469,85.371,-71.203,78.114,265.826,TRUE,0.832,1.003,1142
"1798","S[3,16]",336.941,408.77,-401.416,324.12,1171.821,TRUE,0.782,1.001,3000
"1799","S[4,16]",97.129,365.95,-571.147,90.879,831.627,TRUE,0.597,1,3000
"1800","S[1,17]",178.436,309.216,-380.757,166.841,817.941,TRUE,0.707,1,3000
"1801","S[2,17]",62.66,90.897,-98.092,58.305,255.372,TRUE,0.752,1,2823
"1802","S[3,17]",369.033,410.503,-380.718,355.784,1207.947,TRUE,0.804,1.001,3000
"1803","S[4,17]",99.649,371.173,-592.736,92.375,851.937,TRUE,0.596,1.001,3000
"1804","S[1,18]",213.607,310.557,-361.475,205.731,843.921,TRUE,0.756,1,3000
"1805","S[2,18]",54.839,87.397,-104.873,50.959,233.326,TRUE,0.741,1,3000
"1806","S[3,18]",411.834,405.684,-340.382,393.992,1239.495,TRUE,0.837,1,3000
"1807","S[4,18]",124.579,370.587,-562.5,113.72,876.449,TRUE,0.624,1,3000
"1808","S[1,19]",230.598,306.1,-343.523,230.02,830.569,TRUE,0.761,1,3000
"1809","S[2,19]",46.443,82.982,-109.642,45.597,221.45,TRUE,0.712,1,3000
"1810","S[3,19]",479.831,399.752,-276.936,481.145,1259.64,TRUE,0.877,1,3000
"1811","S[4,19]",127.926,367.907,-555.906,128.097,872.994,TRUE,0.631,1,3000
"1812","S[1,20]",391.081,285.227,-208.016,396.589,916.157,TRUE,0.911,1,2889
"1813","S[2,20]",81.356,76.185,-73.501,81.775,229.928,TRUE,0.861,1,3000
"1814","S[3,20]",681.558,369.079,-96.568,691.353,1356.713,TRUE,0.961,1,3000
"1815","S[4,20]",354.463,346.707,-362.15,358.946,981.252,TRUE,0.848,1,3000
"1816","S[1,21]",304.91,263.905,-249.464,305.678,767.825,TRUE,0.873,1,3000
"1817","S[2,21]",56.269,71.344,-87.532,55.924,192.918,TRUE,0.789,1,3000
"1818","S[3,21]",451.193,338.791,-233.893,451.363,1057.303,TRUE,0.897,1,3000
"1819","S[4,21]",348.716,325.908,-312.274,351.671,943.043,TRUE,0.853,1,3000
"1820","S[1,22]",300.348,253.559,-208.754,301.497,762.148,TRUE,0.881,1,3000
"1821","S[2,22]",72.9,68.576,-58.619,71.606,212.965,TRUE,0.86,1.001,3000
"1822","S[3,22]",414.98,319.036,-224.326,414.632,996.251,TRUE,0.9,1,3000
"1823","S[4,22]",379.707,310.127,-248.98,378.039,946.971,TRUE,0.889,1,3000
"1824","S[1,23]",198.033,254.984,-311.769,198.731,675.641,TRUE,0.79,1,3000
"1825","S[2,23]",64.502,68.794,-71.296,64.136,200.621,TRUE,0.826,1,3000
"1826","S[3,23]",375.638,321.259,-271.524,377.809,963.732,TRUE,0.872,1,3000
"1827","S[4,23]",300.175,308.94,-332.994,306.057,865.63,TRUE,0.834,1,3000
"1828","S[1,24]",99.717,249.446,-408.917,103.427,580.284,TRUE,0.661,1,2743
"1829","S[2,24]",50.287,67.833,-83.545,49.173,184.879,TRUE,0.776,1,3000
"1830","S[3,24]",294.645,311.877,-335.436,294.981,889.437,TRUE,0.826,1,3000
"1831","S[4,24]",204.025,302.601,-398.961,201.242,781.849,TRUE,0.761,1.001,2482
"1832","S[1,25]",249.022,244.011,-242.889,252.491,696.101,TRUE,0.844,1,3000
"1833","S[2,25]",66.133,66.835,-64.797,65.609,194.657,TRUE,0.841,1,3000
"1834","S[3,25]",390.611,306.233,-237.672,393.803,963.332,TRUE,0.896,1,3000
"1835","S[4,25]",247.392,293.075,-346.706,251.927,786.674,TRUE,0.792,1,3000
"1836","S[1,26]",328.79,233.965,-168.569,333.073,755.165,TRUE,0.914,1,3000
"1837","S[2,26]",78.915,64.507,-51.201,79.486,204.788,TRUE,0.888,1,2467
"1838","S[3,26]",395.295,288.64,-224.116,401.398,923.358,TRUE,0.905,1,3000
"1839","S[4,26]",281.151,282.146,-306.603,291.145,785.011,TRUE,0.847,1.001,3000
"1840","S[1,27]",320.556,198.801,-93.839,334.413,658.254,TRUE,0.936,1,3000
"1841","S[2,27]",142.17,66.084,21.728,140.377,277.578,FALSE,0.989,1.001,1745
"1842","S[3,27]",454.837,247.733,-71.033,471.992,878.721,TRUE,0.958,1,3000
"1843","S[4,27]",386.191,244.834,-135.707,401.476,797.572,TRUE,0.934,1,3000
"1844","S[1,28]",284.135,190.459,-113.041,295.967,610.181,TRUE,0.925,1.001,2456
"1845","S[2,28]",147.185,63.865,27.835,144.742,281.283,FALSE,0.993,1.001,2340
"1846","S[3,28]",531.806,237.092,34.687,550.015,940.319,FALSE,0.979,1.001,2140
