"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"1202","Surplus[115]",159.885,107.17,18.508,140.878,409.681,FALSE,0.995,1,3000
"1203","Surplus[116]",164.369,110.123,19.389,143.938,419.403,FALSE,0.997,1,3000
"1204","Surplus[117]",169.502,112.99,20.062,147.856,431.102,FALSE,0.998,1,3000
"1205","Surplus[118]",175.939,118.411,21.256,151.972,458.338,FALSE,1,1.001,3000
"1206","Surplus[119]",181.13,123.612,21.377,155.905,475.978,FALSE,1,1.002,2865
"1207","Surplus[120]",185.877,128.855,21.605,157.841,488.609,FALSE,1,1.003,2089
"1208","Surplus[121]",189.383,133.128,21.613,159.364,510.556,FALSE,1,1.005,1619
"1209","Surplus[122]",191.792,136.592,21.556,160.977,522.422,FALSE,1,1.006,1408
"1210","Surplus[123]",193.785,139.684,21.531,161.496,530.615,FALSE,1,1.007,1261
"1211","Surplus[124]",195.325,142.08,21.657,162.665,546.255,FALSE,1,1.007,1191
"1212","Surplus[125]",195.734,142.956,21.637,162.67,545.867,FALSE,1,1.007,1173
"1213","Surplus[126]",196.075,143.757,21.617,163.252,538.532,FALSE,1,1.008,1092
"1214","Surplus[127]",196.002,143.492,21.633,162.383,546.282,FALSE,1,1.008,1079
"1215","Surplus[128]",195.314,141.82,21.61,162.128,540.133,FALSE,1,1.007,1188
"1216","Surplus[129]",194.718,140.88,21.527,162.042,544.061,FALSE,1,1.007,1192
"1217","Surplus[130]",194.007,139.621,21.524,162.389,537.601,FALSE,1,1.006,1260
"1218","Surplus[131]",192.727,137.378,21.546,160.873,527.778,FALSE,1,1.005,1515
"1219","Surplus[132]",191.278,135.195,21.462,160.434,517.985,FALSE,1,1.005,1455
"1220","Surplus[133]",189.704,132.552,21.466,159.704,507.615,FALSE,1,1.004,1737
"1221","Surplus[134]",188.053,129.626,21.36,159.665,495.404,FALSE,1,1.003,2144
"1222","Surplus[135]",186.724,128.318,21.308,158.594,492.52,FALSE,1,1.003,2266
"1223","Tau1",0.023,0.011,0.01,0.021,0.051,FALSE,1,1,3000
"1224","CtoB[1]",0,0,0,0,0.001,FALSE,1,1.004,1300
"1225","CtoB[2]",0,0,0,0,0.001,FALSE,1,1.002,2991
"1226","CtoB[3]",0,0,0,0,0.001,FALSE,1,1,3000
"1227","CtoB[4]",0,0,0,0,0.001,FALSE,1,1.004,3000
"1228","CtoB[5]",0,0,0,0,0.001,FALSE,1,1.011,1721
"1229","CtoB[6]",0,0,0,0,0.001,FALSE,1,1.004,3000
"1230","CtoB[7]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1231","CtoB[8]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1232","CtoB[9]",0,0,0,0,0.001,FALSE,1,1.001,2066
"1233","CtoB[10]",0.001,0,0,0,0.002,FALSE,1,1.002,3000
"1234","CtoB[11]",0.001,0,0,0.001,0.002,FALSE,1,1.003,677
"1235","CtoB[12]",0.001,0,0,0.001,0.002,FALSE,1,1,3000
"1236","CtoB[13]",0.001,0.001,0,0.001,0.003,FALSE,1,1.002,1872
"1237","CtoB[14]",0.001,0.001,0,0.001,0.003,FALSE,1,1,3000
"1238","CtoB[15]",0.002,0.001,0.001,0.002,0.004,FALSE,1,1.003,979
"1239","CtoB[16]",0.002,0.001,0.001,0.002,0.004,FALSE,1,1.005,2242
"1240","CtoB[17]",0.002,0.001,0.001,0.002,0.005,FALSE,1,1.004,724
"1241","CtoB[18]",0.002,0.001,0.001,0.002,0.004,FALSE,1,1.002,2682
"1242","CtoB[19]",0.003,0.001,0.001,0.003,0.006,FALSE,1,1.002,743
"1243","CtoB[20]",0.004,0.002,0.002,0.004,0.008,FALSE,1,1.001,1837
"1244","CtoB[21]",0.004,0.002,0.002,0.004,0.008,FALSE,1,1.001,2301
"1245","CtoB[22]",0.004,0.002,0.002,0.004,0.008,FALSE,1,1.001,1421
"1246","CtoB[23]",0.004,0.002,0.002,0.004,0.008,FALSE,1,1.001,1917
"1247","CtoB[24]",0.004,0.002,0.002,0.004,0.009,FALSE,1,1.002,1625
"1248","CtoB[25]",0.005,0.002,0.002,0.004,0.009,FALSE,1,1.002,3000
"1249","CtoB[26]",0.005,0.002,0.002,0.004,0.01,FALSE,1,1.003,1824
"1250","CtoB[27]",0.004,0.002,0.002,0.004,0.009,FALSE,1,1.005,469
"1251","CtoB[28]",0.005,0.002,0.002,0.004,0.009,FALSE,1,1.003,797
"1252","CtoB[29]",0.003,0.002,0.001,0.003,0.007,FALSE,1,1.005,551
"1253","CtoB[30]",0.003,0.001,0.001,0.003,0.007,FALSE,1,1.007,394
"1254","CtoB[31]",0.003,0.001,0.001,0.002,0.006,FALSE,1,1.005,976
"1255","CtoB[32]",0.003,0.001,0.001,0.003,0.006,FALSE,1,1.003,1016
"1256","CtoB[33]",0.003,0.001,0.001,0.003,0.007,FALSE,1,1.001,2767
"1257","CtoB[34]",0.003,0.001,0.001,0.003,0.007,FALSE,1,1.003,1366
"1258","CtoB[35]",0.003,0.001,0.001,0.003,0.006,FALSE,1,1.002,2370
"1259","CtoB[36]",0.003,0.002,0.001,0.003,0.007,FALSE,1,1.002,2899
"1260","CtoB[37]",0.004,0.002,0.001,0.003,0.008,FALSE,1,1.002,831
"1261","CtoB[38]",0.003,0.001,0.001,0.003,0.007,FALSE,1,1,2385
"1262","CtoB[39]",0.003,0.001,0.001,0.002,0.006,FALSE,1,1.004,926
"1263","CtoB[40]",0.003,0.001,0.001,0.003,0.006,FALSE,1,1,3000
"1264","CtoB[41]",0.003,0.001,0.001,0.003,0.006,FALSE,1,1.005,639
"1265","CtoB[42]",0.006,0.002,0.002,0.005,0.011,FALSE,1,1.001,1992
"1266","CtoB[43]",0.005,0.002,0.002,0.004,0.01,FALSE,1,1.002,1046
"1267","CtoB[44]",0.004,0.002,0.002,0.004,0.009,FALSE,1,1.002,2208
"1268","CtoB[45]",0.005,0.002,0.002,0.004,0.009,FALSE,1,1.003,1179
"1269","CtoB[46]",0.005,0.002,0.002,0.005,0.01,FALSE,1,1.001,1110
"1270","CtoB[47]",0.005,0.002,0.002,0.004,0.009,FALSE,1,1.003,3000
"1271","CtoB[48]",0.005,0.002,0.002,0.005,0.01,FALSE,1,1.002,1795
"1272","CtoB[49]",0.005,0.002,0.002,0.005,0.011,FALSE,1,1.002,1289
"1273","CtoB[50]",0.004,0.002,0.002,0.004,0.009,FALSE,1,1.001,1307
"1274","CtoB[51]",0.004,0.002,0.002,0.004,0.009,FALSE,1,1.002,1479
"1275","CtoB[52]",0.004,0.002,0.002,0.004,0.009,FALSE,1,1.002,1414
"1276","CtoB[53]",0.004,0.002,0.002,0.004,0.008,FALSE,1,1,3000
"1277","CtoB[54]",0.004,0.002,0.001,0.003,0.008,FALSE,1,1.002,964
