Year,IPHC Regulatory Area,IPHC Statistical Area,Pacific halibut Net wt (t),Pacific halibut Net wt (000 lbs),"IPHC Stat Area, 1929-1975","IPHC Region 2, 1929-1975",POW,"Total Catch (US Tons, Round Weight)"
2002,3A,250,1573.4,3468.753828,25,Kodiak,0,2306.718157
2002,3A,260,1198.5,2642.240666,26,Kodiak,0,1757.087652
2002,3A,261,358.7,790.7982701,26,Kodiak,0,525.880134
2002,3A,270,1151.3,2538.18246,27,Kodiak,0,1687.889039
2002,3A,271,171.4,377.8723822,27,Kodiak,0,251.2847922
2002,3A,280,875,1929.045125,28,Kodiak,0,1282.813263
2002,3A,281,58.3,128.5295209,28,Kodiak,0,85.47201509
2002,3B,290,2993.5,6599.538951,29,Chirikof,0,4388.68743
2002,3B,300,1564.5,3449.132684,30,Chirikof,0,2293.670113
2002,3B,310,827.9,1825.207382,31,Chirikof,0,1213.761257
2002,3B,320,1334.1,2941.187544,32,Shumagin,0,1955.887055
2002,3B,330,736,1622.602528,33,Shumagin,0,1079.029213
2002,3B,340,256.6,565.7062618,34,Shumagin,0,376.1941522
2002,4A,Bering Sea,1031.6,2274.289087,4A,Bering Sea,0,1512.400185
2002,4A,350,241,531.314143,35,Shumagin,0,353.3234243
2002,4A,360,282,621.703686,36,Shumagin,0,413.4323886
2002,4A,370,165.5,364.8651065,37,Shumagin,0,242.6349657
2002,4A,380/390,548.9,1210.117565,38-39,Shumagin-Aleutian,0,804.7270855
2002,4B,400,181.7,400.5799991,40,Aleutian,0,266.3853369
2002,4B,410,101.7,224.2101591,41,Aleutian,0,149.0995529
2002,4B,420,24.5,54.0132635,42+,Aleutian,0,35.91877135
2002,4B,430,68.2,150.3552886,42+,Aleutian,0,99.98613086
2002,4B,440,216.9,478.1827287,42+,Aleutian,0,317.9910819
2002,4B,450,33.2,73.1934836,42+,Aleutian,0,48.67360036
2002,4B,460,11.9,26.2350137,42+,Aleutian,0,17.44626037
2002,4B,470,1.5,3.3069345,42+,Aleutian,0,2.19910845
2002,4B,480,18,39.683214,42+,Aleutian,0,26.3893014
2002,4B,490,93.2,205.4708636,42+,Aleutian,0,136.6379384
2002,4B,500,18.3,40.3446009,42+,Aleutian,0,26.82912309
2002,4BCDE,Bering Sea,2627.5,5792.646933,4A,Bering Sea,0,3852.104968
2001,2A,9,4.3,9.4798789,0,0,0,6.30411089
2001,2A,10,4.5,9.9208035,0,0,0,6.59732535
2001,2A,20,65.8,145.0641934,0,0,0,96.46755734
2001,2A,30,6.4,14.1095872,0,0,0,9.38286272
2001,2A,40,55.6,122.5770388,0,0,0,81.51361988
2001,2A,50,164.6,362.8809458,0,0,0,241.3155006
2001,2B,60,126.3,278.4438849,0,0,0,185.1649315
2001,2B,70,98,216.053054,0,0,0,143.6750854
2001,2B,80,236.2,520.7319526,0,0,0,346.2862773
2001,2B,81,12.1,26.6759383,0,0,0,17.73947483
2001,2B,90,89,196.211447,0,0,0,130.4804347
2001,2B,91,101.1,222.8873853,0,0,0,148.2199095
2001,2B,92,13.8,30.4237974,0,0,0,20.23179774
2001,2B,100,496.6,1094.815782,0,0,0,728.0515042
2001,2B,102,615.6,1357.165919,0,0,0,902.5141079
2001,2B,103,18.5,40.7855255,0,0,0,27.12233755
2001,2B,110,63.3,139.5526359,0,0,0,92.80237659
2001,2B,112,590.9,1302.711731,0,0,0,866.3021221
2001,2B,114,37,81.571051,0,0,0,54.2446751
2001,2B,120,77,169.755971,0,0,0,112.8875671
2001,2B,121,125.8,277.3415734,0,0,0,184.4318953
2001,2B,122,10.4,22.9280792,0,0,0,15.24715192
2001,2B,130,416,917.123168,0,0,0,609.8860768
2001,2B,131,685.5,1511.269067,0,0,0,1004.992562
2001,2B,132,317.9,700.8496517,0,0,0,466.0643842
2001,2B,133,106.6,235.0128118,0,0,0,156.2833072
2001,2B,134,28.8,63.4931424,0,0,0,42.22288224
2001,2B,135,363.7,801.8213851,0,0,0,533.2104955
2001,2C,140,139.6,307.7653708,14-O,SE-O,0,204.6636931
2001,2C,141,26.3,57.9815849,14-I,SE-I,0,38.55770149
2001,2C,142,63.6,140.2140228,14-I,SE-I,0,93.24219828
2001,2C,143,93.2,205.4708636,14-I,SE-I,0,136.6379384
2001,2C,144,10.9,24.0303907,14-I,SE-I,0,15.98018807
2001,2C,150,245.7,541.6758711,15-O,SE-O,0,360.2139641
2001,2C,151,322.6,711.2113798,15-I,SE-I,0,472.954924
2001,2C,152,237,522.495651,15-I,SE-I,0,347.4591351
2001,2C,153,33,72.752559,15-I,SE-I,0,48.3803859
2001,2C,160,598.9,1320.348715,16-O,SE-O,0,878.0307005
2001,2C,161,148.1,326.5046663,16-I,SE-I,0,217.1253076
2001,2C,162,401.4,884.9356722,16-I,SE-I,0,588.4814212
2001,2C,163,68.1,150.1348263,16-I,SE-I,0,99.83952363
2001,2C,170,367.3,809.7580279,17-O,SE-O,0,538.4883558
2001,2C,171,129.7,285.9396031,17-I,SE-I,0,190.1495773
2001,2C,173,76.2,167.9922726,17-I,SE-I,0,111.7147093
2001,2C,174,13.6,29.9828728,17-I,SE-I,0,19.93858328
2001,2C,181,397.9,877.2194917,18S-O,SE-O,0,583.3501682
2001,2C,182,218.2,481.0487386,183-I,SE-I,0,319.8969759
2001,2C,183,46,101.412658,183-I,SE-I,0,67.4393258
2001,2C,184,115.4,254.4134942,183-I,SE-I,0,169.1847434
2001,3A,185,621.6,1370.393657,18W,Yakutat,0,911.3105417
2001,3A,190,333.6,735.4622328,19,Yakutat,0,489.0817193
2001,3A,200,542.7,1196.448902,20,Yakutat,0,795.6374372
2001,3A,210,267.9,590.6185017,21,Yakutat,0,392.7607692
2001,3A,220,432.7,953.9403721,22,Yakutat,0,634.3694842
2001,3A,230,310.1,683.6535923,23,Yakutat,POW-O,454.6290202
2001,3A,232,53.4,117.7268682,23,Yakutat,POW-I,78.28826082
2001,3A,240,1610.1,3549.663492,24,Kodiak,POW-O,2360.52301
2001,3A,242,153.7,338.8505551,24,Kodiak,POW-I,225.3353125
2001,3A,250,1458.9,3216.324495,25,Kodiak,0,2138.852878
2001,3A,260,1040.7,2294.351156,26,Kodiak,0,1525.741443
2001,3A,261,424.1,934.9806143,26,Kodiak,0,621.7612624
2001,3A,270,975.3,2150.168812,27,Kodiak,0,1429.860314
2001,3A,271,188.3,415.1305109,27,Kodiak,0,276.0614141
2001,3A,280,1086.1,2394.44104,28,Kodiak,0,1592.301125
2001,3A,281,70.3,154.9849969,28,Kodiak,0,103.0648827
2001,3B,290,3098.7,6831.46529,29,Chirikof,0,4542.918236
2001,3B,300,1370.6,3021.656284,30,Chirikof,0,2009.398694
2001,3B,310,670.1,1477.317872,31,Chirikof,0,982.4150482
2001,3B,320,1183.7,2609.612245,32,Shumagin,0,1735.389782
2001,3B,330,542.9,1196.889827,33,Shumagin,0,795.9306517
2001,3B,340,388.4,856.2755732,34,Shumagin,0,569.4224813
2001,4A,Bering Sea,1092.2,2407.889241,4A,Bering Sea,0,1601.244166
2001,4A,350,320.9,707.4635207,35,Shumagin,0,470.4626011
2001,4A,360,528.1,1164.261406,36,Shumagin,0,774.2327816
2001,4A,370,66.2,145.9460426,37,Shumagin,0,97.05398626
2001,4A,380/390,222,489.426306,38-39,Shumagin-Aleutian,0,325.4680506
2001,4B,400,253.4,558.6514682,40,Aleutian,0,371.5027208
2001,4B,410,195.7,431.4447211,41,Aleutian,0,286.9103491
2001,4B,420,61.3,135.1433899,42+,Aleutian,0,89.87023199
2001,4B,430,117.6,259.2636648,42+,Aleutian,0,172.4101025
2001,4B,440,175.7,387.3522611,42+,Aleutian,0,257.5889031
2001,4B,450/460,21.1,46.5175453,42+,Aleutian,0,30.93412553
2001,4B,470/480,29.1,64.1545293,42+,Aleutian,0,42.66270393
2001,4B,490,189.2,417.1146716,42+,Aleutian,0,277.3808792
2001,4B,500,32.1,70.7683983,42+,Aleutian,0,47.06092083
2001,4BCDE,Bering Sea,2697,5945.868231,4A,Bering Sea,0,3953.996993
2000,2A,9,3.9,8.5980297,0,0,0,5.71768197
2000,2A,10,4.4,9.7003412,0,0,0,6.45071812
2000,2A,20,38.3,84.4370609,0,0,0,56.15056909
2000,2A,30,20.9,46.0766207,0,0,0,30.64091107
2000,2A,40,42.7,94.1374021,0,0,0,62.60128721
2000,2A,50,108.7,239.6425201,0,0,0,159.362059
2000,2B,060/061,160,352.73968,0,0,0,234.571568
2000,2B,70,72.6,160.0556298,0,0,0,106.436849
2000,2B,80,295.1,650.5842473,0,0,0,432.6379357
2000,2B,81,21.5,47.3993945,0,0,0,31.52055445
2000,2B,90,93.3,205.6913259,0,0,0,136.7845456
2000,2B,91,115.6,254.8544188,0,0,0,169.4779579
2000,2B,92,18.5,40.7855255,0,0,0,27.12233755
2000,2B,100,515.8,1137.144543,0,0,0,756.2000923
2000,2B,102,608.7,1341.95402,0,0,0,892.398209
2000,2B,103,5.2,11.4640396,0,0,0,7.62357596
2000,2B,110,22,48.501706,0,0,0,32.2535906
2000,2B,112,514.1,1133.396684,0,0,0,753.7077694
2000,2B,114,32.5,71.6502475,0,0,0,47.64734975
2000,2B,120,92.7,204.3685521,0,0,0,135.9049022
2000,2B,121,108.6,239.4220578,0,0,0,159.2154518
2000,2B,122,13.5,29.7624105,0,0,0,19.79197605
2000,2B,130,318.6,702.3928878,0,0,0,467.0906348
2000,2B,131,782.9,1725.999347,0,0,0,1147.788004
2000,2B,132,378.5,834.4498055,0,0,0,554.9083656
2000,2B,133,185.4,408.7371042,0,0,0,271.8098044
2000,2B,134,59.9,132.0569177,0,0,0,87.81773077
2000,2B,135,406.6,896.3997118,0,0,0,596.1049972
2000,2C,140,94.1,207.4550243,14-O,SE-O,0,137.9574034
2000,2C,141,46.8,103.1763564,14-I,SE-I,0,68.61218364
2000,2C,142,86.1,189.8180403,14-I,SE-I,0,126.228825
2000,2C,143,84.4,186.0701812,14-I,SE-I,0,123.7365021
2000,2C,144,22.7,50.0449421,14-I,SE-I,0,33.27984121
2000,2C,150,184.6,406.9734058,15-O,SE-O,0,270.6369466
2000,2C,151,282.2,622.1446106,15-I,SE-I,0,413.7256031
2000,2C,152,260.9,575.1861407,15-I,SE-I,0,382.4982631
2000,2C,153,44.5,98.1057235,15-I,SE-I,0,65.24021735
2000,2C,160,586.7,1293.452314,16-O,SE-O,0,860.1446184
2000,2C,161,178.9,394.4070547,16-I,SE-I,0,262.2803345
2000,2C,162,496.4,1094.374857,16-I,SE-I,0,727.7582897
2000,2C,163,76.8,169.3150464,16-I,SE-I,0,112.5943526
2000,2C,170,343.6,757.5084628,17-O,SE-O,0,503.7424423
2000,2C,171,180.5,397.9344515,17-I,SE-I,0,264.6260502
2000,2C,173,61.6,135.8047768,17-I,SE-I,0,90.31005368
2000,2C,174,9,19.841607,17-I,SE-I,0,13.1946507
2000,2C,181,282.6,623.0264598,18S-O,SE-O,0,414.312032
2000,2C,182,208.3,459.2229709,183-I,SE-I,0,305.3828601
2000,2C,183,60.5,133.3796915,183-I,SE-I,0,88.69737415
2000,2C,184,158.2,348.7713586,183-I,SE-I,0,231.9326379
2000,3A,185,516.2,1138.026393,18W,Yakutat,0,756.7865213
2000,3A,190,373.1,822.5448413,19,Yakutat,0,546.9915751
2000,3A,200,412.6,909.6274498,20,Yakutat,0,604.901431
2000,3A,210,210.9,464.9549907,21,Yakutat,0,309.1946481
2000,3A,220,384.1,846.7956943,22,Yakutat,0,563.1183704
2000,3A,230,258.4,569.6745832,23,Yakutat,POW-O,378.8330823
2000,3A,232,48.1,106.0423663,23,Yakutat,POW-I,70.51807763
2000,3A,240,1132.8,2497.396934,24,Kodiak,POW-O,1660.766701
2000,3A,242,160.2,353.1806046,24,Kodiak,POW-I,234.8647825
2000,3A,250,1204.9,2656.350253,25,Kodiak,0,1766.470514
2000,3A,260,872.8,1924.194954,26,Kodiak,0,1279.587903
2000,3A,261,320.7,707.0225961,26,Kodiak,0,470.1693866
2000,3A,270,946.6,2086.896132,27,Kodiak,0,1387.784039
2000,3A,271,261.8,577.1703014,27,Kodiak,0,383.8177281
2000,3A,280,1100.1,2425.305762,28,Kodiak,0,1612.826137
2000,3A,281,29.9,65.9182277,28,Kodiak,0,43.83556177
2000,3B,290,3101,6836.535923,29,Chirikof,0,4546.290202
2000,3B,300,793.7,1749.809275,30,Chirikof,0,1163.621585
2000,3B,310,613.2,1351.874824,31,Chirikof,0,898.9955344
2000,3B,320,1159.7,2556.701293,32,Shumagin,0,1700.204046
2000,3B,330,643.7,1419.115825,33,Shumagin,0,943.7107395
2000,3B,340,441.6,973.5615168,34,Shumagin,0,647.4175277
2000,4A,Bering Sea,1129.8,2490.783065,4A,Bering Sea,0,1656.368485
2000,4A,350,262.3,578.2726129,35,Shumagin,0,384.5507643
2000,4A,360,687.3,1515.237388,36,Shumagin,0,1007.631492
2000,4A,370,54.9,121.0338027,37,Shumagin,0,80.48736927
2000,4A,380,115.5,254.6339565,38,Shumagin,0,169.3313507
2000,4B,400,132.2,291.4511606,40,Aleutian,0,193.8147581
2000,4B,410,284,626.112932,41,Aleutian,0,416.3645332
2000,4B,420,73,160.937479,42+,Aleutian,0,107.0232779
2000,4B,430,137.8,303.7970494,42+,Aleutian,0,202.0247629
2000,4B,440,242.8,535.2824644,42+,Aleutian,0,355.9623544
2000,4B,450/460,12.1,26.6759383,42+,Aleutian,0,17.73947483
2000,4B,480,54.1,119.2701043,42+,Aleutian,0,79.31451143
2000,4B,490/500,115.2,253.9725696,42+,Aleutian,0,168.891529
2000,4BCDE,Bering Sea,2809.9,6194.770168,4A,Bering Sea,0,4119.516556
1999,2A,9,3,6.613869,0,0,0,4.3982169
1999,2A,10,5.3,11.6845019,0,0,0,7.77018319
1999,2A,20,42,92.594166,0,0,0,61.5750366
1999,2A,30,20.7,45.6356961,0,0,0,30.34769661
1999,2A,40,25.9,57.0997357,0,0,0,37.97127257
1999,2A,50,98.7,217.5962901,0,0,0,144.701336
1999,2B,060/061,109,240.303907,0,0,0,159.8018807
1999,2B,70,68.5,151.0166755,0,0,0,100.4259526
1999,2B,80,452.2,996.9305206,0,0,0,662.9578941
1999,2B,81,40.3,88.8463069,0,0,0,59.08271369
1999,2B,90,128.3,282.8531309,0,0,0,188.0970761
1999,2B,91,152.2,335.5436206,0,0,0,223.1362041
1999,2B,92,30.7,67.6819261,0,0,0,45.00841961
1999,2B,100,672.1,1481.727118,0,0,0,985.3471928
1999,2B,102,657.1,1448.657773,0,0,0,963.3561083
1999,2B,103,8.2,18.0779086,0,0,0,12.02179286
1999,2B,110,58.6,129.1909078,0,0,0,85.91183678
1999,2B,112,596.6,1315.278082,0,0,0,874.6587342
1999,2B,114,33,72.752559,0,0,0,48.3803859
1999,2B,120,70,154.32361,0,0,0,102.625061
1999,2B,121,158.2,348.7713586,0,0,0,231.9326379
1999,2B,122,14.6,32.1874958,0,0,0,21.40465558
1999,2B,130,357.9,789.0345717,0,0,0,524.7072762
1999,2B,131,770.2,1698.000635,0,0,0,1129.168885
1999,2B,132,375.6,828.0563988,0,0,0,550.6567559
1999,2B,133,325.9,718.4866357,0,0,0,477.7929626
1999,2B,134,55.6,122.5770388,0,0,0,81.51361988
1999,2B,135,405.3,893.5337019,0,0,0,594.1991032
1999,2C,140,60.3,132.9387669,14-O,SE-O,0,88.40415969
1999,2C,141,58,127.868134,14-I,SE-I,0,85.0321934
1999,2C,142,85.3,188.0543419,14-I,SE-I,0,125.0559672
1999,2C,143,68.7,151.4576001,14-I,SE-I,0,100.719167
1999,2C,144,53.6,118.1677928,14-I,SE-I,0,78.58147528
1999,2C,150,253.8,559.5333174,15-O,SE-O,0,372.0891497
1999,2C,151,253.2,558.2105436,15-I,SE-I,0,371.2095064
1999,2C,152,357.4,787.9322602,15-I,SE-I,0,523.97424
1999,2C,153,52.5,115.7427075,15-I,SE-I,0,76.96879575
1999,2C,160,612.4,1350.111125,16-O,SE-O,0,897.8226765
1999,2C,161,276.1,608.6964103,16-I,SE-I,0,404.782562
1999,2C,162,701.4,1546.322572,16-I,SE-I,0,1028.303111
1999,2C,163,105.6,232.8081888,16-I,SE-I,0,154.8172349
1999,2C,170,362.8,799.8372244,17-O,SE-O,0,531.8910304
1999,2C,171,263,579.815849,17-I,SE-I,0,385.5770149
1999,2C,173,114,251.327022,17-I,SE-I,0,167.1322422
1999,2C,174,27.8,61.2885194,17-I,SE-I,0,40.75680994
1999,2C,181,332,731.934836,18S-O,SE-O,0,486.7360036
1999,2C,182,194.6,429.0196358,183-I,SE-I,0,285.2976696
1999,2C,183,84.3,185.8497189,183-I,SE-I,0,123.5898949
1999,2C,184,163.5,360.4558605,183-I,SE-I,0,239.7028211
1999,3A,185,763.2,1682.568274,18W,Yakutat,0,1118.906379
1999,3A,190,459.4,1012.803806,19,Yakutat,0,673.5136146
1999,3A,200,736.6,1623.925302,20,Yakutat,0,1079.908856
1999,3A,210,262.9,579.5953867,21,Yakutat,0,385.4304077
1999,3A,220,434.7,958.3496181,22,Yakutat,0,637.3016288
1999,3A,230,354.7,781.9797781,23,Yakutat,POW-O,520.0158448
1999,3A,232,82.5,181.8813975,23,Yakutat,POW-I,120.9509648
1999,3A,240,1672.8,3687.893354,24,Kodiak,POW-O,2452.445743
1999,3A,242,224.6,495.1583258,24,Kodiak,POW-I,329.2798386
1999,3A,250,1296.4,2858.073257,25,Kodiak,0,1900.61613
1999,3A,260,1315.6,2900.402019,26,Kodiak,0,1928.764718
1999,3A,261,424,934.760152,26,Kodiak,0,621.6146552
1999,3A,270,1408.1,3104.329646,27,Kodiak,0,2064.376406
1999,3A,271,331.6,731.0529868,27,Kodiak,0,486.1495747
1999,3A,280,1208.5,2664.286896,28,Kodiak,0,1771.748375
1999,3A,281,62.6,138.0093998,28,Kodiak,0,91.77612598
1999,3B,290,2854,6291.994042,29,Chirikof,0,4184.170344
1999,3B,300,882,1944.477486,30,Chirikof,0,1293.075769
1999,3B,310,468.9,1033.747725,31,Chirikof,0,687.4413015
1999,3B,320,1062.6,2342.6324,32,Shumagin,0,1557.848426
1999,3B,330,401.1,884.2742853,33,Shumagin,0,588.0415995
1999,3B,340,300.8,663.1505984,34,Shumagin,0,440.9945478
1999,4A,Bering Sea,1028.3,2267.013831,4A,Bering Sea,0,1507.562146
1999,4A,350,250.3,551.8171369,35,Shumagin,0,366.9578967
1999,4A,360,548.2,1208.574329,36,Shumagin,0,803.7008349
1999,4A,370,43.1,95.0192513,37,Shumagin,0,63.18771613
1999,4A,380/390,44.2,97.4443366,38-39,Shumagin-Aleutian,0,64.80039566
1999,4B,400,86.4,190.4794272,40,Aleutian,0,126.6686467
1999,4B,410,213.8,471.3483974,41,Aleutian,0,313.4462577
1999,4B,420,87.7,193.3454371,42+,Aleutian,0,128.5745407
1999,4B,430,45.3,99.8694219,42+,Aleutian,0,66.41307519
1999,4B,440,44.2,97.4443366,42+,Aleutian,0,64.80039566
1999,4B,450/460/470/480,61.7,136.0252391,42+,Aleutian,0,90.45666091
1999,4B,490/500,121.6,268.0821568,42+,Aleutian,0,178.2743917
1999,4BCDE,Bering Sea,2681.7,5912.137499,4A,Bering Sea,0,3931.566087
1998,2A,007/009,2.3,5.0706329,0,0,0,3.37196629
1998,2A,10,6.5,14.3300495,0,0,0,9.52946995
1998,2A,20,42.9,94.5783267,0,0,0,62.89450167
1998,2A,30,17,37.478591,0,0,0,24.9232291
1998,2A,40,6.4,14.1095872,0,0,0,9.38286272
1998,2A,50,133.5,294.3171705,0,0,0,195.7206521
1998,2B,60,89.5,197.3137585,0,0,0,131.2134709
1998,2B,61,7.2,15.8732856,0,0,0,10.55572056
1998,2B,70,32,70.547936,0,0,0,46.9143136
1998,2B,80,344.1,758.6107743,0,0,0,504.4754784
1998,2B,81,75.4,166.2285742,0,0,0,110.5418514
1998,2B,90,157.8,347.8895094,0,0,0,231.3462089
1998,2B,91,253.4,558.6514682,0,0,0,371.5027208
1998,2B,92,42.4,93.4760152,0,0,0,62.16146552
1998,2B,100,635.3,1400.596992,0,0,0,931.3957322
1998,2B,102,674.2,1486.356827,0,0,0,988.4259447
1998,2B,103,5.8,12.7868134,0,0,0,8.50321934
1998,2B,110,66.2,145.9460426,0,0,0,97.05398626
1998,2B,112,776.6,1712.110222,0,0,0,1138.551748
1998,2B,114,60.5,133.3796915,0,0,0,88.69737415
1998,2B,120,11.9,26.2350137,0,0,0,17.44626037
1998,2B,121,170.8,376.5496084,0,0,0,250.4051488
1998,2B,122,11.9,26.2350137,0,0,0,17.44626037
1998,2B,130,295.5,651.4660965,0,0,0,433.2243647
1998,2B,131,661.9,1459.239964,0,0,0,970.3932554
1998,2B,132,505.2,1113.77554,0,0,0,740.659726
1998,2B,133,346.8,764.5632564,0,0,0,508.4338736
1998,2B,134,136.8,301.5924264,0,0,0,200.5586906
1998,2B,135,487.6,1074.974175,0,0,0,714.8568535
1998,2C,140,23.6,52.0291028,14-O,SE-O,0,34.59930628
1998,2C,141,20.8,45.8561584,14-I,SE-I,0,30.49430384
1998,2C,142,88.6,195.3295978,14-I,SE-I,0,129.8940058
1998,2C,143,65,143.300495,14-I,SE-I,0,95.2946995
1998,2C,144,25.2,55.5564996,14-I,SE-I,0,36.94502196
1998,2C,150,225.7,497.5834111,15-O,SE-O,0,330.8925181
1998,2C,151,293.8,647.7182374,15-I,SE-I,0,430.7320417
1998,2C,152,314.4,693.1334712,15-I,SE-I,0,460.9331311
1998,2C,153,47.4,104.4991302,15-I,SE-I,0,69.49182702
1998,2C,160,694.6,1531.331136,16-O,SE-O,0,1018.33382
1998,2C,161,243.2,536.1643136,16-I,SE-I,0,356.5487834
1998,2C,162,736.9,1624.586689,16-I,SE-I,0,1080.348678
1998,2C,163,147.5,325.1818925,16-I,SE-I,0,216.2456643
1998,2C,170,336.3,741.4147149,17-O,SE-O,0,493.0401145
1998,2C,171,200.4,441.8064492,17-I,SE-I,0,293.8008889
1998,2C,173,139.4,307.3244462,17-I,SE-I,0,204.3704786
1998,2C,174,32.5,71.6502475,17-I,SE-I,0,47.64734975
1998,2C,181,342.7,755.5243021,18S-O,SE-O,0,502.4229772
1998,2C,182,199.3,439.3813639,183-I,SE-I,0,292.1882094
1998,2C,183,47.3,104.2786679,183-I,SE-I,0,69.34521979
1998,2C,184,161.7,356.4875391,183-I,SE-I,0,237.0638909
1998,3A,185,786.5,1733.93599,18W,Yakutat,0,1153.065864
1998,3A,190,566.8,1249.580316,19,Yakutat,0,830.9697796
1998,3A,200,676.9,1492.309309,20,Yakutat,0,992.3843399
1998,3A,210,414.2,913.1548466,21,Yakutat,0,607.2471467
1998,3A,220,497.4,1096.57948,22,Yakutat,0,729.224362
1998,3A,230,406.6,896.3997118,23,Yakutat,POW-O,596.1049972
1998,3A,232,43.8,96.5624874,23,Yakutat,POW-I,64.21396674
1998,3A,240,1345.7,2966.761171,24,Kodiak,POW-O,1972.893494
1998,3A,242,175.2,386.2499496,24,Kodiak,POW-I,256.855867
1998,3A,250,1119.9,2468.957298,25,Kodiak,0,1641.854369
1998,3A,260,1114.2,2456.390947,26,Kodiak,0,1633.497757
1998,3A,261,468.9,1033.747725,26,Kodiak,0,687.4413015
1998,3A,270,1519.2,3349.263262,27,Kodiak,0,2227.257038
1998,3A,271,344.7,759.9335481,27,Kodiak,0,505.3551218
1998,3A,280,1558.5,3435.904946,28,Kodiak,0,2284.87368
1998,3A,281,89,196.211447,28,Kodiak,0,130.4804347
1998,3B,290,2255.5,4972.527177,29,Chirikof,0,3306.726073
1998,3B,300,681.4,1502.230112,30,Chirikof,0,998.9816652
1998,3B,310,428.4,944.4604932,31,Chirikof,0,628.0653733
1998,3B,320,837.5,1846.371763,32,Shumagin,0,1227.835551
1998,3B,330,381.6,841.2841368,33,Shumagin,0,559.4531897
1998,3B,340,162.6,358.4716998,34,Shumagin,0,238.383356
1998,4A,Bering Sea,747,1646.853381,4A,Bering Sea,0,1095.156008
1998,4A,350,267.1,588.8548033,35,Shumagin,0,391.5879113
1998,4A,360,354.5,781.5388535,36,Shumagin,0,519.7226304
1998,4A,370,19.6,43.2106108,37,Shumagin,0,28.73501708
1998,4A,380,72.6,160.0556298,38,Shumagin,0,106.436849
1998,4B,400,71.5,157.6305445,40,Aleutian,0,104.8241695
1998,4B,410,208.7,460.1048201,41,Aleutian,0,305.969289
1998,4B,420,69,152.118987,42+,Aleutian,0,101.1589887
1998,4B,430,33.8,74.5162574,42+,Aleutian,0,49.55324374
1998,4B,440,108,238.099284,42+,Aleutian,0,158.3358084
1998,4B,450/460/470/480,25.9,57.0997357,42+,Aleutian,0,37.97127257
1998,4B,490,94.5,208.3368735,42+,Aleutian,0,138.5438324
1998,4BCDE,Bering Sea,1901.6,4192.311097,4A,Bering Sea,0,2787.883086
1997,2A,9,7.3,16.0937479,0,0,0,10.70232779
1997,2A,10,9.7,21.3848431,0,0,0,14.22090131
1997,2A,20,45.4,100.0898842,0,0,0,66.55968242
1997,2A,30,10.4,22.9280792,0,0,0,15.24715192
1997,2A,40,3.3,7.2752559,0,0,0,4.83803859
1997,2A,50,102.9,226.8557067,0,0,0,150.8588397
1997,2B,060/061,109.2,240.7448316,0,0,0,160.0950952
1997,2B,70,24.2,53.3518766,0,0,0,35.47894966
1997,2B,80,314.8,694.0153204,0,0,0,461.51956
1997,2B,81,40.1,88.4053823,0,0,0,58.78949923
1997,2B,90,90.8,200.1797684,0,0,0,133.1193648
1997,2B,91,256,564.383488,0,0,0,375.3145088
1997,2B,92,33.2,73.1934836,0,0,0,48.67360036
1997,2B,100,519.1,1144.419799,0,0,0,761.0381309
1997,2B,102,604.6,1332.915066,0,0,0,886.3873126
1997,2B,103,12,26.455476,0,0,0,17.5928676
1997,2B,110,98.5,217.1553655,0,0,0,144.4081216
1997,2B,112,674.7,1487.459138,0,0,0,989.1589808
1997,2B,114,46.9,103.3968187,0,0,0,68.75879087
1997,2B,120,61.5,135.5843145,0,0,0,90.16344645
1997,2B,121,108.3,238.7606709,0,0,0,158.7756301
1997,2B,122,25.3,55.7769619,0,0,0,37.09162919
1997,2B,130,299.1,659.4027393,0,0,0,438.5022249
1997,2B,131,736.6,1623.925302,0,0,0,1079.908856
1997,2B,132,603.8,1331.151367,0,0,0,885.2144547
1997,2B,133,281,619.499063,0,0,0,411.9663163
1997,2B,134,105.5,232.5877265,0,0,0,154.6706277
1997,2B,135,543.9,1199.09445,0,0,0,797.396724
1997,2C,140,27.1,59.7452833,14-O,SE-O,0,39.73055933
1997,2C,141,17,37.478591,14-I,SE-I,0,24.9232291
1997,2C,142,101.2,223.1078476,14-I,SE-I,0,148.3665168
1997,2C,143,120.9,266.5389207,14-I,SE-I,0,177.2481411
1997,2C,144,25.4,55.9974242,14-I,SE-I,0,37.23823642
1997,2C,150,152.5,336.2050075,15-O,SE-O,0,223.5760258
1997,2C,151,266.9,588.4138787,15-I,SE-I,0,391.2946969
1997,2C,152,292,643.749916,15-I,SE-I,0,428.0931116
1997,2C,153,71.4,157.4100822,15-I,SE-I,0,104.6775622
1997,2C,160,697.3,1537.283618,16-O,SE-O,0,1022.292215
1997,2C,161,237.5,523.5979625,16-I,SE-I,0,348.1921713
1997,2C,162,753.6,1661.403893,16-I,SE-I,0,1104.832085
1997,2C,163,95.8,211.2028834,16-I,SE-I,0,140.4497263
1997,2C,170,400.5,882.9515115,17-O,SE-O,0,587.1619562
1997,2C,171,190.7,420.4216061,17-I,SE-I,0,279.5799876
1997,2C,173,124.3,274.0346389,17-I,SE-I,0,182.2327869
1997,2C,174,16.6,36.5967418,17-I,SE-I,0,24.33680018
1997,2C,181,370.7,817.2537461,18S-O,SE-O,0,543.4730016
1997,2C,182,267.8,590.3980394,183-I,SE-I,0,392.6141619
1997,2C,183,29,63.934067,183-I,SE-I,0,42.5160967
