Year,IPHC Stat Area,Total Catch (000 LBS),CPUE (LBS),Effort (00 SKS),LOGS %,IPHC Regulatory Area,IPHC Region,IPHC Region 2,IPHC Region 3,POW,"Total Catch (US Tons, Round Weight)"
1956,27,2116,,,,3A,Kodiak,Kodiak,3A,0,1407.14
1956,28,2627,,,,3A,Kodiak,Kodiak,3A,0,1746.955
1956,29,3816,,,,3A,Chirikof,Chirikof,3A,0,2537.64
1956,30,3150,,,,3A,Chirikof,Chirikof,3A,0,2094.75
1956,31,1537,,,,3A,Chirikof,Chirikof,3A,0,1022.105
1956,32,613,,,,3B,Shumagin,Shumagin,3B,0,407.645
1956,33,,,,,3B,Shumagin,Shumagin,3B,0,0
1956,34,,,,,3B,Shumagin,Shumagin,3B,0,0
1956,35,,,,,3B,Shumagin,Shumagin,3B,0,0
1956,36,,,,,3B,Shumagin,Shumagin,3B,0,0
1956,37,,,,,3B,Shumagin,Shumagin,3B,0,0
1956,38,,,,,3B,Shumagin,Shumagin,3B,0,0
1956,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1956,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1956,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1956,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1956,4A,220,,,,4,Bering Sea,Bering Sea,4,0,146.3
1956,4B,40,,,,4,Bering Sea,Bering Sea,4,0,26.6
1956,4C,,,,,4,Bering Sea,Bering Sea,4,0,0
1956,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1956,4DW,,,,,4,Bering Sea,Bering Sea,4,0,0
1956,4E,2,,,,4,Bering Sea,Bering Sea,4,0,1.33
1957,14-O,598,,,,2,SE Alaska,SE-O,2C,0,397.67
1957,14-I,1097,,,,2,SE Alaska,SE-I,2C,0,729.505
1957,15-O,1816,,,,2,SE Alaska,SE-O,2C,0,1207.64
1957,15-I,1026,,,,2,SE Alaska,SE-I,2C,0,682.29
1957,16-O,1162,,,,2,SE Alaska,SE-O,2C,0,772.73
1957,16-I,2686,,,,2,SE Alaska,SE-I,2C,0,1786.19
1957,17-O,581,,,,2,SE Alaska,SE-O,2C,0,386.365
1957,17-I,1399,,,,2,SE Alaska,SE-I,2C,0,930.335
1957,18-O,207,,,,2,SE Alaska,SE-O,2C,0,137.655
1957,18-I,1679,,,,2,SE Alaska,SE-I,2C,0,1116.535
1957,18W,486,,,,3A,Yakutat,Yakutat,3A,0,323.19
1957,19,1010,,,,3A,Yakutat,Yakutat,3A,0,671.65
1957,20,739,,,,3A,Yakutat,Yakutat,3A,0,491.435
1957,21,675,,,,3A,Yakutat,Yakutat,3A,0,448.875
1957,22,695,,,,3A,Yakutat,Yakutat,3A,0,462.175
1957,23,1648,,,,3A,Yakutat,Yakutat,3A,POW,1095.92
1957,24,1536,,,,3A,Kodiak,Kodiak,3A,POW,1021.44
1957,25,5859,,,,3A,Kodiak,Kodiak,3A,0,3896.235
1957,26,4322,,,,3A,Kodiak,Kodiak,3A,0,2874.13
1957,27,2294,,,,3A,Kodiak,Kodiak,3A,0,1525.51
1957,28,3585,,,,3A,Kodiak,Kodiak,3A,0,2384.025
1957,29,2723,,,,3A,Chirikof,Chirikof,3A,0,1810.795
1957,30,2096,,,,3A,Chirikof,Chirikof,3A,0,1393.84
1957,31,1262,,,,3A,Chirikof,Chirikof,3A,0,839.23
1957,32,1056,,,,3B,Shumagin,Shumagin,3B,0,702.24
1957,33,186,,,,3B,Shumagin,Shumagin,3B,0,123.69
1957,34,109,,,,3B,Shumagin,Shumagin,3B,0,72.485
1957,35,,,,,3B,Shumagin,Shumagin,3B,0,0
1957,36,,,,,3B,Shumagin,Shumagin,3B,0,0
1957,37,,,,,3B,Shumagin,Shumagin,3B,0,0
1957,38,,,,,3B,Shumagin,Shumagin,3B,0,0
1957,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1957,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1957,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1957,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1957,4A,39,,,,4,Bering Sea,Bering Sea,4,0,25.935
1957,4B,,,,,4,Bering Sea,Bering Sea,4,0,0
1957,4C,,,,,4,Bering Sea,Bering Sea,4,0,0
1957,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1957,4DW,,,,,4,Bering Sea,Bering Sea,4,0,0
1957,4E,,,,,4,Bering Sea,Bering Sea,4,0,0
1958,14-O,620,,,,2,SE Alaska,SE-O,2C,0,412.3
1958,14-I,1200,,,,2,SE Alaska,SE-I,2C,0,798
1958,15-O,2189,,,,2,SE Alaska,SE-O,2C,0,1455.685
1958,15-I,702,,,,2,SE Alaska,SE-I,2C,0,466.83
1958,16-O,665,,,,2,SE Alaska,SE-O,2C,0,442.225
1958,16-I,2487,,,,2,SE Alaska,SE-I,2C,0,1653.855
1958,17-O,671,,,,2,SE Alaska,SE-O,2C,0,446.215
1958,17-I,930,,,,2,SE Alaska,SE-I,2C,0,618.45
1958,18-O,225,,,,2,SE Alaska,SE-O,2C,0,149.625
1958,18-I,1509,,,,2,SE Alaska,SE-I,2C,0,1003.485
1958,18W,643,,,,3A,Yakutat,Yakutat,3A,0,427.595
1958,19,1104,,,,3A,Yakutat,Yakutat,3A,0,734.16
1958,20,1992,,,,3A,Yakutat,Yakutat,3A,0,1324.68
1958,21,935,,,,3A,Yakutat,Yakutat,3A,0,621.775
1958,22,940,,,,3A,Yakutat,Yakutat,3A,0,625.1
1958,23,930,,,,3A,Yakutat,Yakutat,3A,POW,618.45
1958,24,1625,,,,3A,Kodiak,Kodiak,3A,POW,1080.625
1958,25,5624,,,,3A,Kodiak,Kodiak,3A,0,3739.96
1958,26,4464,,,,3A,Kodiak,Kodiak,3A,0,2968.56
1958,27,2267,,,,3A,Kodiak,Kodiak,3A,0,1507.555
1958,28,3997,,,,3A,Kodiak,Kodiak,3A,0,2658.005
1958,29,1873,,,,3A,Chirikof,Chirikof,3A,0,1245.545
1958,30,1232,,,,3A,Chirikof,Chirikof,3A,0,819.28
1958,31,2105,,,,3A,Chirikof,Chirikof,3A,0,1399.825
1958,32,2240,,,,3B,Shumagin,Shumagin,3B,0,1489.6
1958,33,136,,,,3B,Shumagin,Shumagin,3B,0,90.44
1958,34,13,,,,3B,Shumagin,Shumagin,3B,0,8.645
1958,35,,,,,3B,Shumagin,Shumagin,3B,0,0
1958,36,2,,,,3B,Shumagin,Shumagin,3B,0,1.33
1958,37,,,,,3B,Shumagin,Shumagin,3B,0,0
1958,38,,,,,3B,Shumagin,Shumagin,3B,0,0
1958,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1958,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1958,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1958,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1958,4A,2038,,,,4,Bering Sea,Bering Sea,4,0,1355.27
1958,4B,138,,,,4,Bering Sea,Bering Sea,4,0,91.77
1958,4C,,,,,4,Bering Sea,Bering Sea,4,0,0
1958,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1958,4DW,,,,,4,Bering Sea,Bering Sea,4,0,0
1958,4E,,,,,4,Bering Sea,Bering Sea,4,0,0
1959,14-O,551,,,,2,SE Alaska,SE-O,2C,0,366.415
1959,14-I,1127,,,,2,SE Alaska,SE-I,2C,0,749.455
1959,15-O,2196,,,,2,SE Alaska,SE-O,2C,0,1460.34
1959,15-I,935,,,,2,SE Alaska,SE-I,2C,0,621.775
1959,16-O,1359,,,,2,SE Alaska,SE-O,2C,0,903.735
1959,16-I,2217,,,,2,SE Alaska,SE-I,2C,0,1474.305
1959,17-O,1087,,,,2,SE Alaska,SE-O,2C,0,722.855
1959,17-I,1364,,,,2,SE Alaska,SE-I,2C,0,907.06
1959,18-O,322,,,,2,SE Alaska,SE-O,2C,0,214.13
1959,18-I,1873,,,,2,SE Alaska,SE-I,2C,0,1245.545
1959,18W,532,,,,3A,Yakutat,Yakutat,3A,0,353.78
1959,19,1139,,,,3A,Yakutat,Yakutat,3A,0,757.435
1959,20,2213,,,,3A,Yakutat,Yakutat,3A,0,1471.645
1959,21,980,,,,3A,Yakutat,Yakutat,3A,0,651.7
1959,22,1296,,,,3A,Yakutat,Yakutat,3A,0,861.84
1959,23,2162,,,,3A,Yakutat,Yakutat,3A,POW,1437.73
1959,24,2317,,,,3A,Kodiak,Kodiak,3A,POW,1540.805
1959,25,6437,,,,3A,Kodiak,Kodiak,3A,0,4280.605
1959,26,4008,,,,3A,Kodiak,Kodiak,3A,0,2665.32
1959,27,2025,,,,3A,Kodiak,Kodiak,3A,0,1346.625
1959,28,2255,,,,3A,Kodiak,Kodiak,3A,0,1499.575
1959,29,1836,,,,3A,Chirikof,Chirikof,3A,0,1220.94
1959,30,1546,,,,3A,Chirikof,Chirikof,3A,0,1028.09
1959,31,1510,,,,3A,Chirikof,Chirikof,3A,0,1004.15
1959,32,3779,,,,3B,Shumagin,Shumagin,3B,0,2513.035
1959,33,1109,,,,3B,Shumagin,Shumagin,3B,0,737.485
1959,34,1223,,,,3B,Shumagin,Shumagin,3B,0,813.295
1959,35,139,,,,3B,Shumagin,Shumagin,3B,0,92.435
1959,36,11,,,,3B,Shumagin,Shumagin,3B,0,7.315
1959,37,,,,,3B,Shumagin,Shumagin,3B,0,0
1959,38,,,,,3B,Shumagin,Shumagin,3B,0,0
1959,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1959,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1959,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1959,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1959,4A,3954,,,,4,Bering Sea,Bering Sea,4,0,2629.41
1959,4B,89,,,,4,Bering Sea,Bering Sea,4,0,59.185
1959,4C,2,,,,4,Bering Sea,Bering Sea,4,0,1.33
1959,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1959,4DW,,,,,4,Bering Sea,Bering Sea,4,0,0
1959,4E,112,,,,4,Bering Sea,Bering Sea,4,0,74.48
1960,14-O,382,,,,2,SE Alaska,SE-O,2C,0,254.03
1960,14-I,664,,,,2,SE Alaska,SE-I,2C,0,441.56
1960,15-O,2099,,,,2,SE Alaska,SE-O,2C,0,1395.835
1960,15-I,710,,,,2,SE Alaska,SE-I,2C,0,472.15
1960,16-O,1689,,,,2,SE Alaska,SE-O,2C,0,1123.185
1960,16-I,2558,,,,2,SE Alaska,SE-I,2C,0,1701.07
1960,17-O,1065,,,,2,SE Alaska,SE-O,2C,0,708.225
1960,17-I,1219,,,,2,SE Alaska,SE-I,2C,0,810.635
1960,18-O,214,,,,2,SE Alaska,SE-O,2C,0,142.31
1960,18-I,2115,,,,2,SE Alaska,SE-I,2C,0,1406.475
1960,18W,486,,,,3A,Yakutat,Yakutat,3A,0,323.19
1960,19,871,,,,3A,Yakutat,Yakutat,3A,0,579.215
1960,20,835,,,,3A,Yakutat,Yakutat,3A,0,555.275
1960,21,893,,,,3A,Yakutat,Yakutat,3A,0,593.845
1960,22,1024,,,,3A,Yakutat,Yakutat,3A,0,680.96
1960,23,1297,,,,3A,Yakutat,Yakutat,3A,POW,862.505
1960,24,2248,,,,3A,Kodiak,Kodiak,3A,POW,1494.92
1960,25,5223,,,,3A,Kodiak,Kodiak,3A,0,3473.295
1960,26,3433,,,,3A,Kodiak,Kodiak,3A,0,2282.945
1960,27,1806,,,,3A,Kodiak,Kodiak,3A,0,1200.99
1960,28,2930,,,,3A,Kodiak,Kodiak,3A,0,1948.45
1960,29,4039,,,,3A,Chirikof,Chirikof,3A,0,2685.935
1960,30,3377,,,,3A,Chirikof,Chirikof,3A,0,2245.705
1960,31,1497,,,,3A,Chirikof,Chirikof,3A,0,995.505
1960,32,2673,,,,3B,Shumagin,Shumagin,3B,0,1777.545
1960,33,560,,,,3B,Shumagin,Shumagin,3B,0,372.4
1960,34,752,,,,3B,Shumagin,Shumagin,3B,0,500.08
1960,35,41,,,,3B,Shumagin,Shumagin,3B,0,27.265
1960,36,139,,,,3B,Shumagin,Shumagin,3B,0,92.435
1960,37,57,,,,3B,Shumagin,Shumagin,3B,0,37.905
1960,38,,,,,3B,Shumagin,Shumagin,3B,0,0
1960,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1960,40,7,,,,3B,Aleutian,Aleutian,3B,0,4.655
1960,41,10,,,,3B,Aleutian,Aleutian,3B,0,6.65
1960,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1960,4A,4831,,,,4,Bering Sea,Bering Sea,4,0,3212.615
1960,4B,640,,,,4,Bering Sea,Bering Sea,4,0,425.6
1960,4C,14,,,,4,Bering Sea,Bering Sea,4,0,9.31
1960,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1960,4DW,,,,,4,Bering Sea,Bering Sea,4,0,0
1960,4E,164,,,,4,Bering Sea,Bering Sea,4,0,109.06
1961,14-O,433,,,,2,SE Alaska,SE-O,2C,0,287.945
1961,14-I,1042,,,,2,SE Alaska,SE-I,2C,0,692.93
1961,15-O,2118,,,,2,SE Alaska,SE-O,2C,0,1408.47
1961,15-I,836,,,,2,SE Alaska,SE-I,2C,0,555.94
1961,16-O,1254,,,,2,SE Alaska,SE-O,2C,0,833.91
1961,16-I,2482,,,,2,SE Alaska,SE-I,2C,0,1650.53
1961,17-O,867,,,,2,SE Alaska,SE-O,2C,0,576.555
1961,17-I,1381,,,,2,SE Alaska,SE-I,2C,0,918.365
1961,18-O,228,,,,2,SE Alaska,SE-O,2C,0,151.62
1961,18-I,1645,,,,2,SE Alaska,SE-I,2C,0,1093.925
1961,18W,414,,,,3A,Yakutat,Yakutat,3A,0,275.31
1961,19,828,,,,3A,Yakutat,Yakutat,3A,0,550.62
1961,20,1265,,,,3A,Yakutat,Yakutat,3A,0,841.225
1961,21,729,,,,3A,Yakutat,Yakutat,3A,0,484.785
1961,22,1111,,,,3A,Yakutat,Yakutat,3A,0,738.815
1961,23,1596,,,,3A,Yakutat,Yakutat,3A,POW,1061.34
1961,24,1630,,,,3A,Kodiak,Kodiak,3A,POW,1083.95
1961,25,6031,,,,3A,Kodiak,Kodiak,3A,0,4010.615
1961,26,4595,,,,3A,Kodiak,Kodiak,3A,0,3055.675
1961,27,1847,,,,3A,Kodiak,Kodiak,3A,0,1228.255
1961,28,3022,,,,3A,Kodiak,Kodiak,3A,0,2009.63
1961,29,4131,,,,3A,Chirikof,Chirikof,3A,0,2747.115
1961,30,4053,,,,3A,Chirikof,Chirikof,3A,0,2695.245
1961,31,2650,,,,3A,Chirikof,Chirikof,3A,0,1762.25
1961,32,1482,,,,3B,Shumagin,Shumagin,3B,0,985.53
1961,33,682,,,,3B,Shumagin,Shumagin,3B,0,453.53
1961,34,278,,,,3B,Shumagin,Shumagin,3B,0,184.87
1961,35,13,,,,3B,Shumagin,Shumagin,3B,0,8.645
1961,36,63,,,,3B,Shumagin,Shumagin,3B,0,41.895
1961,37,26,,,,3B,Shumagin,Shumagin,3B,0,17.29
1961,38,,,,,3B,Shumagin,Shumagin,3B,0,0
1961,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1961,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1961,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1961,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1961,4A,3864,,,,4,Bering Sea,Bering Sea,4,0,2569.56
1961,4B,98,,,,4,Bering Sea,Bering Sea,4,0,65.17
1961,4C,,,,,4,Bering Sea,Bering Sea,4,0,0
1961,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1961,4DW,3,,,,4,Bering Sea,Bering Sea,4,0,1.995
1961,4E,3,,,,4,Bering Sea,Bering Sea,4,0,1.995
1962,14-O,747,,,,2,SE Alaska,SE-O,2C,0,496.755
1962,14-I,984,,,,2,SE Alaska,SE-I,2C,0,654.36
1962,15-O,2550,,,,2,SE Alaska,SE-O,2C,0,1695.75
1962,15-I,1071,,,,2,SE Alaska,SE-I,2C,0,712.215
1962,16-O,1591,,,,2,SE Alaska,SE-O,2C,0,1058.015
1962,16-I,2586,,,,2,SE Alaska,SE-I,2C,0,1719.69
1962,17-O,935,,,,2,SE Alaska,SE-O,2C,0,621.775
1962,17-I,1153,,,,2,SE Alaska,SE-I,2C,0,766.745
1962,18-O,238,,,,2,SE Alaska,SE-O,2C,0,158.27
1962,18-I,1384,,,,2,SE Alaska,SE-I,2C,0,920.36
1962,18W,377,,,,3A,Yakutat,Yakutat,3A,0,250.705
1962,19,965,,,,3A,Yakutat,Yakutat,3A,0,641.725
1962,20,1030,,,,3A,Yakutat,Yakutat,3A,0,684.95
1962,21,682,,,,3A,Yakutat,Yakutat,3A,0,453.53
1962,22,690,,,,3A,Yakutat,Yakutat,3A,0,458.85
1962,23,1821,,,,3A,Yakutat,Yakutat,3A,POW,1210.965
1962,24,2371,,,,3A,Kodiak,Kodiak,3A,POW,1576.715
1962,25,5568,,,,3A,Kodiak,Kodiak,3A,0,3702.72
1962,26,4949,,,,3A,Kodiak,Kodiak,3A,0,3291.085
1962,27,2415,,,,3A,Kodiak,Kodiak,3A,0,1605.975
1962,28,3175,,,,3A,Kodiak,Kodiak,3A,0,2111.375
1962,29,2800,,,,3A,Chirikof,Chirikof,3A,0,1862
1962,30,4823,,,,3A,Chirikof,Chirikof,3A,0,3207.295
1962,31,2941,,,,3A,Chirikof,Chirikof,3A,0,1955.765
1962,32,1632,,,,3B,Shumagin,Shumagin,3B,0,1085.28
1962,33,727,,,,3B,Shumagin,Shumagin,3B,0,483.455
1962,34,561,,,,3B,Shumagin,Shumagin,3B,0,373.065
1962,35,280,,,,3B,Shumagin,Shumagin,3B,0,186.2
1962,36,523,,,,3B,Shumagin,Shumagin,3B,0,347.795
1962,37,258,,,,3B,Shumagin,Shumagin,3B,0,171.57
1962,38,214,,,,3B,Shumagin,Shumagin,3B,0,142.31
1962,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1962,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1962,41,20,,,,3B,Aleutian,Aleutian,3B,0,13.3
1962,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1962,4A,6356,,,,4,Bering Sea,Bering Sea,4,0,4226.74
1962,4B,447,,,,4,Bering Sea,Bering Sea,4,0,297.255
1962,4C,278,,,,4,Bering Sea,Bering Sea,4,0,184.87
1962,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1962,4DW,142,,,,4,Bering Sea,Bering Sea,4,0,94.43
1962,4E,99,,,,4,Bering Sea,Bering Sea,4,0,65.835
1963,14-O,716,,,,2,SE Alaska,SE-O,2C,0,476.14
1963,14-I,965,,,,2,SE Alaska,SE-I,2C,0,641.725
1963,15-O,2133,,,,2,SE Alaska,SE-O,2C,0,1418.445
1963,15-I,486,,,,2,SE Alaska,SE-I,2C,0,323.19
1963,16-O,989,,,,2,SE Alaska,SE-O,2C,0,657.685
1963,16-I,1838,,,,2,SE Alaska,SE-I,2C,0,1222.27
1963,17-O,561,,,,2,SE Alaska,SE-O,2C,0,373.065
1963,17-I,1120,,,,2,SE Alaska,SE-I,2C,0,744.8
1963,18-O,119,,,,2,SE Alaska,SE-O,2C,0,79.135
1963,18-I,1313,,,,2,SE Alaska,SE-I,2C,0,873.145
1963,18W,387,,,,3A,Yakutat,Yakutat,3A,0,257.355
1963,19,554,,,,3A,Yakutat,Yakutat,3A,0,368.41
1963,20,1301,,,,3A,Yakutat,Yakutat,3A,0,865.165
1963,21,704,,,,3A,Yakutat,Yakutat,3A,0,468.16
1963,22,953,,,,3A,Yakutat,Yakutat,3A,0,633.745
1963,23,1320,,,,3A,Yakutat,Yakutat,3A,POW,877.8
1963,24,1935,,,,3A,Kodiak,Kodiak,3A,POW,1286.775
1963,25,5829,,,,3A,Kodiak,Kodiak,3A,0,3876.285
1963,26,4765,,,,3A,Kodiak,Kodiak,3A,0,3168.725
1963,27,1827,,,,3A,Kodiak,Kodiak,3A,0,1214.955
1963,28,2735,,,,3A,Kodiak,Kodiak,3A,0,1818.775
1963,29,3926,,,,3A,Chirikof,Chirikof,3A,0,2610.79
1963,30,3535,,,,3A,Chirikof,Chirikof,3A,0,2350.775
1963,31,3203,,,,3A,Chirikof,Chirikof,3A,0,2129.995
1963,32,1779,,,,3B,Shumagin,Shumagin,3B,0,1183.035
1963,33,1316,,,,3B,Shumagin,Shumagin,3B,0,875.14
1963,34,225,,,,3B,Shumagin,Shumagin,3B,0,149.625
1963,35,209,,,,3B,Shumagin,Shumagin,3B,0,138.985
1963,36,326,,,,3B,Shumagin,Shumagin,3B,0,216.79
1963,37,20,,,,3B,Shumagin,Shumagin,3B,0,13.3
1963,38,19,,,,3B,Shumagin,Shumagin,3B,0,12.635
1963,39,63,,,,3B,Aleutian,Aleutian,3B,0,41.895
1963,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1963,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1963,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1963,4A,7005,,,,4,Bering Sea,Bering Sea,4,0,4658.325
1963,4B,262,,,,4,Bering Sea,Bering Sea,4,0,174.23
1963,4C,673,,,,4,Bering Sea,Bering Sea,4,0,447.545
1963,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1963,4DW,88,,,,4,Bering Sea,Bering Sea,4,0,58.52
1963,4E,108,,,,4,Bering Sea,Bering Sea,4,0,71.82
1964,14-O,468,,,,2,SE Alaska,SE-O,2C,0,311.22
1964,14-I,803,,,,2,SE Alaska,SE-I,2C,0,533.995
1964,15-O,1473,,,,2,SE Alaska,SE-O,2C,0,979.545
1964,15-I,332,,,,2,SE Alaska,SE-I,2C,0,220.78
1964,16-O,767,,,,2,SE Alaska,SE-O,2C,0,510.055
1964,16-I,1221,,,,2,SE Alaska,SE-I,2C,0,811.965
1964,17-O,457,,,,2,SE Alaska,SE-O,2C,0,303.905
1964,17-I,756,,,,2,SE Alaska,SE-I,2C,0,502.74
1964,18-O,100,,,,2,SE Alaska,SE-O,2C,0,66.5
1964,18-I,1057,,,,2,SE Alaska,SE-I,2C,0,702.905
1964,18W,486,,,,3A,Yakutat,Yakutat,3A,0,323.19
1964,19,924,,,,3A,Yakutat,Yakutat,3A,0,614.46
1964,20,1284,,,,3A,Yakutat,Yakutat,3A,0,853.86
1964,21,511,,,,3A,Yakutat,Yakutat,3A,0,339.815
1964,22,850,,,,3A,Yakutat,Yakutat,3A,0,565.25
1964,23,1309,,,,3A,Yakutat,Yakutat,3A,POW,870.485
1964,24,2049,,,,3A,Kodiak,Kodiak,3A,POW,1362.585
1964,25,4945,,,,3A,Kodiak,Kodiak,3A,0,3288.425
1964,26,5515,,,,3A,Kodiak,Kodiak,3A,0,3667.475
1964,27,1902,,,,3A,Kodiak,Kodiak,3A,0,1264.83
1964,28,2782,,,,3A,Kodiak,Kodiak,3A,0,1850.03
1964,29,3553,,,,3A,Chirikof,Chirikof,3A,0,2362.745
1964,30,4007,,,,3A,Chirikof,Chirikof,3A,0,2664.655
1964,31,3017,,,,3A,Chirikof,Chirikof,3A,0,2006.305
1964,32,2144,,,,3B,Shumagin,Shumagin,3B,0,1425.76
1964,33,1815,,,,3B,Shumagin,Shumagin,3B,0,1206.975
1964,34,499,,,,3B,Shumagin,Shumagin,3B,0,331.835
1964,35,12,,,,3B,Shumagin,Shumagin,3B,0,7.98
1964,36,109,,,,3B,Shumagin,Shumagin,3B,0,72.485
1964,37,34,,,,3B,Shumagin,Shumagin,3B,0,22.61
1964,38,139,,,,3B,Shumagin,Shumagin,3B,0,92.435
1964,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1964,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1964,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1964,42+,1,,,,3C,Aleutian,Aleutian,3C,0,0.665
1964,4A,1517,,,,4,Bering Sea,Bering Sea,4,0,1008.805
1964,4B,367,,,,4,Bering Sea,Bering Sea,4,0,244.055
1964,4C,361,,,,4,Bering Sea,Bering Sea,4,0,240.065
1964,4DE,51,,,,4,Bering Sea,Bering Sea,4,0,33.915
1964,4DW,29,,,,4,Bering Sea,Bering Sea,4,0,19.285
1964,4E,3,,,,4,Bering Sea,Bering Sea,4,0,1.995
1965,14-O,694,,,,2,SE Alaska,SE-O,2C,0,461.51
1965,14-I,1308,,,,2,SE Alaska,SE-I,2C,0,869.82
1965,15-O,2027,,,,2,SE Alaska,SE-O,2C,0,1347.955
1965,15-I,521,,,,2,SE Alaska,SE-I,2C,0,346.465
1965,16-O,1186,,,,2,SE Alaska,SE-O,2C,0,788.69
1965,16-I,2001,,,,2,SE Alaska,SE-I,2C,0,1330.665
1965,17-O,1286,,,,2,SE Alaska,SE-O,2C,0,855.19
1965,17-I,980,,,,2,SE Alaska,SE-I,2C,0,651.7
1965,18-O,137,,,,2,SE Alaska,SE-O,2C,0,91.105
1965,18-I,1929,,,,2,SE Alaska,SE-I,2C,0,1282.785
1965,18W,558,,,,3A,Yakutat,Yakutat,3A,0,371.07
1965,19,1441,,,,3A,Yakutat,Yakutat,3A,0,958.265
1965,20,1127,,,,3A,Yakutat,Yakutat,3A,0,749.455
1965,21,477,,,,3A,Yakutat,Yakutat,3A,0,317.205
1965,22,1113,,,,3A,Yakutat,Yakutat,3A,0,740.145
1965,23,1740,,,,3A,Yakutat,Yakutat,3A,POW,1157.1
1965,24,2585,,,,3A,Kodiak,Kodiak,3A,POW,1719.025
1965,25,5792,,,,3A,Kodiak,Kodiak,3A,0,3851.68
1965,26,3799,,,,3A,Kodiak,Kodiak,3A,0,2526.335
1965,27,1712,,,,3A,Kodiak,Kodiak,3A,0,1138.48
1965,28,2635,,,,3A,Kodiak,Kodiak,3A,0,1752.275
1965,29,3163,,,,3A,Chirikof,Chirikof,3A,0,2103.395
1965,30,4262,,,,3A,Chirikof,Chirikof,3A,0,2834.23
1965,31,3294,,,,3A,Chirikof,Chirikof,3A,0,2190.51
1965,32,1704,,,,3B,Shumagin,Shumagin,3B,0,1133.16
1965,33,1294,,,,3B,Shumagin,Shumagin,3B,0,860.51
1965,34,348,,,,3B,Shumagin,Shumagin,3B,0,231.42
1965,35,21,,,,3B,Shumagin,Shumagin,3B,0,13.965
1965,36,239,,,,3B,Shumagin,Shumagin,3B,0,158.935
1965,37,284,,,,3B,Shumagin,Shumagin,3B,0,188.86
1965,38,1,,,,3B,Shumagin,Shumagin,3B,0,0.665
1965,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1965,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1965,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1965,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1965,4A,509,,,,4,Bering Sea,Bering Sea,4,0,338.485
1965,4B,42,,,,4,Bering Sea,Bering Sea,4,0,27.93
1965,4C,421,,,,4,Bering Sea,Bering Sea,4,0,279.965
1965,4DE,21,,,,4,Bering Sea,Bering Sea,4,0,13.965
1965,4DW,340,,,,4,Bering Sea,Bering Sea,4,0,226.1
1965,4E,2,,,,4,Bering Sea,Bering Sea,4,0,1.33
1966,14-O,699,,,,2,SE Alaska,SE-O,2C,0,464.835
1966,14-I,1205,,,,2,SE Alaska,SE-I,2C,0,801.325
1966,15-O,2613,,,,2,SE Alaska,SE-O,2C,0,1737.645
1966,15-I,664,,,,2,SE Alaska,SE-I,2C,0,441.56
1966,16-O,954,,,,2,SE Alaska,SE-O,2C,0,634.41
1966,16-I,1798,,,,2,SE Alaska,SE-I,2C,0,1195.67
1966,17-O,1006,,,,2,SE Alaska,SE-O,2C,0,668.99
1966,17-I,868,,,,2,SE Alaska,SE-I,2C,0,577.22
