Row number,Year,Stlkey,Vessel code,Station,Setno,IPHC Reg Area,IPHC Stat Area,IPHC Charter Region,Purpose Code,Date,Eff,Ineffcde,BeginLat,BeginLon,BeginDepth (fm),EndLat,EndLon,EndDepth (fm),MidLat fished,MidLon fished,AvgDepth (fm),Lat - Grid target,Lon - Grid target,O32 Pacific halibut count,U32 Pacific halibut count,O32 Pacific halibut weight,U32 Pacific halibut weight,No. skates set,No. skates hauled,Avg no. hook/skate,Effective skates hauled,Soak time (min.),Profiler Lat,Profiler Lon,Profiler Bottom Depth (m),Temp C,Max Pressure (db),pH,Salinity PSU,Sigma-t,Oxygen_ml,Oxygen_umol,Oxygen_sat
102,2020,20200702,STW,3218,65,2C,160,Ommaney,Standard Grid,12-Aug-20,Y,,56.184,-135.5333,197,56.1428,-135.5327,402,56.1633,-135.533,289,56.167,-135.533,1,0,22,0,8,8,100,8.03,788,,,,,,,,,,,
103,2020,20200703,STW,3075,66,2C,160,Ommaney,Standard Grid,13-Aug-20,Y,,56.1667,-135.189,151,56.1597,-135.2537,157,56.1632,-135.2213,156,56.167,-135.233,21,1,607,9,8,8,99,7.95,457,56.1673,-135.2563,289,5.9618,160,7.698,33.651,,2.4602,,
104,2020,20200704,STW,3070,67,2C,160,Ommaney,Standard Grid,13-Aug-20,Y,,56.018,-135.2167,211,55.976,-135.2093,162,55.997,-135.213,191,56,-135.217,47,2,1706,16,8,8,100,8.03,638,56.019,-135.2058,388,4.7745,325,7.597,33.934,,1.3246,,
105,2020,20200705,STW,3215,68,2C,160,Ommaney,Standard Grid,13-Aug-20,Y,,56.0003,-135.5473,406,56,-135.4753,264,56.0002,-135.5113,325,56,-135.515,2,0,69,0,8,8,100,8.03,773,,,,,,,,,,,
106,2020,20200706,STW,3069,69,2C,150,Ommaney,Standard Grid,14-Aug-20,Y,,55.9797,-134.9163,192,56.0157,-134.9173,208,55.9977,-134.9168,201,56,-134.917,15,0,685,0,8,8,100,8.03,426,56.0188,-134.9238,388,6.1291,208,7.694,33.841,,2.3954,,
107,2020,20200707,STW,3068,70,2C,150,Ommaney,Standard Grid,14-Aug-20,Y,,55.9932,-134.67,210,55.993,-134.6023,213,55.9932,-134.6362,210,56,-134.633,67,3,2398,29,8,8,99,7.95,617,56.0017,-134.6593,393,5.9655,259,7.668,33.832,,2.1263,,
108,2020,20200708,STW,3064,71,2C,150,Ommaney,Standard Grid,15-Aug-20,Y,,55.8088,-135.2098,183,55.8515,-135.2168,113,55.8302,-135.2133,139,55.833,-135.217,93,12,2399,94,8,8,101,8.11,505,55.8525,-135.2088,208,6.733,123,7.766,33.576,,3.2589,,
109,2020,20200709,STW,3063,72,2C,150,Ommaney,Standard Grid,15-Aug-20,Y,,55.8328,-134.9515,104,55.8263,-134.8838,104,55.8297,-134.9177,103,55.833,-134.917,97,25,2534,194,8,8,99,7.95,617,55.835,-134.9518,190,6.602,119,7.759,33.339,,3.1317,,
110,2020,20200710,STW,3062,73,2C,150,Ommaney,Standard Grid,15-Aug-20,Y,,55.8087,-134.6098,94,55.8538,-134.617,72,55.8313,-134.6135,80,55.833,-134.617,52,8,1378,69,8,8,100,8.03,768,55.8568,-134.61819,141,9.5927,36,8,32.047,,4.9302,,
111,2020,20200711,STW,3073,74,2C,161,Ommaney,Standard Grid,16-Aug-20,Y,,56.185,-134.6335,104,56.1448,-134.6327,192,56.1648,-134.633,159,56.167,-134.633,41,23,1269,182,8,8,99,7.95,443,56.1875,-134.6357,143,6.4195,113,7.734,32.912,,2.9962,,
112,2020,20200712,STW,3219,75,2C,161,Ommaney,Standard Grid,16-Aug-20,Y,,56.3335,-134.6697,39,56.3333,-134.5932,347,56.3335,-134.6315,122,56.333,-134.633,34,17,1279,144,8,8,99,7.95,581,56.3318,-134.6745,37,10.2666,41,8.017,31.093,,5.3814,,
113,2020,20200826,STW,3216,76,2C,151,Ommaney,Standard Grid,21-Aug-20,Y,,56.0202,-133.386,21,56.0025,-133.4402,21,56.0113,-133.413,34,56,-133.433,7,0,219,0,8,8,100,8.03,455,56.0042,-133.4447,38,12.3774,31,8.079,31.09,,5.314,,
114,2020,20200827,STW,3059,77,2C,151,Ommaney,Standard Grid,21-Aug-20,Y,,55.8512,-133.4338,44,55.8083,-133.4263,40,55.8297,-133.4302,41,55.833,-133.433,13,3,479,19,8,8,99,7.95,558,55.8513,-133.4353,86,9.1306,73,7.833,32.292,,3.6901,,
115,2020,20200828,STW,3061,78,2C,151,Ommaney,Standard Grid,22-Aug-20,Y,,55.8333,-133.9917,122,55.8263,-133.9967,156,55.8298,-133.9942,154,55.833,-134.033,40,4,1022,36,8,8,99,7.95,456,55.8265,-133.0645,282,7.4155,145,7.787,32.931,,3.4574,,
116,2020,20200829,STW,3060,79,2C,151,Ommaney,Standard Grid,22-Aug-20,Y,,55.8535,-133.7332,104,55.817,-133.7333,28,55.8353,-133.7332,69,55.833,-133.733,28,3,963,27,8,8,99,7.95,551,55.8542,-133.7308,168,8.5363,122,7.828,32.542,,3.6445,,
117,2020,20200830,STW,3214,80,2C,151,Ommaney,Standard Grid,22-Aug-20,Y,,55.6648,-133.7452,19,55.6848,-133.8027,24,55.6748,-133.7738,25,55.666,-133.721,77,3,3467,17,8,8,98,7.87,707,55.6585,-133.7388,42,12.7678,34,8.15,31.299,,5.8762,,
118,2020,20200831,STW,3051,81,2C,151,Ommaney,Standard Grid,23-Aug-20,Y,,55.5202,-134.0162,49,55.4745,-134.017,54,55.4973,-134.0165,51,55.5,-134.017,31,67,696,497,8,8,98,7.87,522,55.4822,-134.0157,95,8.2447,83,7.896,32.458,,4.311,,
119,2020,20200832,STW,3055,82,2C,151,Ommaney,Standard Grid,23-Aug-20,Y,,55.6877,-134.0173,122,55.643,-134.0095,95,55.6653,-134.0135,104,55.667,-134.017,76,21,1726,175,8,8,99,7.95,620,,,,,,,,,,,
120,2020,20200833,STW,3056,83,2C,150,Ommaney,Standard Grid,23-Aug-20,Y,,55.6663,-134.3517,116,55.6667,-134.2838,115,55.6665,-134.3178,115,55.667,-134.317,97,8,2343,71,8,8,98,7.87,737,55.667,-134.3418,214,10.9139,30,8.024,31.304,,5.1169,,
121,2020,20200834,STW,3058,84,2C,150,Ommaney,Standard Grid,24-Aug-20,Y,,55.6473,-134.9162,114,55.685,-134.9095,109,55.6662,-134.9128,110,55.667,-134.917,64,11,1800,86,8,8,98,7.87,419,,,,,,,,,,,
122,2020,20200835,STW,3057,85,2C,150,Ommaney,Standard Grid,24-Aug-20,Y,,55.6413,-134.6098,114,55.6842,-134.6168,111,55.6627,-134.6133,111,55.667,-134.617,133,21,2851,176,8,8,98,7.87,564,55.6415,-134.6073,212,6.2498,176,7.7,33.691,,2.4476,,
123,2020,20200836,STW,3053,86,2C,150,Ommaney,Standard Grid,25-Aug-20,Y,,55.4797,-134.617,112,55.5153,-134.6163,138,55.4975,-134.6167,114,55.5,-134.617,76,14,1750,121,8,8,99,7.95,448,55.5098,-134.6187,258,6.5842,153,7.725,33.488,,2.7947,,
124,2020,20200837,STW,3052,87,2C,150,Ommaney,Standard Grid,25-Aug-20,Y,,55.5,-134.3532,98,55.4932,-134.2848,87,55.4967,-134.319,92,55.5,-134.317,98,38,1678,337,8,8,99,7.95,543,,,,,,,,,,,
125,2020,20200838,STW,3049,88,2C,150,Ommaney,Standard Grid,25-Aug-20,Y,,55.3265,-134.276,104,55.3333,-134.3425,105,55.33,-134.3092,103,55.333,-134.317,56,13,1490,107,8,8,99,7.95,653,55.326,-134.3423,194,6.5904,148,7.699,33.449,,2.5438,,
126,2020,20200839,PEN,3110,89,2C,181,Sitka,Standard Grid,17-Aug-20,Y,,57.8337,-136.5308,40,57.8328,-136.6007,59,57.8333,-136.5658,51,57.833,-136.567,108,75,2425,577,8,8,99,7.95,444,57.8288,-136.53081,77,9.0513,69,7.985,32.137,,4.7657,,
127,2020,20200840,PEN,3111,90,2C,181,Sitka,Standard Grid,17-Aug-20,Y,,57.8322,-136.9078,241,57.8325,-136.8367,97,57.8323,-136.8723,199,57.833,-136.883,69,1,1532,10,8,8,99,7.95,537,57.8322,-136.7428,181,6.235,168,7.72,33.389,,2.9916,,
128,2020,20200841,PEN,3108,91,2C,170,Sitka,Standard Grid,17-Aug-20,Y,,57.6665,-136.5858,99,57.6657,-136.516,81,57.666,-136.5508,86,57.667,-136.55,186,20,3722,178,8,8,98,7.87,677,57.6688,-136.5903,187,6.1835,172,7.727,33.376,,3.1395,,
129,2020,20200842,PEN,3235,92,2C,170,Sitka,Standard Grid,18-Aug-20,Y,,57.6845,-136.2925,33,57.6573,-136.3437,39,57.6708,-136.3182,33,57.667,-136.233,69,9,3078,72,8,8,99,7.95,453,57.6522,-136.3423,60,10.5866,51,8.056,32.017,,5.0593,,
130,2020,20200843,PEN,3233,93,2C,170,Sitka,Standard Grid,18-Aug-20,N,DS,57.4997,-136.4955,103,57.4997,-136.5622,410,57.4997,-136.5288,231,57.5,-136.55,31,1,679,10,8,8,98,7.87,642,57.5042,-136.4902,190,6.2766,178,7.671,33.322,,2.5795,,
131,2020,20200844,PEN,3106,94,2C,170,Sitka,Standard Grid,18-Aug-20,Y,,57.4993,-136.1957,38,57.5,-136.266,61,57.4997,-136.2308,52,57.5,-136.233,93,98,2729,656,8,8,100,8.03,742,57.4983,-136.27451,117,7.5252,107,7.842,32.584,,3.9789,,
132,2020,20200845,PEN,3232,95,2C,170,Sitka,Standard Grid,19-Aug-20,Y,,57.4893,-135.895,65,57.5148,-135.9482,104,57.502,-135.9217,79,57.5,-135.917,36,9,1233,80,8,8,99,7.95,583,57.5172,-135.9597,203,6.2126,190,7.701,32.176,,3.8458,,
133,2020,20200846,PEN,3103,96,2C,170,Sitka,Standard Grid,19-Aug-20,Y,,57.3335,-136.1792,89,57.333,-136.2482,97,57.3332,-136.2137,94,57.333,-136.217,134,11,3494,97,8,8,100,8.03,739,57.3385,-136.2468,177,6.2669,165,7.724,33.364,,3.0531,,
134,2020,20200847,PEN,3102,97,2C,170,Sitka,Standard Grid,19-Aug-20,Y,,57.3203,-135.9173,28,57.359,-135.9163,60,57.3397,-135.9168,65,57.333,-135.917,49,15,2438,98,8,8,99,7.95,841,57.3203,-135.9278,60,10.9609,49,8.051,31.884,,5.0245,,
135,2020,20200848,PEN,3097,98,2C,170,Sitka,Standard Grid,20-Aug-20,Y,,57.1665,-135.8687,31,57.1668,-135.9378,52,57.1667,-135.9033,39,57.167,-135.9,34,17,1638,106,8,8,99,7.95,422,57.1625,-135.8755,62,9.1869,51,7.953,32.1,,4.4844,,
136,2020,20200849,PEN,3098,99,2C,170,Sitka,Standard Grid,20-Aug-20,Y,,57.1662,-136.1495,104,57.1663,-136.2198,119,57.1662,-136.1847,111,57.167,-136.2,102,6,2261,56,8,8,98,7.87,577,57.1647,-136.215,219,5.8673,208,7.671,33.667,,2.6143,,
137,2020,20200850,PEN,3092,100,2C,170,Sitka,Standard Grid,20-Aug-20,Y,,57.046,-135.9673,50,57.046,-136.0385,65,57.046,-136.0028,58,57,-136,43,33,1107,257,8,8,100,8.03,646,57.051,-136.0425,121,7.0798,115,7.774,32.847,,3.5115,,
138,2020,20200851,PEN,3230,101,2C,170,Sitka,Standard Grid,21-Aug-20,Y,,57.1508,-135.551,24,57.1132,-135.5333,63,57.132,-135.5422,36,57.166,-135.593,11,12,231,87,8,8,100,8.03,430,57.1072,-135.5322,141,6.8191,131,7.673,32.077,,3.1395,,
139,2020,20200852,PEN,3226,102,2C,170,Sitka,Standard Grid,21-Aug-20,Y,,57.0058,-135.5753,16,56.9732,-135.5403,37,56.9895,-135.5578,23,57,-135.561,46,14,1442,96,8,8,99,7.95,579,57.0112,-135.57249,22,13.0255,12,8.177,31.181,,5.9595,,
140,2020,20200853,PEN,3225,103,2C,160,Sitka,Standard Grid,21-Aug-20,Y,,56.8385,-135.5747,33,56.8383,-135.6447,66,56.8383,-135.6097,56,56.833,-135.567,30,79,1005,488,8,8,97,7.79,702,56.8437,-135.6483,123,7.5477,111,7.798,32.608,,3.6122,,
141,2020,20200955,STW,3213,89,2C,151,Ommaney,Standard Grid,28-Aug-20,Y,,55.4985,-133.4305,15,55.5198,-133.4693,28,55.5092,-133.4498,22,55.5,-133.439,14,2,588,12,8,8,98,7.87,416,,,,,,,,,,,
142,2020,20200956,STW,3212,90,2C,151,Ommaney,Standard Grid,28-Aug-20,Y,,55.4985,-133.1432,23,55.5373,-133.1248,29,55.518,-133.134,25,55.5,-133.141,0,2,0,15,8,8,98,7.87,531,55.5362,-133.1203,60,13.0407,49,8.076,30.578,,4.6466,,
143,2020,20200957,STW,3211,91,2C,151,Ommaney,Standard Grid,29-Aug-20,Y,,55.3333,-133.4753,66,55.3333,-133.4047,19,55.3333,-133.44,59,55.333,-133.433,28,5,711,36,8,8,98,7.87,410,55.3352,-133.47099,199,12.5799,37,8.119,30.982,,5.7644,,
144,2020,20200958,STW,3045,92,2C,141,Ommaney,Standard Grid,29-Aug-20,Y,,55.1667,-133.7517,84,55.1598,-133.6853,90,55.1633,-133.7185,88,55.167,-133.717,19,83,252,637,8,8,98,7.87,470,,,,,,,,,,,
145,2020,20200959,STW,3047,93,2C,151,Ommaney,Standard Grid,30-Aug-20,Y,,55.314,-133.7338,43,55.3525,-133.7263,37,55.3332,-133.7302,39,55.333,-133.733,44,30,1302,223,8,8,98,7.87,462,,,,,,,,,,,
146,2020,20200960,STW,3048,94,2C,150,Ommaney,Standard Grid,30-Aug-20,Y,,55.3158,-134.0147,67,55.3565,-134.0095,64,55.3362,-134.012,66,55.333,-134.017,23,113,325,844,8,8,98,7.87,582,,,,,,,,,,,
147,2020,20200961,STW,3046,95,2C,150,Ommaney,Standard Grid,1-Sep-20,Y,,55.167,-134.0508,98,55.1597,-133.9843,85,55.1633,-134.0175,93,55.167,-134.017,96,27,1889,233,8,8,99,7.95,435,,,,,,,,,,,
148,2020,20200962,STW,3208,96,2C,150,Ommaney,Standard Grid,1-Sep-20,Y,,55.1478,-134.222,260,55.1843,-134.2187,205,55.1662,-134.2203,255,55.167,-134.3,0,0,0,0,8,8,98,7.87,459,,,,,,,,,,,
149,2020,20200963,STW,3043,97,2C,140,Ommaney,Standard Grid,2-Sep-20,Y,,54.9998,-133.9807,77,55.0002,-134.042,88,55,-134.0113,82,55,-134.017,86,22,1727,188,8,8,98,7.87,423,55.0005,-133.97301,143,9.5709,53,7.992,32.28,,4.6491,,
150,2020,20200964,STW,3044,98,2C,140,Ommaney,Standard Grid,2-Sep-20,Y,,55,-134.259,114,54.9932,-134.3258,122,54.9967,-134.2925,118,55,-134.3,78,11,2309,95,8,8,98,7.87,567,54.9932,-134.2562,210,11.3405,49,8.093,32.107,,5.4591,,
151,2020,20200965,STW,3054,99,2C,150,Ommaney,Standard Grid,3-Sep-20,Y,,55.5,-134.9362,146,55.5,-134.8702,165,55.5,-134.9032,159,55.5,-134.9,122,2,3397,15,8,8,97,7.79,445,55.501,-134.8708,300,9.4208,51,8.023,32.074,,5.1104,,
152,2020,20200966,STW,3050,100,2C,150,Ommaney,Standard Grid,3-Sep-20,Y,,55.3333,-134.5635,110,55.3333,-134.6335,114,55.3333,-134.5985,112,55.333,-134.6,71,9,1946,78,8,8,98,7.87,529,55.3348,-134.62601,208,9.1537,62,7.971,32.356,,4.4546,,
153,2019,20190319,PRE,3036,1,2C,143,Ketchikan,Standard Grid,1-Jun-19,Y,,55.4937,-131.9667,36,55.4598,-131.9635,258,55.4768,-131.965,182,55.483,-131.967,7,1,142,9,7,7,100,7.03,497,55.4963,-131.974,49,10.7075,11,8.347,30.437,,8.3454,,
154,2019,20190320,PRE,3001,2,2C,142,Ketchikan,Standard Grid,2-Jun-19,Y,,54.4988,-131.9857,146,54.4992,-132.0425,144,54.499,-132.014,148,54.5,-132.017,28,3,750,28,7,7,99,6.96,429,54.4998,-132.03751,269,5.654,257,7.654,33.878,,1.8851,,
155,2019,20190321,PRE,3002,3,2C,142,Ketchikan,Standard Grid,2-Jun-19,Y,,54.5002,-132.2685,196,54.4998,-132.3208,198,54.5,-132.2947,194,54.5,-132.3,16,2,525,20,7,7,99,6.96,614,54.4987,-132.2668,360,5.2274,345,7.616,33.963,,1.4579,,
156,2019,20190322,PRE,3024,4,2C,141,Ketchikan,Standard Grid,3-Jun-19,Y,,54.8138,-133.435,73,54.8488,-133.4317,69,54.8313,-133.4333,70,54.833,-133.433,2,4,24,28,7,7,100,7.03,477,54.8452,-133.4277,132,7.8265,98,8.032,32.46,,5.4812,,
157,2019,20190323,PRE,3023,5,2C,141,Ketchikan,Standard Grid,3-Jun-19,Y,,54.852,-133.1478,78,54.8198,-133.1488,131,54.8358,-133.1483,113,54.833,-133.15,63,17,1652,132,7,7,99,6.96,585,54.8503,-133.1452,132,6.9651,121,7.873,32.998,,3.8841,,
158,2019,20190324,PRE,3016,6,2C,141,Ketchikan,Standard Grid,3-Jun-19,Y,,54.6475,-133.1483,200,54.6783,-133.1478,106,54.663,-133.1482,144,54.667,-133.15,25,12,876,93,7,7,99,6.96,688,54.6778,-133.1507,181,7.0902,112,7.82,33.005,,3.9725,,
159,2019,20190325,PRE,3015,7,2C,141,Ketchikan,Standard Grid,4-Jun-19,Y,,54.6833,-132.8518,69,54.6612,-132.8495,80,54.6723,-132.8507,73,54.667,-132.85,44,9,1601,54,7,7,99,6.96,565,54.6552,-132.8448,146,7.0872,131,7.863,32.91,,4.0375,,
160,2019,20190326,PRE,3014,8,2C,142,Ketchikan,Standard Grid,4-Jun-19,Y,,54.6872,-132.5698,110,54.6548,-132.5655,98,54.671,-132.5677,114,54.667,-132.567,28,23,524,167,7,7,99,6.96,656,54.6848,-132.56979,201,6.5306,180,7.754,33.329,,2.9487,,
161,2019,20190327,PRE,3022,9,2C,144,Ketchikan,Standard Grid,4-Jun-19,Y,,54.8337,-132.6018,190,54.8332,-132.5457,114,54.8335,-132.5738,186,54.833,-132.567,16,1,768,10,7,7,100,7.03,771,54.8367,-132.605,324,6.3959,306,7.741,33.472,,2.7349,,
162,2019,20190328,PRE,3032,10,2C,143,Ketchikan,Standard Grid,5-Jun-19,Y,,55.1852,-131.6803,42,55.152,-131.6895,92,55.1685,-131.685,77,55.167,-131.683,5,3,95,16,7,7,99,6.96,494,55.1542,-131.6848,166,6.8413,149,7.789,32.769,,3.482,,
163,2019,20190329,PRE,3028,11,2C,143,Ketchikan,Standard Grid,5-Jun-19,Y,,55.0268,-131.7367,223,54.991,-131.7362,231,55.0088,-131.7365,227,55,-131.683,2,0,94,0,7,7,99,6.96,617,55.024,-131.73801,417,5.7459,401,7.675,33.846,,1.8757,,
164,2019,20190330,PRE,3021,12,2C,142,Ketchikan,Standard Grid,5-Jun-19,Y,,54.8145,-131.6977,261,54.8468,-131.699,243,54.8307,-131.6983,254,54.833,-131.7,28,0,601,0,7,7,100,7.03,706,54.8422,-131.69901,463,5.7566,434,-2.868,33.837,,1.9163,,
165,2019,20190331,PRE,3031,13,2C,143,Ketchikan,Standard Grid,6-Jun-19,Y,,55.1838,-131.1003,111,55.1463,-131.0992,109,55.165,-131.0998,96,55.167,-131.1,6,6,288,46,7,7,99,6.96,730,55.1488,-131.1017,207,6.5657,187,7.755,33.438,,2.7029,,
166,2019,20190332,PRE,3020,14,2C,142,Ketchikan,Standard Grid,6-Jun-19,Y,,54.8177,-131.1188,124,54.85,-131.1165,130,54.8338,-131.1177,131,54.833,-131.117,1,3,57,28,7,7,99,6.96,855,54.853,-131.1152,241,6.4829,206,7.738,33.507,,2.5649,,
167,2019,20190333,PRE,3010,15,2C,142,Ketchikan,Standard Grid,6-Jun-19,Y,,54.6495,-131.4148,93,54.6835,-131.4153,92,54.6665,-131.415,112,54.667,-131.417,28,13,595,106,7,7,100,7.03,949,54.6468,-131.41251,174,6.4133,153,7.738,33.559,,2.4917,,
168,2019,20190334,PRE,3034,16,2C,141,Ketchikan,Standard Grid,9-Jun-19,Y,,55.1648,-133.398,73,55.1643,-133.4545,41,55.1647,-133.4262,53,55.167,-133.433,21,5,645,45,7,7,99,6.96,498,,,,,,,,,,,
169,2019,20190335,PRE,3045,17,2C,141,Ommaney,Standard Grid,9-Jun-19,Y,,55.183,-133.7158,87,55.1535,-133.7162,89,55.1683,-133.716,88,55.167,-133.717,16,31,242,243,7,7,102,7.17,592,,,,,,,,,,,
170,2019,20190336,PRE,3030,18,2C,140,Ketchikan,Standard Grid,9-Jun-19,Y,,54.9833,-133.7208,58,55.0153,-133.7445,56,54.9993,-133.7327,57,55,-133.717,16,59,911,401,7,7,98,6.89,654,,,,,,,,,,,
171,2019,20190337,PRE,3214,19,2C,151,Ommaney,Standard Grid,11-Jun-19,Y,,55.6477,-133.7505,58,55.6792,-133.7735,18,55.6633,-133.762,44,55.666,-133.721,16,5,859,36,7,7,100,7.03,526,,,,,,,,,,,
172,2019,20190338,PRE,3060,20,2C,151,Ommaney,Standard Grid,11-Jun-19,Y,,55.8243,-133.7325,98,55.8577,-133.7328,109,55.841,-133.7327,98,55.833,-133.733,13,0,287,0,7,7,99,6.96,626,,,,,,,,,,,
173,2019,20190339,PRE,3059,21,2C,151,Ommaney,Standard Grid,11-Jun-19,Y,,55.8523,-133.4345,46,55.8195,-133.4328,43,55.836,-133.4337,42,55.833,-133.433,12,2,317,20,7,7,101,7.1,713,,,,,,,,,,,
174,2019,20190340,PRE,3043,22,2C,140,Ommaney,Standard Grid,12-Jun-19,Y,,54.9835,-134.0163,79,55.0143,-134.0168,85,54.9988,-134.0165,82,55,-134.017,58,24,1550,222,7,7,100,7.03,677,,,,,,,,,,,
175,2019,20190341,PRE,3044,23,2C,140,Ommaney,Standard Grid,12-Jun-19,Y,,54.982,-134.2977,118,55.0178,-134.2987,118,54.9998,-134.2982,116,55,-134.3,81,12,1981,95,7,7,98,6.89,753,,,,,,,,,,,
176,2019,20190342,PRE,3050,24,2C,150,Ommaney,Standard Grid,12-Jun-19,Y,,55.3157,-134.5998,114,55.3495,-134.5997,110,55.3325,-134.5997,112,55.333,-134.6,133,22,3071,178,7,7,100,7.03,878,,,,,,,,,,,
177,2019,20190343,PRE,3007,25,2C,140,Ketchikan,Standard Grid,13-Jun-19,Y,,54.5133,-133.7328,139,54.4805,-133.7327,140,54.497,-133.7327,139,54.5,-133.733,33,11,951,81,7,7,98,6.89,480,,,,,,,,,,,
178,2019,20190344,PRE,3017,26,2C,141,Ketchikan,Standard Grid,13-Jun-19,Y,,54.6862,-133.434,158,54.6523,-133.4322,169,54.6693,-133.4332,164,54.667,-133.433,42,19,1366,153,7,7,100,7.03,550,,,,,,,,,,,
179,2019,20190345,PRE,3018,27,2C,140,Ketchikan,Standard Grid,13-Jun-19,Y,,54.6822,-133.7155,138,54.6498,-133.714,141,54.666,-133.7148,133,54.667,-133.717,45,7,1273,51,7,7,101,7.1,645,,,,,,,,,,,
180,2019,20190346,PRE,3049,28,2C,150,Ommaney,Standard Grid,14-Jun-19,Y,,55.3132,-134.3158,103,55.3472,-134.3163,101,55.3302,-134.3162,101,55.333,-134.317,61,18,1567,145,7,7,99,6.96,512,,,,,,,,,,,
181,2019,20190347,PRE,3055,29,2C,151,Ommaney,Standard Grid,14-Jun-19,Y,,55.6482,-134.0172,87,55.684,-134.0158,121,55.6662,-134.0165,106,55.667,-134.017,96,33,1659,290,7,7,100,7.03,617,,,,,,,,,,,
182,2019,20190348,PRE,3220,30,2C,152,Ommaney,Standard Grid,15-Jun-19,Y,,56.3303,-133.1348,13,56.3618,-133.1353,38,56.3462,-133.1352,50,56.35,-133.134,23,1,921,11,7,7,98,6.89,611,,,,,,,,,,,
183,2019,20190349,PRE,3042,31,2C,153,Ketchikan,Standard Grid,15-Jun-19,Y,,56.2055,-132.8338,32,56.1715,-132.8362,77,56.1885,-132.835,65,56.183,-132.833,28,1,942,6,7,7,100,7.03,757,,,,,,,,,,,
184,2019,20190350,PRE,3040,32,2C,153,Ketchikan,Standard Grid,15-Jun-19,Y,,55.9993,-132.5762,150,55.9998,-132.5183,118,55.9995,-132.5473,132,56,-132.533,33,2,1089,18,7,7,99,6.96,879,,,,,,,,,,,
185,2019,20190721,PEN,3076,44,2C,152,Ommaney,Standard Grid,20-Jun-19,Y,,56.3472,-133.734,56,56.3135,-133.7313,140,56.3303,-133.7327,91,56.333,-133.733,20,2,868,20,7,7,100,7.03,654,56.3097,-133.73981,86,7.9339,71,7.879,32.253,,4.7937,,
186,2019,20190722,PEN,3072,45,2C,151,Ommaney,Standard Grid,20-Jun-19,Y,,56.1493,-134.3315,66,56.1815,-134.3328,71,56.1655,-134.3322,70,56.167,-134.333,168,46,3342,356,7,7,100,7.03,794,56.1465,-134.33031,119,7.5412,108,7.889,32.702,,4.7271,,
187,2019,20190723,PEN,3222,46,2C,161,Ommaney,Standard Grid,21-Jun-19,Y,,56.519,-134.635,162,56.4863,-134.6337,120,56.5027,-134.6343,165,56.5,-134.632,26,10,1004,85,7,7,101,7.1,494,56.488,-134.63879,115,6.6247,106,7.839,32.676,,4.4439,,
188,2019,20190724,PEN,3082,47,2C,161,Ommaney,Standard Grid,21-Jun-19,Y,,56.5168,-134.3337,37,56.4828,-134.3325,74,56.4998,-134.333,55,56.5,-134.333,83,104,1709,818,7,7,100,7.03,615,56.4845,-134.33279,128,6.0047,127,7.734,33.135,,3.5649,,
189,2019,20190725,PEN,3227,48,2C,162,Sitka,Standard Grid,22-Jun-19,Y,,56.9998,-134.0195,30,57,-134.0797,80,57,-134.0497,44,57,-134.044,39,36,955,245,7,7,101,7.1,410,57.0023,-134.02901,42,8.5139,28,8.055,31.899,,6.2728,,
190,2019,20190726,PEN,3095,49,2C,162,Sitka,Standard Grid,22-Jun-19,Y,,57.1663,-134.0248,167,57.1663,-134.0885,140,57.1663,-134.0567,156,57.167,-134.05,44,18,1135,141,7,7,100,7.03,548,57.1633,-134.0898,269,5.7319,259,7.65,33.297,,2.7426,,
191,2019,20190727,PEN,3118,50,2C,173,Sitka,Extra Station,23-Jun-19,Y,,58.2183,-134.6823,41,58.2513,-134.6855,53,58.2348,-134.6838,43,58.233,-134.683,8,1,154,7,7,7,101,7.1,418,58.2518,-134.69231,90,5.6906,78,7.825,31.93,,5.0598,,
192,2019,20190728,PEN,3121,51,2C,173,Sitka,Standard Grid,23-Jun-19,Y,,58.3173,-134.7142,41,58.3515,-134.7197,46,58.3345,-134.717,41,58.333,-134.717,17,0,368,0,7,7,101,7.1,545,58.3548,-134.71899,82,5.6641,72,7.822,31.895,,5.0577,,
193,2019,20190729,PEN,3124,52,2C,183,Sitka,Standard Grid,24-Jun-19,Y,,58.6665,-135.0143,160,58.6667,-135.0767,160,58.6665,-135.0455,159,58.667,-135.05,11,10,178,89,7,7,100,7.03,653,58.6655,-135.00549,265,5.5126,251,7.592,33.638,,2.0106,,
194,2019,20190730,PEN,3123,53,2C,183,Sitka,Standard Grid,24-Jun-19,Y,,58.5157,-135.0388,145,58.483,-135.0277,152,58.4993,-135.0333,139,58.5,-135.033,41,20,834,168,7,7,100,6.52,778,58.5212,-135.03951,113,5.4512,103,7.778,32.235,,4.8478,,
195,2019,20190731,PEN,3114,54,2C,171,Sitka,Standard Grid,24-Jun-19,N,SF,58.1847,-135.0203,90,58.1515,-135.0125,138,58.1682,-135.0163,101,58.167,-135.017,44,24,1446,200,7,7,100,7.03,891,58.1858,-135.02879,113,5.7705,94,7.8,32.167,,4.9407,,
196,2019,20190732,PEN,3110,55,2C,181,Sitka,Standard Grid,25-Jun-19,Y,,57.833,-136.5375,42,57.8322,-136.5958,59,57.8325,-136.5667,52,57.833,-136.567,49,92,1077,652,7,7,100,7.03,498,57.8285,-136.5975,106,6.8922,95,7.884,32.547,,5.145,,
