Row number,Year,Stlkey,Vessel code,Station,Setno,IPHC Reg Area,IPHC Stat Area,IPHC Charter Region,Purpose Code,Date,Eff,Ineffcde,BeginLat,BeginLon,BeginDepth (fm),EndLat,EndLon,EndDepth (fm),MidLat fished,MidLon fished,AvgDepth (fm),Lat - Grid target,Lon - Grid target,O32 Pacific halibut count,U32 Pacific halibut count,O32 Pacific halibut weight,U32 Pacific halibut weight,No. skates set,No. skates hauled,Avg no. hook/skate,Effective skates hauled,Soak time (min.),Profiler Lat,Profiler Lon,Profiler Bottom Depth (m),Temp C,Max Pressure (db),pH,Salinity PSU,Sigma-t,Oxygen_ml,Oxygen_umol,Oxygen_sat
106,2020,20200157,SEY,4069,27,3A,210,Yakutat,Standard Grid,9-Jul-20,Y,,59.3335,-141.247,179,59.3338,-141.33,188,59.3337,-141.2885,185,59.333,-141.3,88,9,1944,80,8,8,97,7.79,850,,,,,,,,,,,
107,2020,20200158,SEY,4506,28,3A,200,Yakutat,Standard Grid,10-Jul-20,Y,,59.0167,-141.2573,253,59.016,-141.335,272,59.0163,-141.2962,243,59,-141.3,14,0,330,0,8,8,96,7.71,494,,,,,,,,,,,
108,2020,20200159,SEY,4062,29,3A,200,Yakutat,Standard Grid,10-Jul-20,Y,,59.1665,-141.2662,187,59.1665,-141.34,196,59.1665,-141.303,191,59.167,-141.3,32,1,644,11,8,8,98,7.87,614,,,,,,,,,,,
109,2020,20200160,SEY,4063,30,3A,210,Yakutat,Standard Grid,10-Jul-20,Y,,59.167,-141.5975,141,59.1667,-141.675,149,59.1668,-141.6363,127,59.167,-141.633,285,9,5628,64,8,8,99,7.95,841,,,,,,,,,,,
110,2020,20200161,SEY,4071,31,3A,210,Yakutat,Standard Grid,11-Jul-20,Y,,59.3332,-142.0033,126,59.3348,-141.9315,117,59.334,-141.9675,122,59.333,-141.967,122,18,2428,135,8,8,98,7.87,489,,,,,,,,,,,
111,2020,20200162,SEY,4070,32,3A,210,Yakutat,Standard Grid,11-Jul-20,Y,,59.3332,-141.6717,108,59.3333,-141.5983,108,59.3332,-141.635,106,59.333,-141.633,174,35,4030,274,8,8,99,7.95,677,,,,,,,,,,,
112,2020,20200163,SEY,4077,33,3A,210,Yakutat,Standard Grid,11-Jul-20,Y,,59.4813,-141.6335,93,59.5193,-141.6333,89,59.5003,-141.6335,91,59.5,-141.633,23,4,510,31,8,8,98,7.87,813,,,,,,,,,,,
113,2020,20200164,SEY,4082,34,3A,210,Yakutat,Standard Grid,12-Jul-20,Y,,59.6482,-141.6335,59,59.6878,-141.6337,49,59.668,-141.6337,52,59.667,-141.633,4,0,104,0,8,8,98,7.87,438,,,,,,,,,,,
114,2020,20200165,SEY,4076,35,3A,210,Yakutat,Standard Grid,12-Jul-20,Y,,59.5195,-141.3173,87,59.4808,-141.315,101,59.5002,-141.3162,95,59.5,-141.317,6,1,124,10,8,8,99,7.95,542,,,,,,,,,,,
115,2020,20200166,SEY,4083,36,3A,210,Yakutat,Standard Grid,15-Jul-20,Y,,59.6663,-141.9317,80,59.6667,-142.0075,88,59.6665,-141.9697,84,59.667,-141.967,17,8,414,56,8,8,99,7.95,469,,,,,,,,,,,
116,2020,20200167,SEY,4078,37,3A,210,Yakutat,Standard Grid,15-Jul-20,Y,,59.5002,-141.9317,101,59.5008,-142.0063,102,59.5005,-141.969,101,59.5,-141.967,71,24,1389,189,8,8,99,7.95,588,,,,,,,,,,,
117,2020,20200168,SEY,4511,38,3A,210,Yakutat,Standard Grid,15-Jul-20,Y,,59.4783,-142.3002,125,59.518,-142.2997,106,59.4982,-142.2998,113,59.5,-142.3,197,10,4754,83,8,8,99,7.95,770,,,,,,,,,,,
118,2020,20200169,SEY,4084,39,3A,210,Yakutat,Standard Grid,16-Jul-20,Y,,59.667,-142.2645,119,59.6662,-142.3448,124,59.6667,-142.3047,122,59.667,-142.3,56,14,1106,112,8,8,98,7.87,461,,,,,,,,,,,
119,2020,20200170,SEY,4085,40,3A,210,Yakutat,Standard Grid,16-Jul-20,Y,,59.6668,-142.5948,206,59.6667,-142.6752,221,59.6668,-142.635,215,59.667,-142.633,25,2,561,20,8,8,99,7.95,617,,,,,,,,,,,
120,2020,20200171,SEY,4094,41,3A,210,Yakutat,Standard Grid,16-Jul-20,N,DS,59.8338,-142.5907,73,59.834,-142.6715,101,59.8338,-142.631,89,59.833,-142.633,79,8,2013,64,8,8,98,7.87,743,,,,,,,,,,,
121,2020,20200172,SEY,4100,42,3A,210,Yakutat,Standard Grid,17-Jul-20,Y,,60.0008,-142.6158,45,60.0002,-142.6913,43,60.0005,-142.6537,44,60,-142.65,62,28,2173,205,8,8,99,7.95,495,,,,,,,,,,,
122,2020,20200173,SEY,4101,43,3A,220,Yakutat,Standard Grid,17-Jul-20,Y,,60.0198,-142.983,56,59.9845,-142.9828,69,60.0022,-142.9828,62,60,-142.983,35,9,990,67,8,8,99,7.95,657,,,,,,,,,,,
123,2020,20200174,SEY,4095,44,3A,220,Yakutat,Standard Grid,17-Jul-20,Y,,59.8333,-142.9265,99,59.8327,-143.009,96,59.833,-142.9678,97,59.833,-142.967,53,2,1273,17,8,8,99,7.95,800,,,,,,,,,,,
124,2020,20200175,SEY,4092,45,3A,210,Yakutat,Standard Grid,18-Jul-20,Y,,59.8335,-141.9447,37,59.8335,-142.0265,42,59.8335,-141.9857,39,59.833,-141.983,10,8,166,48,8,8,99,7.95,553,,,,,,,,,,,
125,2020,20200176,SEY,4093,46,3A,210,Yakutat,Standard Grid,18-Jul-20,Y,,59.8172,-142.2997,67,59.8507,-142.3008,44,59.8338,-142.3003,49,59.833,-142.3,152,39,4530,312,8,8,99,7.95,732,,,,,,,,,,,
126,2020,20200177,SEY,4520,47,3A,210,Yakutat,Standard Grid,18-Jul-20,Y,,59.9875,-142.2643,30,59.9875,-142.3468,33,59.9875,-142.3057,31,60,-142.3,31,63,577,373,8,8,99,7.95,872,,,,,,,,,,,
127,2020,20200299,ALL,4207,37,3A,250,Gore Pt.,Standard Grid,17-Jul-20,Y,,58.5188,-148.5662,68,58.4778,-148.5697,74,58.4983,-148.5678,71,58.5,-148.567,101,30,1649,228,8,8,99,7.95,566,,,,,,,,,,,
128,2020,20200300,ALL,4208,38,3A,250,Gore Pt.,Standard Grid,17-Jul-20,Y,,58.5002,-148.8467,61,58.5012,-148.925,61,58.5007,-148.8858,61,58.5,-148.883,60,57,1062,400,8,8,100,8.03,657,,,,,,,,,,,
129,2020,20200301,ALL,4209,39,3A,250,Gore Pt.,Standard Grid,17-Jul-20,Y,,58.5022,-149.1808,58,58.5013,-149.2583,67,58.5018,-149.2197,66,58.5,-149.217,32,15,520,107,8,8,99,7.95,734,,,,,,,,,,,
130,2020,20200302,ALL,4215,40,3A,250,Gore Pt.,Standard Grid,18-Jul-20,Y,,58.6655,-149.1798,76,58.6678,-149.247,74,58.6667,-149.2135,74,58.667,-149.217,22,19,394,143,8,8,100,8.03,457,,,,,,,,,,,
131,2020,20200303,ALL,4216,41,3A,250,Gore Pt.,Standard Grid,18-Jul-20,Y,,58.6865,-149.5307,79,58.6472,-149.5338,66,58.6668,-149.5323,73,58.667,-149.533,19,20,308,157,8,8,99,7.95,526,,,,,,,,,,,
132,2020,20200304,ALL,4210,42,3A,250,Gore Pt.,Standard Grid,18-Jul-20,Y,,58.5007,-149.4978,73,58.5012,-149.5728,79,58.5008,-149.5353,76,58.5,-149.533,35,31,556,239,8,8,99,7.95,637,,,,,,,,,,,
133,2020,20200305,ALL,4211,43,3A,260,Gore Pt.,Standard Grid,19-Jul-20,Y,,58.5005,-149.8128,78,58.5025,-149.8813,75,58.5015,-149.8472,76,58.5,-149.85,40,63,581,451,8,8,99,7.95,500,,,,,,,,,,,
134,2020,20200306,ALL,4217,44,3A,250,Gore Pt.,Standard Grid,19-Jul-20,Y,,58.6677,-149.8145,82,58.6673,-149.8835,84,58.6675,-149.849,82,58.667,-149.85,33,13,499,115,8,8,99,7.95,618,,,,,,,,,,,
135,2020,20200307,ALL,4218,45,3A,260,Gore Pt.,Standard Grid,19-Jul-20,Y,,58.6872,-150.1662,70,58.6498,-150.1685,64,58.6685,-150.1673,68,58.667,-150.167,123,66,2066,509,8,8,99,7.95,749,,,,,,,,,,,
136,2020,20200308,ALL,4234,46,3A,260,Gore Pt.,Standard Grid,20-Jul-20,N,DO,59.0167,-151.4652,76,58.9773,-151.4685,57,58.997,-151.4668,67,59,-151.467,70,46,1258,345,8,8,99,7.95,512,,,,,,,,,,,
137,2020,20200309,ALL,4227,47,3A,260,Gore Pt.,Standard Grid,20-Jul-20,Y,,58.8547,-151.1333,92,58.8165,-151.133,66,58.8355,-151.1332,78,58.833,-151.133,65,66,1085,489,8,8,99,7.95,607,,,,,,,,,,,
138,2020,20200310,ALL,4228,48,3A,260,Gore Pt.,Standard Grid,21-Jul-20,Y,,58.854,-151.4665,75,58.8157,-151.4693,57,58.8348,-151.468,66,58.833,-151.467,36,70,632,491,8,8,99,7.95,387,,,,,,,,,,,
139,2020,20200391,DEV,4376,27,3A,270,Portlock,Standard Grid,16-Jul-20,Y,,57.3333,-150.4408,307,57.3333,-150.5157,280,57.3333,-150.4783,289,57.333,-150.45,0,0,0,0,8,8,100,8.03,420,,,,,,,,,,,
140,2020,20200392,DEV,4240,28,3A,270,Portlock,Standard Grid,16-Jul-20,Y,,57.3325,-150.735,103,57.3348,-150.808,74,57.3337,-150.7715,83,57.333,-150.767,15,15,217,127,8,8,98,7.87,494,,,,,,,,,,,
141,2020,20200393,DEV,4243,29,3A,270,Portlock,Standard Grid,16-Jul-20,Y,,57.4622,-150.7673,53,57.5002,-150.7667,53,57.4812,-150.767,52,57.5,-150.767,5,13,79,97,8,8,97,7.79,601,,,,,,,,,,,
142,2020,20200394,DEV,4258,30,3A,270,Portlock,Standard Grid,19-Jul-20,Y,,57.8318,-152.007,41,57.8348,-152.0762,59,57.8333,-152.0415,50,57.833,-152.033,45,64,726,505,8,8,99,7.95,434,,,,,,,,,,,
143,2020,20200395,DEV,4268,31,3A,270,Portlock,Standard Grid,19-Jul-20,Y,,57.9812,-152.3665,65,58.0197,-152.3658,140,58.0005,-152.3662,114,58,-152.367,114,14,1952,127,8,8,99,7.95,560,,,,,,,,,,,
144,2020,20200396,DEV,4267,32,3A,270,Portlock,Standard Grid,19-Jul-20,Y,,57.9997,-152.1003,96,57.9973,-152.0312,103,57.9985,-152.0658,96,58,-152.05,148,44,2398,420,8,8,97,7.79,713,,,,,,,,,,,
145,2020,20200397,DEV,4257,33,3A,270,Portlock,Standard Grid,20-Jul-20,Y,,57.8315,-151.7488,26,57.8362,-151.6788,32,57.8338,-151.7138,28,57.833,-151.717,11,76,141,556,8,8,98,7.87,455,,,,,,,,,,,
146,2020,20200398,DEV,4266,34,3A,270,Portlock,Standard Grid,20-Jul-20,Y,,58.0005,-151.7622,70,57.9983,-151.6915,55,57.9993,-151.7268,61,58,-151.733,48,65,689,504,8,8,98,7.87,539,,,,,,,,,,,
147,2020,20200399,DEV,4265,35,3A,270,Portlock,Standard Grid,20-Jul-20,Y,,57.9998,-151.4547,42,57.9978,-151.3857,39,57.9988,-151.4202,41,58,-151.417,28,37,393,294,8,8,97,7.79,646,,,,,,,,,,,
148,2020,20200400,DEV,4256,36,3A,270,Portlock,Standard Grid,21-Jul-20,Y,,57.8483,-151.403,30,57.813,-151.4028,31,57.8307,-151.403,30,57.833,-151.4,15,78,419,561,8,8,98,7.87,451,,,,,,,,,,,
149,2020,20200401,DEV,4249,37,3A,270,Portlock,Standard Grid,21-Jul-20,Y,,57.6863,-151.4008,34,57.6455,-151.401,35,57.6658,-151.4008,34,57.667,-151.4,22,44,512,362,8,8,97,7.79,574,,,,,,,,,,,
150,2020,20200402,DEV,4248,38,3A,270,Portlock,Standard Grid,21-Jul-20,Y,,57.6653,-151.121,38,57.6693,-151.0537,41,57.6673,-151.0873,39,57.667,-151.083,39,35,888,278,8,8,99,7.95,653,,,,,,,,,,,
151,2020,20200403,DEV,4247,39,3A,270,Portlock,Standard Grid,22-Jul-20,Y,,57.6652,-150.8232,46,57.6653,-150.75,48,57.6652,-150.7865,46,57.667,-150.783,122,79,2146,658,8,8,98,7.87,484,,,,,,,,,,,
152,2020,20200404,DEV,4254,40,3A,260,Portlock,Standard Grid,22-Jul-20,Y,,57.832,-150.7658,45,57.831,-150.843,42,57.8315,-150.8045,44,57.833,-150.783,18,51,310,369,8,8,99,7.95,585,,,,,,,,,,,
153,2020,20200405,DEV,4255,41,3A,270,Portlock,Standard Grid,22-Jul-20,Y,,57.8325,-151.126,37,57.8118,-151.0652,38,57.8222,-151.0955,37,57.833,-151.1,19,68,270,513,8,8,98,7.87,696,,,,,,,,,,,
154,2020,20200406,DEV,4241,42,3A,260,Portlock,Standard Grid,23-Jul-20,Y,,57.5013,-150.1553,240,57.5017,-150.2295,183,57.5015,-150.1923,200,57.5,-150.15,8,3,139,27,8,8,98,7.87,422,,,,,,,,,,,
155,2020,20200407,DEV,4242,43,3A,270,Portlock,Standard Grid,23-Jul-20,Y,,57.5005,-150.4327,97,57.5007,-150.5008,72,57.5005,-150.4667,84,57.5,-150.467,13,3,205,28,8,8,98,7.87,487,,,,,,,,,,,
156,2020,20200408,DEV,4246,44,3A,260,Portlock,Standard Grid,23-Jul-20,Y,,57.6665,-150.4902,47,57.6657,-150.4235,57,57.666,-150.4568,53,57.667,-150.467,22,45,332,326,8,8,99,7.95,575,,,,,,,,,,,
157,2020,20200409,DEV,4264,45,3A,260,Portlock,Standard Grid,24-Jul-20,Y,,57.9835,-151.0988,45,58.0195,-151.1005,45,58.0015,-151.0997,44,58,-151.1,77,101,1253,751,8,8,98,7.87,419,,,,,,,,,,,
158,2020,20200410,DEV,4272,46,3A,260,Portlock,Standard Grid,24-Jul-20,Y,,58.1663,-151.085,71,58.1658,-151.1572,72,58.166,-151.1212,76,58.167,-151.117,63,28,978,245,8,8,99,7.95,512,,,,,,,,,,,
159,2020,20200411,DEV,4273,47,3A,270,Portlock,Standard Grid,24-Jul-20,Y,,58.1668,-151.383,85,58.1658,-151.447,89,58.1663,-151.415,89,58.167,-151.417,81,36,1085,335,8,8,97,7.79,657,,,,,,,,,,,
160,2020,20200412,DEV,4274,48,3A,270,Portlock,Standard Grid,27-Jul-20,Y,,58.1502,-151.6737,42,58.189,-151.6747,32,58.1697,-151.6742,36,58.167,-151.733,22,25,709,206,8,8,97,7.79,413,,,,,,,,,,,
161,2020,20200413,DEV,4278,49,3A,270,Portlock,Standard Grid,27-Jul-20,Y,,58.3163,-151.694,28,58.3558,-151.703,36,58.336,-151.6985,33,58.333,-151.75,37,41,1049,285,8,8,98,7.87,773,,,,,,,,,,,
162,2020,20200414,DEV,4277,50,3A,260,Portlock,Standard Grid,27-Jul-20,Y,,58.353,-151.4345,70,58.316,-151.4342,43,58.3345,-151.4343,47,58.333,-151.433,67,112,1077,915,8,8,99,7.95,492,,,,,,,,,,,
163,2020,20200415,DEV,4552,51,3A,270,Portlock,Standard Grid,28-Jul-20,Y,,58.3308,-152.0657,64,58.367,-152.0592,48,58.349,-152.0623,63,58.333,-152.067,20,8,439,62,8,8,98,7.87,391,,,,,,,,,,,
164,2020,20200416,DEV,4553,52,3A,270,Portlock,Standard Grid,28-Jul-20,Y,,58.48,-152.0998,36,58.5195,-152.0973,23,58.4997,-152.0987,27,58.5,-152.1,64,41,1419,318,8,8,98,7.87,744,,,,,,,,,,,
165,2020,20200417,DEV,4281,53,3A,260,Portlock,Standard Grid,28-Jul-20,Y,,58.5163,-151.7677,96,58.4763,-151.764,108,58.4963,-151.7658,100,58.5,-151.767,106,16,1954,145,8,8,98,7.87,429,,,,,,,,,,,
166,2020,20200418,DEV,4554,54,3A,270,Portlock,Standard Grid,29-Jul-20,Y,,58.6662,-152.3788,69,58.6675,-152.4562,30,58.6668,-152.4175,46,58.666,-152.413,93,46,1703,356,8,8,98,7.87,422,,,,,,,,,,,
167,2020,20200419,DEV,4284,55,3A,260,Portlock,Standard Grid,29-Jul-20,N,DO,58.655,-152.1,70,58.6923,-152.1007,72,58.6737,-152.1003,71,58.667,-152.1,45,8,793,64,8,8,99,7.95,469,,,,,,,,,,,
168,2020,20200420,DEV,4285,56,3A,260,Portlock,Standard Grid,29-Jul-20,Y,,58.7925,-152.1018,72,58.8315,-152.0995,54,58.812,-152.1007,64,58.833,-152.1,98,31,1939,260,8,8,98,7.87,650,,,,,,,,,,,
169,2020,20200421,DEV,4555,57,3A,260,Portlock,Standard Grid,30-Jul-20,Y,,58.8423,-151.7668,62,58.803,-151.7672,79,58.8227,-151.767,71,58.833,-151.767,18,18,328,137,8,8,97,7.79,407,,,,,,,,,,,
170,2020,20200422,DEV,4283,58,3A,260,Portlock,Standard Grid,30-Jul-20,Y,,58.6657,-151.7682,77,58.6503,-151.7647,75,58.658,-151.7663,71,58.667,-151.767,62,29,1011,244,8,8,98,7.87,504,,,,,,,,,,,
171,2020,20200423,DEV,4282,59,3A,260,Portlock,Standard Grid,30-Jul-20,Y,,58.6667,-151.419,101,58.6687,-151.4957,99,58.6677,-151.4573,101,58.667,-151.45,96,9,1594,85,8,8,99,7.95,594,,,,,,,,,,,
172,2020,20200424,DEV,4280,60,3A,260,Portlock,Standard Grid,31-Jul-20,Y,,58.5007,-151.4818,93,58.4987,-151.4082,88,58.4997,-151.445,91,58.5,-151.45,41,14,646,124,8,8,101,8.11,425,,,,,,,,,,,
173,2020,20200425,DEV,4279,61,3A,260,Portlock,Standard Grid,31-Jul-20,Y,,58.4995,-151.1562,56,58.4997,-151.0862,46,58.4995,-151.1212,51,58.5,-151.117,19,49,320,344,8,8,97,7.79,493,,,,,,,,,,,
174,2020,20200426,DEV,4276,62,3A,260,Portlock,Standard Grid,31-Jul-20,Y,,58.3332,-151.0923,69,58.3357,-151.1672,62,58.3345,-151.1298,67,58.333,-151.117,34,56,539,439,7,7,113,7.94,582,,,,,,,,,,,
175,2020,20200462,PEN,4013,22,3A,185,Fairweather,Standard Grid,10-Jul-20,Y,,58.3332,-137.1312,89,58.3332,-137.1983,99,58.3332,-137.1648,93,58.333,-137.167,7,2,192,18,8,8,99,7.95,450,,,,,,,,,,,
176,2020,20200463,PEN,4014,23,3A,185,Fairweather,Standard Grid,10-Jul-20,Y,,58.3332,-137.4447,103,58.3337,-137.5127,103,58.3335,-137.4787,103,58.333,-137.483,5,5,113,36,8,8,99,7.95,608,,,,,,,,,,,
177,2020,20200464,PEN,4008,24,3A,185,Fairweather,Standard Grid,10-Jul-20,Y,,58.1665,-137.5298,81,58.1665,-137.4593,75,58.1665,-137.4947,77,58.167,-137.5,21,25,446,197,8,8,99,7.95,768,,,,,,,,,,,
178,2020,20200465,PEN,4009,25,3A,185,Fairweather,Standard Grid,11-Jul-20,Y,,58.1665,-137.7825,84,58.1668,-137.854,84,58.1667,-137.8183,84,58.167,-137.817,20,14,470,114,8,8,99,7.95,481,,,,,,,,,,,
179,2020,20200466,PEN,4501,26,3A,185,Fairweather,Standard Grid,11-Jul-20,Y,,58.0365,-138.133,108,57.999,-138.1337,185,58.0177,-138.1333,126,58,-138.133,115,21,2639,177,8,8,100,8.03,657,,,,,,,,,,,
180,2020,20200467,PEN,4005,27,3A,185,Fairweather,Standard Grid,11-Jul-20,Y,,57.9995,-137.7948,98,58.0003,-137.8655,101,58,-137.8302,99,58,-137.833,63,73,984,576,8,8,100,8.03,790,,,,,,,,,,,
181,2020,20200468,PEN,4004,28,3A,185,Fairweather,Standard Grid,12-Jul-20,Y,,57.9995,-137.4742,86,57.9995,-137.5398,89,57.9995,-137.507,88,58,-137.517,89,19,2139,159,8,8,99,7.95,498,,,,,,,,,,,
182,2020,20200469,PEN,4001,29,3A,185,Fairweather,Standard Grid,12-Jul-20,N,DS,57.8332,-137.2578,121,57.8332,-137.1908,190,57.8332,-137.2243,155,57.833,-137.217,43,2,843,18,8,8,99,7.95,721,,,,,,,,,,,
183,2020,20200470,PEN,4003,30,3A,185,Fairweather,Standard Grid,12-Jul-20,Y,,57.9992,-137.2412,89,57.9995,-137.171,143,57.9993,-137.206,105,58,-137.2,231,21,3800,198,8,8,100,8.03,893,,,,,,,,,,,
184,2020,20200471,PEN,4015,31,3A,185,Fairweather,Standard Grid,16-Jul-20,Y,,58.3327,-137.7603,99,58.3335,-137.8323,93,58.3332,-137.7963,94,58.333,-137.8,5,0,146,0,8,8,99,7.95,460,,,,,,,,,,,
185,2020,20200472,PEN,4021,32,3A,185,Fairweather,Standard Grid,16-Jul-20,Y,,58.4852,-137.5378,86,58.4642,-137.48,79,58.4747,-137.5088,81,58.5,-137.467,3,0,47,0,8,8,99,7.95,566,,,,,,,,,,,
186,2020,20200473,PEN,4022,33,3A,185,Fairweather,Standard Grid,16-Jul-20,Y,,58.5,-137.7408,88,58.5,-137.8135,84,58.5,-137.7772,85,58.5,-137.783,4,0,113,0,8,8,99,7.95,675,,,,,,,,,,,
187,2020,20200474,PEN,4023,34,3A,190,Fairweather,Standard Grid,17-Jul-20,Y,,58.5,-138.0805,76,58.4998,-138.1518,71,58.4998,-138.1162,72,58.5,-138.117,13,5,415,40,8,8,98,7.87,461,,,,,,,,,,,
188,2020,20200475,PEN,4017,35,3A,190,Fairweather,Standard Grid,17-Jul-20,Y,,58.3333,-138.3993,72,58.3338,-138.471,70,58.3335,-138.4352,70,58.333,-138.433,8,23,120,154,8,8,100,8.03,600,,,,,,,,,,,
189,2020,20200476,PEN,4024,36,3A,190,Fairweather,Standard Grid,17-Jul-20,Y,,58.4995,-138.4705,63,58.4997,-138.399,63,58.4995,-138.4348,62,58.5,-138.433,14,51,169,398,8,8,100,8.03,724,,,,,,,,,,,
190,2020,20200477,PEN,4029,37,3A,190,Fairweather,Standard Grid,18-Jul-20,Y,,58.6663,-138.0683,54,58.6668,-138.1405,48,58.6665,-138.1045,49,58.667,-138.1,49,20,1817,147,8,8,100,8.03,454,,,,,,,,,,,
191,2020,20200478,PEN,4030,38,3A,190,Fairweather,Standard Grid,18-Jul-20,Y,,58.6662,-138.3798,72,58.6667,-138.4525,70,58.6665,-138.4162,71,58.667,-138.417,5,11,81,83,8,8,99,7.95,598,,,,,,,,,,,
192,2020,20200479,PEN,4036,39,3A,190,Fairweather,Standard Grid,18-Jul-20,Y,,58.8318,-138.1203,35,58.835,-138.049,20,58.8335,-138.0847,27,58.833,-138.083,13,46,334,270,8,8,99,7.95,698,,,,,,,,,,,
193,2020,20200480,PEN,4050,40,3A,200,Fairweather,Standard Grid,21-Jul-20,Y,,59.3325,-139.3367,9,59.336,-139.4142,21,59.3342,-139.3755,14,59.333,-139.35,1,0,11,0,8,8,98,7.87,460,,,,,,,,,,,
194,2020,20200481,PEN,4049,41,3A,200,Fairweather,Standard Grid,21-Jul-20,Y,,59.1667,-139.3115,49,59.1678,-139.3873,55,59.1672,-139.3495,52,59.167,-139.35,0,0,0,0,8,8,101,8.11,587,,,,,,,,,,,
195,2020,20200482,PEN,4048,42,3A,190,Fairweather,Standard Grid,21-Jul-20,Y,,59.1643,-138.9993,28,59.1683,-139.072,30,59.1663,-139.0357,28,59.167,-139.033,2,5,80,33,8,8,100,8.03,672,,,,,,,,,,,
196,2020,20200483,PEN,4044,43,3A,190,Fairweather,Standard Grid,22-Jul-20,Y,,58.9997,-138.7502,89,59,-138.681,84,58.9998,-138.7157,86,59,-138.717,1,0,55,0,8,8,100,8.03,455,,,,,,,,,,,
197,2020,20200484,PEN,4043,44,3A,190,Fairweather,Standard Grid,22-Jul-20,Y,,59,-138.3607,33,59,-138.4343,33,59,-138.3975,33,59,-138.4,17,13,487,85,8,8,99,7.95,542,,,,,,,,,,,
198,2020,20200485,PEN,4037,45,3A,190,Fairweather,Standard Grid,22-Jul-20,Y,,58.8343,-138.368,36,58.8342,-138.4422,41,58.8343,-138.4052,38,58.833,-138.4,63,15,2092,112,8,8,99,7.95,672,,,,,,,,,,,
199,2020,20200486,PEN,4038,46,3A,190,Fairweather,Standard Grid,23-Jul-20,Y,,58.8337,-138.697,65,58.8333,-138.7737,69,58.8335,-138.7353,66,58.833,-138.733,1,0,12,0,8,8,100,8.03,447,,,,,,,,,,,
200,2020,20200487,PEN,4039,47,3A,190,Fairweather,Standard Grid,23-Jul-20,Y,,58.8332,-139.0182,112,58.8337,-139.0937,95,58.8335,-139.056,103,58.833,-139.05,16,5,314,39,8,8,98,7.87,569,,,,,,,,,,,
201,2020,20200488,PEN,4032,48,3A,190,Fairweather,Standard Grid,23-Jul-20,Y,,58.6677,-139.0293,69,58.6663,-139.1047,96,58.667,-139.067,81,58.667,-139.067,60,17,955,130,8,8,100,8.03,681,,,,,,,,,,,
202,2020,20200489,PEN,4033,49,3A,190,Fairweather,Standard Grid,24-Jul-20,Y,,58.666,-139.4173,139,58.6667,-139.348,139,58.6663,-139.3827,139,58.667,-139.383,42,0,952,0,8,8,99,7.95,446,,,,,,,,,,,
203,2020,20200490,PEN,4040,50,3A,190,Fairweather,Standard Grid,24-Jul-20,Y,,58.8333,-139.332,73,58.8333,-139.4053,76,58.8333,-139.3687,74,58.833,-139.367,6,8,134,73,8,8,100,8.03,556,,,,,,,,,,,
204,2020,20200491,PEN,4041,51,3A,200,Fairweather,Standard Grid,24-Jul-20,Y,,58.8332,-139.6652,86,58.8328,-139.7355,89,58.833,-139.7003,87,58.833,-139.7,39,11,809,94,8,8,99,7.95,667,,,,,,,,,,,
205,2020,20200492,PEN,4034,52,3A,190,Fairweather,Standard Grid,25-Jul-20,Y,,58.6667,-139.6645,105,58.6668,-139.7368,103,58.6668,-139.7007,104,58.667,-139.7,19,10,668,83,8,8,99,7.95,444,,,,,,,,,,,
206,2020,20200493,PEN,4035,53,3A,200,Fairweather,Standard Grid,25-Jul-20,Y,,58.6652,-139.977,105,58.6673,-140.0483,106,58.6662,-140.0127,105,58.667,-140.017,71,37,1602,260,8,8,99,7.95,571,,,,,,,,,,,
207,2020,20200494,PEN,4042,54,3A,200,Fairweather,Standard Grid,25-Jul-20,Y,,58.8328,-139.9753,95,58.8335,-140.0503,95,58.8332,-140.0128,95,58.833,-140.017,25,39,877,310,8,8,99,7.95,696,,,,,,,,,,,
208,2020,20200495,PEN,4047,55,3A,200,Fairweather,Standard Grid,26-Jul-20,Y,,58.9967,-139.716,66,59.004,-139.6465,65,59.0003,-139.6813,67,59,-139.683,17,12,406,86,8,8,100,8.03,534,,,,,,,,,,,
209,2020,20200496,PEN,4046,56,3A,190,Fairweather,Standard Grid,26-Jul-20,Y,,59.0002,-139.3323,59,59.001,-139.4207,61,59.0007,-139.3765,60,59,-139.367,3,2,121,20,8,8,100,8.03,621,,,,,,,,,,,
210,2020,20200497,PEN,4045,57,3A,190,Fairweather,Standard Grid,26-Jul-20,Y,,58.9998,-139.0018,57,59.0002,-139.0775,55,59,-139.0397,56,59,-139.033,3,0,77,0,8,8,99,7.95,705,,,,,,,,,,,
211,2020,20200498,PEN,4031,58,3A,190,Fairweather,Standard Grid,29-Jul-20,Y,,58.6668,-138.7723,54,58.6668,-138.7007,55,58.6668,-138.7365,54,58.667,-138.733,22,46,572,280,8,8,99,7.95,527,58.6627,-138.7765,106,6.5562,88,7.921,32.476,,5.9367,,
212,2020,20200499,PEN,4025,59,3A,190,Fairweather,Standard Grid,29-Jul-20,Y,,58.5,-138.7883,50,58.5,-138.7125,49,58.5,-138.7503,51,58.5,-138.75,50,38,1777,262,8,8,100,8.03,615,58.5037,-138.7103,88,7.183,76,7.907,32.334,,4.9958,,
213,2020,20200500,PEN,4026,60,3A,190,Fairweather,Standard Grid,29-Jul-20,Y,,58.5005,-139.0332,55,58.5003,-139.103,59,58.5005,-139.0682,56,58.5,-139.067,8,36,383,239,8,8,100,8.03,741,58.4993,-139.175,106,7.2175,88,7.897,32.31,,4.981,,
