"","Seconds","Dive","x","y","Family"
"41399",52438,15,494652.91,6234895.98,"Good"
"41400",52439,15,494652.91,6234895.98,"Good"
"41401",52440,15,494654.68,6234895.62,"Good"
"41402",52441,15,494654.68,6234895.62,"Good"
"41403",52442,15,494654.68,6234895.62,"Good"
"41404",52443,15,494655.48,6234895.91,"Good"
"41405",52444,15,494655.48,6234895.91,"Good"
"41406",52445,15,494655.48,6234895.91,"Good"
"41407",52446,15,494657.27,6234896.02,"Good"
"41408",52447,15,494657.27,6234896.02,"Good"
"41409",52448,15,494657.7,6234895.27,"Good"
"41410",52449,15,494657.7,6234895.27,"Good"
"41411",52450,15,494657.7,6234895.27,"Good"
"41412",52451,15,494657.75,6234896.47,"Good"
"41413",52452,15,494657.75,6234896.47,"Good"
"41414",52453,15,494657.75,6234896.47,"Good"
"41415",52454,15,494659.45,6234896.34,"Good"
"41416",52455,15,494659.45,6234896.34,"Good"
"41417",52456,15,494659.45,6234896.34,"Good"
"41418",52457,15,494659.16,6234897.63,"Good"
"41419",52458,15,494659.16,6234897.63,"Good"
"41420",52459,15,494659.16,6234897.63,"Good"
"41421",52460,15,494659.16,6234897.63,"Good"
"41422",52461,15,494659.16,6234897.63,"Good"
"41423",52462,15,494659.16,6234897.63,"Good"
"41424",52463,15,494659.16,6234897.63,"Good"
"41425",52464,15,494663.27,6234896.76,"Good"
"41426",52465,15,494663.27,6234896.76,"Good"
"41427",52466,15,494663.27,6234896.76,"Good"
"41428",52467,15,494663.99,6234896.48,"Good"
"41429",52468,15,494663.99,6234896.48,"Good"
"41430",52469,15,494663.99,6234896.48,"Good"
"41431",52470,15,494665.76,6234896.9,"Good"
"41432",52471,15,494665.76,6234896.9,"Good"
"41433",52472,15,494665.76,6234896.9,"Good"
"41434",52473,15,494666.4,6234897.1,"Good"
"41435",52474,15,494666.4,6234897.1,"Good"
"41436",52475,15,494666.4,6234897.1,"Good"
"41437",52476,15,494666.4,6234897.1,"Good"
"41438",52477,15,494666.4,6234897.1,"Good"
"41439",52478,15,494666.4,6234897.1,"Good"
"41440",52479,15,494666.4,6234897.1,"Good"
"41441",52480,15,494666.4,6234897.1,"Good"
"41442",52481,15,494668.49,6234897.11,"Good"
"41443",52482,15,494668.49,6234897.11,"Good"
"41444",52483,15,494668.49,6234897.11,"Good"
"41445",52484,15,494671.01,6234896.8,"Good"
"41446",52485,15,494671.01,6234896.8,"Good"
"41447",52486,15,494671.01,6234896.8,"Good"
"41448",52487,15,494669.9,6234896.56,"Good"
"41449",52488,15,494669.9,6234896.56,"Good"
"41450",52489,15,494669.9,6234896.56,"Good"
"41451",52490,15,494670.22,6234896.84,"Good"
"41452",52491,15,494670.22,6234896.84,"Good"
"41453",52492,15,494670.22,6234896.84,"Good"
"41454",52493,15,494671.58,6234896.66,"Good"
"41455",52494,15,494671.58,6234896.66,"Good"
"41456",52495,15,494672.43,6234894.86,"Good"
"41457",52496,15,494672.43,6234894.86,"Good"
"41458",52497,15,494672.43,6234894.86,"Good"
"41459",52498,15,494672.43,6234894.86,"Good"
"41460",52499,15,494672.43,6234894.86,"Good"
"41461",52500,15,494672.43,6234894.86,"Good"
"41462",52501,15,494672.43,6234894.86,"Good"
"41463",52502,15,494672.43,6234894.86,"Good"
"41464",52503,15,494672.43,6234894.86,"Good"
"41465",52504,15,494672.43,6234894.86,"Good"
"41466",52505,15,494674.18,6234896.18,"Good"
"41467",52506,15,494674.18,6234896.18,"Good"
"41468",52507,15,494674.18,6234896.18,"Good"
"41469",52508,15,494678.36,6234896.96,"Good"
"41470",52509,15,494678.36,6234896.96,"Good"
"41471",52510,15,494678.36,6234896.96,"Good"
"41472",52511,15,494678.36,6234896.96,"Good"
"41473",52512,15,494678.36,6234896.96,"Good"
"41474",52513,15,494677.34,6234896.43,"Good"
"41475",52514,15,494677.34,6234896.43,"Good"
"41476",52515,15,494677.34,6234896.43,"Good"
"41477",52516,15,494678.92,6234896.17,"Good"
"41478",52517,15,494678.92,6234896.17,"Good"
"41479",52518,15,494679.24,6234899.89,"Good"
"41480",52519,15,494679.24,6234899.89,"Good"
"41481",52520,15,494679.24,6234899.89,"Good"
"41482",52521,15,494679.24,6234899.89,"Good"
"41483",52522,15,494679.24,6234899.89,"Good"
"41484",52523,15,494679.24,6234899.89,"Good"
"41485",52524,15,494679.24,6234899.89,"Good"
"41486",52525,15,494679.24,6234899.89,"Good"
"41487",52526,15,494679.24,6234899.89,"Good"
"41488",52527,15,494679.24,6234899.89,"Good"
"41489",52528,15,494685.05,6234896.81,"Good"
"41490",52529,15,494685.05,6234896.81,"Good"
"41491",52530,15,494685.05,6234896.81,"Good"
"41492",52531,15,494684.82,6234896.87,"Good"
"41493",52532,15,494684.82,6234896.87,"Good"
"41494",52533,15,494684.82,6234896.87,"Good"
"41495",52534,15,494687.28,6234874.18,"Good"
"41496",52535,15,494687.28,6234874.18,"Good"
"41497",52536,15,494687.28,6234874.18,"Good"
"41498",52537,15,494687.28,6234874.18,"Good"
"41499",52538,15,494687.28,6234874.18,"Good"
"41500",52539,15,494687.28,6234874.18,"Good"
"41501",52540,15,494687.28,6234874.18,"Good"
"41502",52541,15,494687.28,6234874.18,"Good"
"41503",52542,15,494687.28,6234874.18,"Good"
"41504",52543,15,494688.15,6234897.24,"Good"
"41505",52544,15,494688.15,6234897.24,"Good"
"41506",52545,15,494688.15,6234897.24,"Good"
"41507",52546,15,494688.55,6234896.21,"Good"
"41508",52547,15,494688.55,6234896.21,"Good"
"41509",52548,15,494688.55,6234896.21,"Good"
"41510",52549,15,494688.55,6234896.21,"Good"
"41511",52550,15,494688.55,6234896.21,"Good"
"41512",52551,15,494688.55,6234896.21,"Good"
"41513",52552,15,494688.55,6234896.21,"Good"
"41514",52553,15,494688.55,6234896.21,"Good"
"41515",52554,15,494691.77,6234896.99,"Good"
"41516",52555,15,494691.77,6234896.99,"Good"
"41517",52556,15,494691.77,6234896.99,"Good"
"41518",52557,15,494691.69,6234897.58,"Good"
"41519",52558,15,494691.69,6234897.58,"Good"
"41520",52559,15,494691.69,6234897.58,"Good"
"41521",52560,15,494693.66,6234896.64,"Good"
"41522",52561,15,494693.66,6234896.64,"Good"
"41523",52562,15,494694.34,6234897.63,"Good"
"41524",52563,15,494694.34,6234897.63,"Good"
"41525",52564,15,494694.34,6234897.63,"Good"
"41526",52565,15,494695.97,6234897.65,"Good"
"41527",52566,15,494695.97,6234897.65,"Good"
"41528",52567,15,494695.97,6234897.65,"Good"
"41529",52568,15,494695.97,6234897.65,"Good"
"41530",52569,15,494695.97,6234897.65,"Good"
"41531",52570,15,494696.73,6234898.1,"Good"
"41532",52571,15,494696.73,6234898.1,"Good"
"41533",52572,15,494696.73,6234898.1,"Good"
"41534",52573,15,494698.36,6234896.67,"Good"
"41535",52574,15,494698.36,6234896.67,"Good"
"41536",52575,15,494698.36,6234896.67,"Good"
"41537",52576,15,494697.44,6234897.34,"Good"
"41538",52577,15,494697.44,6234897.34,"Good"
"41539",52578,15,494697.44,6234897.34,"Good"
"41540",52579,15,494697.44,6234897.34,"Good"
"41541",52580,15,494697.44,6234897.34,"Good"
"41542",52581,15,494697.44,6234897.34,"Good"
"41543",52582,15,494697.44,6234897.34,"Good"
"41544",52583,15,494697.44,6234897.34,"Good"
"41545",52584,15,494697.44,6234897.34,"Good"
"41546",52585,15,494702.05,6234895.84,"Good"
"41547",52586,15,494702.05,6234895.84,"Good"
"41548",52587,15,494702.05,6234895.84,"Good"
"41549",52588,15,494699.17,6234897.52,"Good"
"41550",52589,15,494699.17,6234897.52,"Good"
"41551",52590,15,494699.17,6234897.52,"Good"
"41552",52591,15,494701.85,6234898.82,"Good"
"41553",52592,15,494701.85,6234898.82,"Good"
"41554",52593,15,494701.85,6234898.82,"Good"
"41555",52594,15,494701.85,6234898.82,"Good"
"41556",52595,15,494701.85,6234898.82,"Good"
"41557",52596,15,494702.7,6234896.9,"Good"
"41558",52597,15,494702.7,6234896.9,"Good"
"41559",52598,15,494702.7,6234896.9,"Good"
"41560",52599,15,494704.56,6234898.07,"Good"
"41561",52600,15,494704.56,6234898.07,"Good"
"41562",52601,15,494704.56,6234898.07,"Good"
"41563",52602,15,494705.06,6234897.18,"Good"
"41564",52603,15,494705.06,6234897.18,"Good"
"41565",52604,15,494705.06,6234897.18,"Good"
"41566",52605,15,494705.06,6234897.18,"Good"
"41567",52606,15,494705.17,6234898.53,"Good"
"41568",52607,15,494705.17,6234898.53,"Good"
"41569",52608,15,494705.17,6234898.53,"Good"
"41570",52609,15,494707.63,6234897.47,"Good"
"41571",52610,15,494707.63,6234897.47,"Good"
"41572",52611,15,494707.63,6234897.47,"Good"
"41573",52612,15,494707.39,6234898.38,"Good"
"41574",52613,15,494707.39,6234898.38,"Good"
"41575",52614,15,494707.39,6234898.38,"Good"
"41576",52615,15,494708.56,6234898.13,"Good"
"41577",52616,15,494708.56,6234898.13,"Good"
"41578",52617,15,494708.56,6234898.13,"Good"
"41579",52618,15,494708.77,6234899.74,"Good"
"41580",52619,15,494708.77,6234899.74,"Good"
"41581",52620,15,494708.77,6234899.74,"Good"
"41582",52621,15,494710.96,6234899.12,"Good"
"41583",52622,15,494710.96,6234899.12,"Good"
"41584",52623,15,494710.96,6234899.12,"Good"
"41585",52624,15,494710.96,6234899.12,"Good"
"41586",52625,15,494710.96,6234899.12,"Good"
"41587",52626,15,494710.96,6234899.12,"Good"
"41588",52627,15,494710.96,6234899.12,"Good"
"41589",52628,15,494710.96,6234899.12,"Good"
"41590",52629,15,494712.87,6234898.07,"Good"
"41591",52630,15,494712.87,6234898.07,"Good"
"41592",52631,15,494711.54,6234899.52,"Good"
"41593",52632,15,494711.54,6234899.52,"Good"
"41594",52633,15,494711.54,6234899.52,"Good"
"41595",52634,15,494713.75,6234898.33,"Good"
"41596",52635,15,494713.75,6234898.33,"Good"
"41597",52636,15,494713.75,6234898.33,"Good"
"41598",52637,15,494713.07,6234899.66,"Good"
"41599",52638,15,494713.07,6234899.66,"Good"
"41600",52639,15,494713.07,6234899.66,"Good"
"41601",52640,15,494715.84,6234898.38,"Good"
"41602",52641,15,494715.84,6234898.38,"Good"
"41603",52642,15,494715.84,6234898.38,"Good"
"41604",52643,15,494717.2,6234898.04,"Good"
"41605",52644,15,494717.2,6234898.04,"Good"
"41606",52645,15,494717.2,6234898.04,"Good"
"41607",52646,15,494717.2,6234898.04,"Good"
"41608",52647,15,494717.2,6234898.04,"Good"
"41609",52648,15,494717.2,6234898.04,"Good"
"41610",52649,15,494717.2,6234898.04,"Good"
"41611",52650,15,494717.2,6234898.04,"Good"
"41612",52651,15,494717.2,6234898.04,"Good"
"41613",52652,15,494717.2,6234898.04,"Good"
"41614",52653,15,494718.37,6234898.53,"Good"
"41615",52654,15,494718.37,6234898.53,"Good"
"41616",52655,15,494717.99,6234899.63,"Good"
"41617",52656,15,494717.99,6234899.63,"Good"
"41618",52657,15,494717.99,6234899.63,"Good"
"41619",52658,15,494717.99,6234899.63,"Good"
"41620",52659,15,494717.99,6234899.63,"Good"
"41621",52660,15,494717.99,6234899.63,"Good"
"41622",52661,15,494717.99,6234899.63,"Good"
"41623",52662,15,494717.99,6234899.63,"Good"
"41624",52663,15,494720.25,6234899.8,"Good"
"41625",52664,15,494720.25,6234899.8,"Good"
"41626",52665,15,494720.25,6234899.8,"Good"
"41627",52666,15,494720.25,6234899.8,"Good"
"41628",52667,15,494720.25,6234899.8,"Good"
"41629",52668,15,494722.44,6234900.23,"Good"
"41630",52669,15,494722.44,6234900.23,"Good"
"41631",52670,15,494722.44,6234900.23,"Good"
"41632",52671,15,494722.44,6234900.23,"Good"
"41633",52672,15,494722.44,6234900.23,"Good"
"41634",52673,15,494722.44,6234900.23,"Good"
"41635",52674,15,494722.44,6234900.23,"Good"
"41636",52675,15,494722.44,6234900.23,"Good"
"41637",52676,15,494725.6,6234899.53,"Good"
"41638",52677,15,494725.6,6234899.53,"Good"
"41639",52678,15,494725.6,6234899.53,"Good"
"41640",52679,15,494725.6,6234899.53,"Good"
"41641",52680,15,494725.6,6234899.53,"Good"
"41642",52681,15,494725.6,6234899.53,"Good"
"41643",52682,15,494725.6,6234899.53,"Good"
"41644",52683,15,494725.6,6234899.53,"Good"
"41645",52684,15,494725.6,6234899.53,"Good"
"41646",52685,15,494728.21,6234900.62,"Good"
"41647",52686,15,494728.21,6234900.62,"Good"
"41648",52687,15,494728.21,6234900.62,"Good"
"41649",52688,15,494730.21,6234901.04,"Good"
"41650",52689,15,494730.21,6234901.04,"Good"
"41651",52690,15,494730.21,6234901.04,"Good"
"41652",52691,15,494731.85,6234901.94,"Good"
"41653",52692,15,494731.85,6234901.94,"Good"
"41654",52693,15,494731.85,6234901.94,"Good"
"41655",52694,15,494731.85,6234901.94,"Good"
"41656",52695,15,494733.46,6234901.25,"Good"
"41657",52696,15,494733.46,6234901.25,"Good"
"41658",52697,15,494733.46,6234901.25,"Good"
"41659",52698,15,494734.27,6234901.66,"Good"
"41660",52699,15,494734.27,6234901.66,"Good"
"41661",52700,15,494734.27,6234901.66,"Good"
"41662",52701,15,494737.31,6234901.54,"Good"
"41663",52702,15,494737.31,6234901.54,"Good"
"41664",52703,15,494736.85,6234901.9,"Good"
"41665",52704,15,494736.85,6234901.9,"Good"
"41666",52705,15,494736.85,6234901.9,"Good"
"41667",52706,15,494738.95,6234902.54,"Good"
"41668",52707,15,494738.95,6234902.54,"Good"
"41669",52708,15,494738.95,6234902.54,"Good"
"41670",52709,15,494738.95,6234902.54,"Good"
"41671",52710,15,494738.95,6234902.54,"Good"
"41672",52711,15,494738.95,6234902.54,"Good"
"41673",52712,15,494740.39,6234902.15,"Good"
"41674",52713,15,494740.39,6234902.15,"Good"
"41675",52714,15,494740.39,6234902.15,"Good"
"41676",52715,15,494742.47,6234901.31,"Good"
"41677",52716,15,494742.47,6234901.31,"Good"
"41678",52717,15,494742.47,6234901.31,"Good"
"41679",52718,15,494741.81,6234902.53,"Good"
"41680",52719,15,494741.81,6234902.53,"Good"
"41681",52720,15,494744.21,6234901.01,"Good"
"41682",52721,15,494744.21,6234901.01,"Good"
"41683",52722,15,494744.21,6234901.01,"Good"
"41684",52723,15,494742.67,6234901.68,"Good"
"41685",52724,15,494742.67,6234901.68,"Good"
"41686",52725,15,494742.67,6234901.68,"Good"
"41687",52726,15,494745.87,6234900.42,"Good"
"41688",52727,15,494745.87,6234900.42,"Good"
"41689",52728,15,494745.87,6234900.42,"Good"
"41690",52729,15,494745.04,6234901.32,"Good"
"41691",52730,15,494745.04,6234901.32,"Good"
"41692",52731,15,494745.04,6234901.32,"Good"
"41693",52732,15,494746.32,6234899.44,"Good"
"41694",52733,15,494746.32,6234899.44,"Good"
"41695",52734,15,494746.32,6234899.44,"Good"
"41696",52735,15,494746.32,6234899.44,"Good"
"41697",52736,15,494746.32,6234899.44,"Good"
"41698",52737,15,494746.32,6234899.44,"Good"
"41699",52738,15,494746.32,6234899.44,"Good"
"41700",52739,15,494746.32,6234899.44,"Good"
"41701",52740,15,494750.02,6234899.59,"Good"
"41702",52741,15,494750.02,6234899.59,"Good"
"41703",52742,15,494749.53,6234899.74,"Good"
"41704",52743,15,494749.53,6234899.74,"Good"
"41705",52744,15,494749.53,6234899.74,"Good"
"41706",52745,15,494751.78,6234898.18,"Good"
"41707",52746,15,494751.78,6234898.18,"Good"
"41708",52747,15,494751.78,6234898.18,"Good"
"41709",52748,15,494750.51,6234900.7,"Good"
"41710",52749,15,494750.51,6234900.7,"Good"
"41711",52750,15,494750.51,6234900.7,"Good"
"41712",52751,15,494750.51,6234900.7,"Good"
"41713",52752,15,494750.51,6234900.7,"Good"
"41714",52753,15,494750.51,6234900.7,"Good"
"41715",52754,15,494750.51,6234900.7,"Good"
"41716",52755,15,494750.51,6234900.7,"Good"
"41717",52756,15,494750.51,6234900.7,"Good"
"41718",52757,15,494750.51,6234900.7,"Good"
"41719",52758,15,494757.32,6234898.6,"Good"
"41720",52759,15,494757.32,6234898.6,"Good"
"41721",52760,15,494757.32,6234898.6,"Good"
"41722",52761,15,494754.97,6234898.79,"Good"
"41723",52762,15,494754.97,6234898.79,"Good"
"41724",52763,15,494754.97,6234898.79,"Good"
"41725",52764,15,494754.97,6234898.79,"Good"
"41726",52765,15,494757.67,6234897.32,"Good"
"41727",52766,15,494757.67,6234897.32,"Good"
"41728",52767,15,494757.67,6234897.32,"Good"
"41729",52768,15,494757.13,6234898.43,"Good"
"41730",52769,15,494757.13,6234898.43,"Good"
"41731",52770,15,494757.13,6234898.43,"Good"
"41732",52771,15,494759.5,6234897.74,"Good"
"41733",52772,15,494759.5,6234897.74,"Good"
"41734",52773,15,494759.5,6234897.74,"Good"
"41735",52774,15,494759.5,6234897.74,"Good"
"41736",52775,15,494759.5,6234897.74,"Good"
"41737",52776,15,494759.48,6234898.58,"Good"
"41738",52777,15,494759.48,6234898.58,"Good"
"41739",52778,15,494759.48,6234898.58,"Good"
"41740",52779,15,494759.55,6234897.67,"Good"
"41741",52780,15,494759.55,6234897.67,"Good"
"41742",52781,15,494759.55,6234897.67,"Good"
"41743",52782,15,494759.55,6234897.67,"Good"
"41744",52783,15,494759.55,6234897.67,"Good"
"41745",52784,15,494761.77,6234898.03,"Good"
"41746",52785,15,494761.77,6234898.03,"Good"
"41747",52786,15,494760.43,6234896.95,"Good"
"41748",52787,15,494760.43,6234896.95,"Good"
"41749",52788,15,494760.43,6234896.95,"Good"
"41750",52789,15,494763.37,6234897.71,"Good"
"41751",52790,15,494763.37,6234897.71,"Good"
"41752",52791,15,494763.37,6234897.71,"Good"
"41753",52792,15,494763.37,6234897.71,"Good"
"41754",52793,15,494763.37,6234897.71,"Good"
"41755",52794,15,494763.37,6234897.71,"Good"
"41756",52795,15,494763.37,6234897.71,"Good"
"41757",52796,15,494763.37,6234897.71,"Good"
"41758",52797,15,494763.37,6234897.71,"Good"
"41759",52798,15,494763.37,6234897.71,"Good"
"41760",52799,15,494766.1,6234897.1,"Good"
"41761",52800,15,494766.1,6234897.1,"Good"
"41762",52801,15,494766.1,6234897.1,"Good"
"41763",52802,15,494766.1,6234897.1,"Good"
"41764",52803,15,494766.1,6234897.1,"Good"
"41765",52804,15,494766.1,6234897.1,"Good"
"41766",52805,15,494766.1,6234897.1,"Good"
"41767",52806,15,494766.1,6234897.1,"Good"
"41768",52807,15,494769.66,6234897.92,"Good"
"41769",52808,15,494769.66,6234897.92,"Good"
"41770",52809,15,494769.66,6234897.92,"Good"
"41771",52810,15,494770.29,6234897.8,"Good"
"41772",52811,15,494770.29,6234897.8,"Good"
"41773",52812,15,494770.29,6234897.8,"Good"
"41774",52813,15,494770.49,6234896.39,"Good"
"41775",52814,15,494770.49,6234896.39,"Good"
"41776",52815,15,494772,6234896.51,"Good"
"41777",52816,15,494772,6234896.51,"Good"
"41778",52817,15,494772,6234896.51,"Good"
"41779",52818,15,494772.95,6234897.62,"Good"
"41780",52819,15,494772.95,6234897.62,"Good"
"41781",52820,15,494772.95,6234897.62,"Good"
"41782",52821,15,494772.95,6234897.62,"Good"
"41783",52822,15,494772.95,6234897.62,"Good"
"41784",52823,15,494774.08,6234897.21,"Good"
"41785",52824,15,494774.08,6234897.21,"Good"
"41786",52825,15,494774.08,6234897.21,"Good"
"41787",52826,15,494775.2,6234898.38,"Good"
"41788",52827,15,494775.2,6234898.38,"Good"
"41789",52828,15,494775.2,6234898.38,"Good"
"41790",52829,15,494775.98,6234897.61,"Good"
"41791",52830,15,494775.98,6234897.61,"Good"
"41792",52831,15,494775.98,6234897.61,"Good"
"41793",52832,15,494776.97,6234898.03,"Good"
"41794",52833,15,494776.97,6234898.03,"Good"
"41795",52834,15,494776.97,6234898.03,"Good"
"41796",52835,15,494776.97,6234898.03,"Good"
"41797",52836,15,494776.97,6234898.03,"Good"
"41798",52837,15,494779.57,6234895.29,"Good"
"41799",52838,15,494779.57,6234895.29,"Good"
"41800",52839,15,494778.43,6234897.68,"Good"
"41801",52840,15,494778.43,6234897.68,"Good"
"41802",52841,15,494778.43,6234897.68,"Good"
"41803",52842,15,494780.12,6234895.51,"Good"
"41804",52843,15,494780.12,6234895.51,"Good"
"41805",52844,15,494780.12,6234895.51,"Good"
"41806",52845,15,494780.12,6234895.51,"Good"
"41807",52846,15,494780.12,6234895.51,"Good"
"41808",52847,15,494782.37,6234895.43,"Good"
"41809",52848,15,494782.37,6234895.43,"Good"
"41810",52849,15,494782.37,6234895.43,"Good"
"41811",52850,15,494782.83,6234896.99,"Good"
"41812",52851,15,494782.83,6234896.99,"Good"
"41813",52852,15,494782.83,6234896.99,"Good"
"41814",52853,15,494764.96,6234891.97,"Good"
"41815",52854,15,494764.96,6234891.97,"Good"
"41816",52855,15,494764.96,6234891.97,"Good"
"41817",52856,15,494764.96,6234891.97,"Good"
"41818",52857,15,494764.96,6234891.97,"Good"
"41819",52858,15,494764.96,6234891.97,"Good"
"41820",52859,15,494764.96,6234891.97,"Good"
"41821",52860,15,494786.7,6234896.8,"Good"
"41822",52861,15,494786.7,6234896.8,"Good"
"41823",52862,15,494786.7,6234896.8,"Good"
"41824",52863,15,494786.7,6234896.8,"Good"
"41825",52864,15,494786.7,6234896.8,"Good"
"41826",52865,15,494787.7,6234897.55,"Good"
"41827",52866,15,494787.7,6234897.55,"Good"
"41828",52867,15,494787.7,6234897.55,"Good"
"41829",52868,15,494787.84,6234898.03,"Good"
"41830",52869,15,494787.84,6234898.03,"Good"
"41831",52870,15,494787.84,6234898.03,"Good"
"41832",52871,15,494787.84,6234898.03,"Good"
"41833",52872,15,494787.84,6234898.03,"Good"
"41834",52873,15,494787.84,6234898.03,"Good"
"41835",52874,15,494787.84,6234898.03,"Good"
"41836",52875,15,494787.84,6234898.03,"Good"
"41837",52876,15,494787.84,6234898.03,"Good"
"41838",52877,15,494791.17,6234898.49,"Good"
"41839",52878,15,494791.17,6234898.49,"Good"
"41840",52879,15,494791.17,6234898.49,"Good"
"41841",52880,15,494791.85,6234898.64,"Good"
"41842",52881,15,494791.85,6234898.64,"Good"
"41843",52882,15,494791.85,6234898.64,"Good"
"41844",52883,15,494791.85,6234898.64,"Good"
"41845",52884,15,494791.85,6234898.64,"Good"
