"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"1545","Bseo[75]",18387.756,6078.863,8421.612,17834.689,31948.805,FALSE,1,1,3000
"1546","Bseo[76]",18374.802,6192.938,8202.268,17759.044,32247.77,FALSE,1,1,3000
"1547","Bseo[77]",18383.439,6295.832,8035.889,17763.823,32198.37,FALSE,1,1,3000
"1548","Bseo[78]",18371.542,6394.812,7973.955,17664.09,33003.419,FALSE,1,1,3000
"1549","Bseo[79]",18392.797,6513.63,7908.079,17751.856,32673.06,FALSE,1,1,3000
"1550","Bseo[80]",18391.457,6593.395,7798.837,17764.753,32802.247,FALSE,1,1,3000
"1551","Bseo[81]",18421.889,6717.527,7675.036,17772.329,33248.816,FALSE,1,1,3000
"1552","Bseo[82]",18398.739,6828.178,7392.728,17713.831,33622.483,FALSE,1,1,3000
"1553","Bseo[83]",18393.04,6904.162,7256.551,17753.733,34012.83,FALSE,1,1,3000
"1554","Bseo[84]",18346.706,6970.334,7156.108,17783.357,34214.744,FALSE,1,1,3000
"1555","Bseo[85]",18316.638,7073.014,6899.337,17766.472,34304.365,FALSE,1,1.001,3000
"1556","Bseo[86]",18290.715,7138.834,6686.936,17721.409,34416.248,FALSE,1,1,3000
"1557","Bseo[87]",18279.914,7222.038,6518.024,17712.995,34657.132,FALSE,1,1.001,3000
"1558","Bseo[88]",18270.815,7293.618,6393.19,17698.403,34417.221,FALSE,1,1.001,3000
"1559","Bseo[89]",18247.142,7353.984,6351.902,17701.008,34424.631,FALSE,1,1.001,3000
"1560","Bseo[90]",18198.633,7405.108,6072.849,17703.786,34285.3,FALSE,1,1.001,3000
"1561","Bseo[91]",18202.849,7507.686,5965.109,17728.494,34471.731,FALSE,1,1.001,3000
"1562","Bseo[92]",18197.258,7589.447,5800.247,17785.739,34667.276,FALSE,1,1,3000
"1563","Bseo[93]",18188.578,7679.661,5616.661,17729.234,34698.165,FALSE,1,1,3000
"1564","Cseo[1]",107.182,12.993,86.774,105.545,138.17,FALSE,1,1.001,3000
"1565","Cseo[2]",123.952,14.519,100.429,122.186,156.523,FALSE,1,1.001,3000
"1566","Cseo[3]",129.097,13.96,104.561,128.284,159.374,FALSE,1,1.002,3000
"1567","Cseo[4]",184.652,19.59,150.423,182.824,228.186,FALSE,1,1,3000
"1568","Cseo[5]",412.332,39.307,341.303,408.953,496.048,FALSE,1,1.001,2669
"1569","Cseo[6]",509.531,40.595,438.399,506.88,598.301,FALSE,1,1.002,1122
"1570","Cseo[7]",497.054,44.382,419.68,493.912,591.759,FALSE,1,1,3000
"1571","Cseo[8]",801.434,51.1,709.061,799.163,906.543,FALSE,1,1,3000
"1572","Cseo[9]",710.068,51.735,618.216,707.071,822.482,FALSE,1,1,3000
"1573","Cseo[10]",467.789,39.988,404.284,463.64,556.828,FALSE,1,1,3000
"1574","Cseo[11]",388.036,45.678,317.134,380.786,492.838,FALSE,1,1,3000
"1575","Cseo[12]",518.464,39.329,452.141,514.954,605.715,FALSE,1,1.001,3000
"1576","Cseo[13]",506.042,38.483,445.559,501.22,596.005,FALSE,1,1,3000
"1577","Cseo[14]",565.866,45.986,492.178,559.777,672.659,FALSE,1,1.001,3000
"1578","Cseo[15]",617.955,43.569,546.526,613.83,713.937,FALSE,1,1.002,1081
"1579","Cseo[16]",350.285,41.477,285.957,345.383,445.666,FALSE,1,1.001,2013
"1580","Cseo[17]",567.917,65.031,460.393,559.015,717.09,FALSE,1,1,2984
"1581","Cseo[18]",473.125,53.826,389.596,465.639,598.442,FALSE,1,1.002,3000
"1582","Cseo[19]",646.091,87.31,502.436,636.74,850.81,FALSE,1,1.001,1956
"1583","Cseo[20]",437.851,45.808,366.797,431.025,542.185,FALSE,1,1.004,973
"1584","Cseo[21]",360.817,25.985,316.472,358.275,417.408,FALSE,1,1,3000
"1585","Cseo[22]",361.154,20.521,322.929,360.239,402.696,FALSE,1,1,3000
"1586","Cseo[23]",318.777,18.889,283.538,318.145,356.989,FALSE,1,1,3000
"1587","Cseo[24]",313.461,19.502,278.102,312.272,354.523,FALSE,1,1.001,1765
"1588","Cseo[25]",443.273,53.247,360.642,435.43,565.016,FALSE,1,1,3000
"1589","Cseo[26]",317.063,24.199,277.281,314.71,369.956,FALSE,1,1,3000
"1590","Cseo[27]",338.204,43.618,274.809,331.499,440.066,FALSE,1,1.003,1000
"1591","Cseo[28]",367.909,59.624,278.65,358.688,508.734,FALSE,1,1.001,3000
"1592","Cseo[29]",314.433,38.472,257.051,309.098,400.452,FALSE,1,1.001,3000
"1593","Cseo[30]",321.849,48.062,252.807,314.48,433.447,FALSE,1,1.001,3000
"1594","Cseo[31]",270.698,29.381,223.551,267.277,336.111,FALSE,1,1,3000
"1595","Cseo[32]",156.032,9.189,139.476,155.555,175,FALSE,1,1,3000
"1596","Cseo[33]",222.858,12.21,200.443,222.333,248.4,FALSE,1,1,3000
"1597","Cseo[34]",258.837,16.247,230.212,257.785,294.065,FALSE,1,1,3000
"1598","Cseo[35]",141.73,9.471,125.004,141.02,163.152,FALSE,1,1,3000
"1599","Cseo[36]",152.669,10.285,135.128,151.76,175.333,FALSE,1,1.006,658
"1600","Cseo[37]",167.216,13.609,145.508,165.568,199.418,FALSE,1,1.003,2259
"1601","Cseo[38]",217.595,25.107,177.788,214.548,278.473,FALSE,1,1.001,3000
"1602","Cseo[39]",234.496,47.657,174.645,224.343,351.76,FALSE,1,1.008,1496
"1603","Cseo[40]",204.656,18.021,176.815,201.854,246.702,FALSE,1,1.001,3000
"1604","Cseo[41]",114.737,10.647,100.571,112.759,143.651,FALSE,1,1.004,1229
"1605","Cseo[42]",146.486,32.329,107.97,138.798,227.991,FALSE,1,1,3000
"1606","Cseo[43]",153.559,71.865,94.578,130.996,325.923,FALSE,1,1.006,3000
"1607","Byseo[1]",40.791,14.03,21.047,38.564,74.681,FALSE,1,1,3000
"1608","Byseo[2]",42.123,14.476,21.617,39.638,77.488,FALSE,1,1.003,858
"1609","Byseo[3]",39.088,12.321,20.809,37.193,68.164,FALSE,1,1,3000
"1610","Byseo[4]",57.744,16.848,32.117,55.435,97.974,FALSE,1,1.002,1529
"1611","Byseo[5]",72.316,21.438,39.927,69.184,122.021,FALSE,1,1,3000
"1612","Byseo[6]",94.917,28.934,50.863,90.305,164.338,FALSE,1,1.001,3000
"1613","Byseo[7]",126.195,37.342,71.06,120.887,213.508,FALSE,1,1,3000
"1614","Byseo[8]",119.69,36.499,64.732,114.982,205.44,FALSE,1,1.001,3000
"1615","Byseo[9]",154.19,45.783,84.472,148.088,259.981,FALSE,1,1,2670
"1616","Byseo[10]",151.454,43.364,86.434,145.271,250.717,FALSE,1,1,3000
"1617","Byseo[11]",178.569,50.995,98.224,172.288,297.513,FALSE,1,1,3000
"1618","Byseo[12]",137.928,39.822,78.099,132.377,229.673,FALSE,1,1.001,2243
"1619","Byseo[13]",155.004,44.744,86.381,149.149,256.794,FALSE,1,1,3000
"1620","Byseo[14]",197.51,59.87,106.477,188.272,338.171,FALSE,1,1.001,3000
"1621","Byseo[15]",206.481,59.443,115.419,199.283,345.402,FALSE,1,1.001,2833
"1622","Byseo[16]",129.419,38.886,72.202,122.771,225.83,FALSE,1,1.001,1323
"1623","Byseo[17]",192.125,59.267,103.692,183.098,335.956,FALSE,1,1,3000
"1624","Byseo[18]",168.316,50.673,90.072,160.594,285.955,FALSE,1,1.003,3000
"1625","Byseo[19]",381.84,84.296,247.283,371.739,578.035,FALSE,1,1.001,1906
"1626","Byseo[20]",149.714,42.51,89.212,143.122,252.165,FALSE,1,1.007,919
"1627","Byseo[21]",95.877,20.678,64.291,92.974,143.297,FALSE,1,1.001,3000
"1628","Byseo[22]",100.628,17.589,71.708,99.143,139.1,FALSE,1,1.001,3000
"1629","Byseo[23]",70.488,13.14,48.882,69.029,99.404,FALSE,1,1.002,3000
"1630","Byseo[24]",93.262,17.66,64.376,91.133,133.844,FALSE,1,1.001,3000
"1631","Byseo[25]",194.096,52.508,115.538,185.771,318.54,FALSE,1,1,3000
"1632","Byseo[26]",174.02,27.585,126.613,171.391,234.639,FALSE,1,1,2590
"1633","Byseo[27]",204.37,45.569,135.149,197.559,312.275,FALSE,1,1.001,2451
"1634","Byseo[28]",260.638,63.636,159.443,252.123,409.11,FALSE,1,1.001,2824
"1635","Byseo[29]",176.673,39.762,113.464,171.951,265.04,FALSE,1,1,3000
"1636","Byseo[30]",191.229,48.834,117.905,184.126,306.291,FALSE,1,1.001,3000
"1637","Byseo[31]",163.531,32.288,110.159,159.718,237.241,FALSE,1,1,3000
"1638","Byseo[32]",49.589,11.792,31.104,47.871,78.931,FALSE,1,1.001,1533
"1639","Byseo[33]",35.485,8.55,22.167,34.293,54.565,FALSE,1,1,3000
"1640","Byseo[34]",56.038,13.709,35.224,54.248,88.23,FALSE,1,1,3000
"1641","Byseo[35]",51.247,9.865,34.616,50.32,73.701,FALSE,1,1,3000
"1642","Byseo[36]",47.255,9.172,32.732,46.14,68.51,FALSE,1,1.004,3000
"1643","Byseo[37]",63.856,15.05,40.201,62.059,98.125,FALSE,1,1.004,699
"1644","Byseo[38]",88.248,23.44,52.652,84.664,145.524,FALSE,1,1.001,2459
"1645","Byseo[39]",119.834,47.061,61.288,109.476,236.281,FALSE,1,1.007,1491
"1646","Byseo[40]",75.06,17.965,47.813,72.271,117.512,FALSE,1,1.004,1759
"1647","Byseo[41]",57.917,15.083,35.606,55.199,94.86,FALSE,1,1.003,1609
"1648","Byseo[42]",114.045,34.254,65.874,107.743,198.341,FALSE,1,1,3000
"1649","Byseo[43]",118.055,76.64,37.325,97.984,298.208,FALSE,1,1.005,2613
"1650","Dseo[1]",19.416,10.954,5.589,17.039,47.066,FALSE,1,1.001,3000
"1651","Dseo[2]",23.051,11.712,7.905,20.835,52.404,FALSE,1,1.001,2068
"1652","Dseo[3]",23.531,10.586,8.688,21.576,49.662,FALSE,1,1.001,3000
"1653","Dseo[4]",36.021,14.521,14.993,33.28,70.601,FALSE,1,1.001,1634
"1654","Dseo[5]",45.017,18.359,18.127,42.033,89.086,FALSE,1,1,2461
"1655","Dseo[6]",53.838,24.597,18.442,49.815,115.575,FALSE,1,1.002,2379
"1656","Dseo[7]",75.022,32.475,28.439,69.454,155.222,FALSE,1,1.001,2244
"1657","Dseo[8]",71.347,31.115,24.554,65.993,146.358,FALSE,1,1,3000
"1658","Dseo[9]",89.047,38.903,31.325,83.663,183.216,FALSE,1,1.001,2541
"1659","Dseo[10]",47.744,32.494,6.282,40.972,128.632,FALSE,1,1,3000
"1660","Dseo[11]",78.378,41.756,20.43,70.187,178.571,FALSE,1,1,3000
"1661","Dseo[12]",39.825,29.653,4,32.885,112.163,FALSE,1,1.002,1300
"1662","Dseo[13]",26.809,28.462,4,17.281,104.584,FALSE,1,1,3000
"1663","Dseo[14]",36.239,36.134,4,25.595,135.056,FALSE,1,1.001,2364
"1664","Dseo[15]",27.193,29.445,4,17.44,109.121,FALSE,1,1.004,1472
"1665","Dseo[16]",67.231,37.556,15.394,59.692,162.278,FALSE,1,1.001,1322
"1666","Dseo[17]",131.997,58.92,45.039,122.915,276.106,FALSE,1,1,3000
"1667","Dseo[18]",86.484,48.109,17.665,77.604,202.682,FALSE,1,1.004,3000
"1668","Dseo[19]",274.228,84.291,139.666,264.123,470.418,FALSE,1,1.001,1909
"1669","Dseo[20]",57.083,40.154,7.791,48.682,157.199,FALSE,1,1.008,651
"1670","Dseo[21]",32.675,18.576,6.814,29.474,77.748,FALSE,1,1.001,3000
"1671","Dseo[22]",9.195,7.914,4,5.149,31.042,FALSE,1,1,3000
"1672","Dseo[23]",5.906,3.865,4,4,16.635,FALSE,1,1.01,1793
"1673","Dseo[24]",8.694,8.382,4,4,32.443,FALSE,1,1.005,2302
"1674","Dseo[25]",73.556,48.921,6.832,64.217,192.391,FALSE,1,1,3000
"1675","Dseo[26]",24.425,18.686,4,19.846,70.017,FALSE,1,1,3000
"1676","Dseo[27]",58.02,41.597,4,49.747,157.36,FALSE,1,1.002,1583
"1677","Dseo[28]",99.309,57.837,13.534,90.293,239.15,FALSE,1,1.001,3000
"1678","Dseo[29]",54.635,36.02,4,48.631,137.56,FALSE,1,1,3000
"1679","Dseo[30]",67.495,46.207,5.655,58.882,179.492,FALSE,1,1.001,3000
"1680","Dseo[31]",54.715,26.879,15.159,50.406,120.511,FALSE,1,1,3000
"1681","Dseo[32]",5.329,3.7,4,4,16.521,FALSE,1,1.005,3000
"1682","Dseo[33]",4.365,1.891,4,4,8.715,FALSE,1,1.018,2784
"1683","Dseo[34]",12.319,8.967,4,9.939,35.063,FALSE,1,1.001,3000
"1684","Dseo[35]",8.821,5.656,4,6.873,24.104,FALSE,1,1,3000
"1685","Dseo[36]",8.807,6.698,4,6.033,27.04,FALSE,1,1.012,1166
"1686","Dseo[37]",13.652,10.417,4,10.618,40.33,FALSE,1,1.007,674
"1687","Dseo[38]",46.445,22.927,11.699,42.608,102.352,FALSE,1,1.001,2078
"1688","Dseo[39]",59.196,46.58,5.041,48.51,174.338,FALSE,1,1.008,1246
"1689","Dseo[40]",17.28,14.819,4,12.768,56.005,FALSE,1,1.004,2881
"1690","Dseo[41]",8.842,9.094,4,4,35.982,FALSE,1,1.007,742
"1691","Dseo[42]",39.119,31.965,4.437,30.988,121.871,FALSE,1,1,3000
"1692","Dseo[43]",57.543,71.749,4,33.843,228.029,FALSE,1,1.006,3000
"1693","KnCseo[1]",87.767,6.915,75.084,87.392,102.44,FALSE,1,1,3000
"1694","KnCseo[2]",100.901,8.63,85.237,100.506,119.106,FALSE,1,1,3000
"1695","KnCseo[3]",105.566,9.319,88.45,105.268,123.846,FALSE,1,1.001,2625
"1696","KnCseo[4]",148.63,13.211,124.431,148.096,176.711,FALSE,1,1.002,1225
"1697","KnCseo[5]",367.315,33.969,304.284,364.855,440.465,FALSE,1,1.001,1263
"1698","KnCseo[6]",455.692,32.457,397.863,453.448,526.481,FALSE,1,1.002,1638
"1699","KnCseo[7]",422.033,29.994,367.556,420.579,484.485,FALSE,1,1,3000
"1700","KnCseo[8]",730.087,40.254,654.285,729.327,810.086,FALSE,1,1,3000
"1701","KnCseo[9]",621.022,34.089,556.761,619.674,690.548,FALSE,1,1,3000
"1702","KnCseo[10]",420.045,23.564,376.784,419.861,467.083,FALSE,1,1.001,3000
"1703","KnCseo[11]",309.658,18.072,275.938,309.106,347.469,FALSE,1,1,3000
"1704","KnCseo[12]",478.64,26.247,431.553,477.475,532.373,FALSE,1,1.001,3000
"1705","KnCseo[13]",479.233,25.706,430.976,478.705,531.859,FALSE,1,1,3000
"1706","KnCseo[14]",529.627,28.464,476.735,528.481,589.214,FALSE,1,1,2107
"1707","KnCseo[15]",590.762,32.474,531.167,589.964,656.797,FALSE,1,1.001,2478
"1708","KnCseo[16]",283.054,17.144,251.663,282.313,317.892,FALSE,1,1,3000
"1709","KnCseo[17]",435.92,25.791,388.679,435.237,488.673,FALSE,1,1.001,3000
"1710","KnCseo[18]",386.64,23.862,343.652,385.719,436.741,FALSE,1,1.001,3000
"1711","KnCseo[19]",371.863,21.823,331.116,371.626,415.61,FALSE,1,1,3000
"1712","KnCseo[20]",380.768,21.92,341.416,379.634,424.446,FALSE,1,1,3000
"1713","KnCseo[21]",328.142,17.927,295.534,327.366,366.53,FALSE,1,1,3000
"1714","KnCseo[22]",351.96,18.913,316.874,351.391,390.098,FALSE,1,1,3000
"1715","KnCseo[23]",312.87,18.58,277.933,311.974,350.219,FALSE,1,1,3000
"1716","KnCseo[24]",304.767,17.489,272.099,303.918,340.584,FALSE,1,1.001,3000
"1717","KnCseo[25]",369.717,20.963,331.212,369.201,411.37,FALSE,1,1,3000
"1718","KnCseo[26]",292.638,15.261,264.152,292.044,323.563,FALSE,1,1,3000
"1719","KnCseo[27]",280.184,14.986,251.77,279.631,310.633,FALSE,1,1.001,1932
"1720","KnCseo[28]",268.6,14.396,241.249,268.043,298.095,FALSE,1,1,3000
"1721","KnCseo[29]",259.799,13.667,233.847,259.441,287.79,FALSE,1,1.001,3000
"1722","KnCseo[30]",254.354,13.995,229.019,253.637,284.165,FALSE,1,1.001,1489
"1723","KnCseo[31]",215.983,11.476,194.924,215.513,239.878,FALSE,1,1,3000
"1724","KnCseo[32]",150.703,8.402,135.146,150.566,168.064,FALSE,1,1,3000
"1725","KnCseo[33]",218.493,12.003,196.421,218.036,244.174,FALSE,1,1.001,3000
"1726","KnCseo[34]",246.518,13.661,220.584,246.383,273.868,FALSE,1,1,3000
"1727","KnCseo[35]",132.909,7.453,118.928,132.734,148.428,FALSE,1,1,3000
"1728","KnCseo[36]",143.862,7.838,128.548,143.725,160.244,FALSE,1,1.001,1457
"1729","KnCseo[37]",153.564,8.74,137.381,153.027,171.624,FALSE,1,1,3000
"1730","KnCseo[38]",171.15,9.629,153.165,170.842,190.806,FALSE,1,1,3000
"1731","KnCseo[39]",175.3,10.869,155.193,174.894,197.313,FALSE,1,1,3000
"1732","KnCseo[40]",187.376,10.608,168.009,187.311,209.082,FALSE,1,1,3000
"1733","KnCseo[41]",105.895,5.617,95.405,105.709,117.37,FALSE,1,1.001,3000
"1734","KnCseo[42]",107.367,5.956,96.434,107.082,119.827,FALSE,1,1,3000
"1735","KnCseo[43]",96.017,5.363,85.987,95.72,106.932,FALSE,1,1,3000
"1736","S[1,1]",0,0,0,0,0,FALSE,1,NA,1
"1737","S[2,1]",0,0,0,0,0,FALSE,1,NA,1
"1738","S[3,1]",0,0,0,0,0,FALSE,1,NA,1
"1739","S[4,1]",0,0,0,0,0,FALSE,1,NA,1
"1740","S[1,2]",-24.549,323.382,-628.863,-30.379,653.365,TRUE,0.538,1,2668
"1741","S[2,2]",-12.442,91.066,-180.606,-17.814,183.958,TRUE,0.58,1.001,2930
"1742","S[3,2]",94.822,485.408,-800.341,91.12,1082.413,TRUE,0.569,1,3000
"1743","S[4,2]",-34.061,400.891,-791.948,-38.244,779.166,TRUE,0.537,1,3000
"1744","S[1,3]",-32.267,328.733,-640.242,-34.719,642.246,TRUE,0.543,1.002,1252
"1745","S[2,3]",-15.807,93.945,-188.212,-19.514,185.776,TRUE,0.593,1.001,1218
"1746","S[3,3]",110.146,489.653,-799.175,111.409,1103.994,TRUE,0.589,1.002,1879
"1747","S[4,3]",-40.444,409.382,-812.62,-39.972,793.327,TRUE,0.544,1.001,1804
"1748","S[1,4]",-34.151,326.26,-641.094,-45.659,641.134,TRUE,0.553,1.002,1024
"1749","S[2,4]",-17.103,93.695,-183.346,-22.776,188.78,TRUE,0.603,1.001,1255
"1750","S[3,4]",166.948,488.914,-706.98,146.966,1180.727,TRUE,0.629,1.002,857
"1751","S[4,4]",-41.561,407.506,-783.177,-58.615,783.894,TRUE,0.552,1.002,1061
"1752","S[1,5]",-11.968,336.713,-632.21,-18.401,685.185,TRUE,0.524,1,3000
"1753","S[2,5]",2.012,96.779,-180.631,-2.022,204.632,TRUE,0.489,1,3000
"1754","S[3,5]",450.172,494.995,-444.067,440.088,1451.632,TRUE,0.809,1,3000
"1755","S[4,5]",-3.961,419.963,-774.33,-8.152,828.605,TRUE,0.506,1,3000
"1756","S[1,6]",29.389,332.21,-574.236,23.18,729.952,TRUE,0.527,1,3000
"1757","S[2,6]",32.006,96.089,-140.931,26.776,241.433,TRUE,0.627,1.001,3000
"1758","S[3,6]",615.513,476.111,-256.956,599.651,1578.143,TRUE,0.899,1.001,3000
"1759","S[4,6]",4.99,411.327,-757.457,-4.196,868.142,TRUE,0.494,1.001,3000
"1760","S[1,7]",73.688,330.435,-543.653,68.793,747.953,TRUE,0.583,1,3000
"1761","S[2,7]",55.543,95.384,-121.036,52.579,263.096,TRUE,0.723,1.001,1895
"1762","S[3,7]",589.633,462.186,-264.055,592.234,1523.198,TRUE,0.893,1,3000
"1763","S[4,7]",100.471,411.309,-677.799,95.131,933.841,TRUE,0.592,1,2945
"1764","S[1,8]",102.292,333.77,-505.734,88.568,801.605,TRUE,0.61,1.001,3000
"1765","S[2,8]",130.007,96.626,-40.998,123.253,342.139,TRUE,0.929,1,3000
"1766","S[3,8]",487.841,458.775,-334.39,473.775,1445.155,TRUE,0.857,1.001,3000
"1767","S[4,8]",365.766,414.193,-385.435,355.386,1233.039,TRUE,0.8,1.001,3000
"1768","S[1,9]",190.471,329.512,-416.774,188.379,846.6,TRUE,0.713,1,3000
"1769","S[2,9]",170.23,91.843,3.378,166.876,360.791,FALSE,0.978,1.001,2109
"1770","S[3,9]",440.955,445.505,-380.753,443.839,1347.026,TRUE,0.833,1,3000
"1771","S[4,9]",528.364,402.447,-222.87,525.357,1346.535,TRUE,0.902,1.001,3000
"1772","S[1,10]",131.35,330.861,-482.937,124.325,817.804,TRUE,0.653,1.001,1672
"1773","S[2,10]",94.489,91.426,-73.207,89.438,292.451,TRUE,0.863,1.003,1212
"1774","S[3,10]",358.198,441.182,-453.194,351.732,1285.203,TRUE,0.79,1.001,1830
"1775","S[4,10]",353.306,395.942,-378.296,339.335,1175.638,TRUE,0.812,1.001,1947
"1776","S[1,11]",67.015,324.057,-542.778,59.256,745.582,TRUE,0.577,1,3000
"1777","S[2,11]",63.586,87.611,-98.278,59.185,256.266,TRUE,0.767,1,3000
"1778","S[3,11]",264.714,428.991,-520.43,247.237,1151.742,TRUE,0.723,1,3000
"1779","S[4,11]",257.421,383.562,-441.205,254.578,1059.206,TRUE,0.745,1,3000
"1780","S[1,12]",204.867,326.392,-387.211,196.124,881.069,TRUE,0.722,1,3000
"1781","S[2,12]",61.883,88.532,-95.053,57.812,248.365,TRUE,0.76,1,3000
"1782","S[3,12]",212.254,428.835,-575.487,202.618,1088.225,TRUE,0.679,1,3000
"1783","S[4,12]",220.991,383.589,-481.626,212.484,1014.245,TRUE,0.708,1,3000
"1784","S[1,13]",251.269,323.184,-327.171,251.905,939.414,TRUE,0.764,1,3000
"1785","S[2,13]",84.573,88.256,-72.594,81.19,277.076,TRUE,0.834,1.001,3000
"1786","S[3,13]",255.163,429.126,-514.239,250.342,1145.632,TRUE,0.719,1,3000
"1787","S[4,13]",259.752,383.798,-454.34,256.847,1039.829,TRUE,0.742,1,3000
"1788","S[1,14]",162.022,322.714,-412.744,152.268,832.997,TRUE,0.68,1.001,1956
"1789","S[2,14]",118.781,86.148,-35.017,116.567,307.1,TRUE,0.926,1.001,3000
"1790","S[3,14]",322.891,427.813,-449.556,312.903,1220.545,TRUE,0.759,1.001,3000
"1791","S[4,14]",247.911,383.643,-431.132,242.196,1046.703,TRUE,0.728,1,2727
"1792","S[1,15]",216.433,318.443,-383.845,200.662,863.64,TRUE,0.744,1,3000
"1793","S[2,15]",127.88,83.984,-25.453,123.728,307.502,TRUE,0.946,1,3000
"1794","S[3,15]",407.986,418.47,-342.999,389.43,1265.91,TRUE,0.825,1,3000
"1795","S[4,15]",199.988,378.539,-493.949,178.611,982.125,TRUE,0.7,1,3000
"1796","S[1,16]",109.499,308.185,-434.894,105.727,761.007,TRUE,0.624,1,3000
"1797","S[2,16]",67.63,82.603,-81.393,63.33,246.641,TRUE,0.79,1,3000
"1798","S[3,16]",277.862,402.792,-434.112,264.504,1136.198,TRUE,0.729,1.001,2432
"1799","S[4,16]",49.612,362.896,-595.052,42.213,823.92,TRUE,0.544,1,3000
"1800","S[1,17]",168.993,310.107,-411.395,167.846,807.677,TRUE,0.708,1.002,1123
"1801","S[2,17]",60.388,89.968,-105.182,54.395,247.783,TRUE,0.746,1.001,1550
"1802","S[3,17]",354.748,404.765,-400.689,346.411,1190.136,TRUE,0.805,1.001,1159
"1803","S[4,17]",86.693,368.551,-594.982,79.623,837.992,TRUE,0.588,1.001,1053
"1804","S[1,18]",213.706,308.002,-355.844,206.303,823.755,TRUE,0.749,1,3000
"1805","S[2,18]",54.845,88.049,-108.352,51.657,235.424,TRUE,0.734,1.001,3000
"1806","S[3,18]",409.453,396.403,-319.508,400.285,1201.87,TRUE,0.841,1,3000
"1807","S[4,18]",121.428,367.178,-563.53,115.073,858.322,TRUE,0.626,1,3000
"1808","S[1,19]",214.468,299.92,-341.286,211.797,836.062,TRUE,0.751,1.001,2036
"1809","S[2,19]",40.964,80.309,-109.075,39.853,207.275,TRUE,0.689,1.001,1803
"1810","S[3,19]",456.266,388.304,-265.744,457.037,1267.976,TRUE,0.871,1.001,1506
"1811","S[4,19]",101.511,358.45,-557.663,101.916,848.353,TRUE,0.615,1.001,1518
"1812","S[1,20]",379.052,287.45,-183.082,377.574,900.889,TRUE,0.9,1,3000
"1813","S[2,20]",76.718,77.275,-71.062,74.396,234.501,TRUE,0.85,1,3000
"1814","S[3,20]",663.219,371.407,-74.129,668.736,1338.304,TRUE,0.96,1,3000
"1815","S[4,20]",333.922,348.064,-350.729,334.452,960.393,TRUE,0.825,1,3000
"1816","S[1,21]",298.521,272.002,-278.47,299.03,798.381,TRUE,0.868,1,3000
"1817","S[2,21]",53.508,72.938,-98.744,53.069,194.07,TRUE,0.783,1,3000
"1818","S[3,21]",436.991,340.078,-273.068,442.922,1045.394,TRUE,0.892,1.001,3000
"1819","S[4,21]",339.635,331.916,-347.506,344.036,939.616,TRUE,0.844,1.001,2833
"1820","S[1,22]",295.476,253.162,-237.369,298.227,744.572,TRUE,0.877,1,3000
"1821","S[2,22]",71.327,69.38,-64.787,70.227,208.386,TRUE,0.856,1,3000
"1822","S[3,22]",405.987,318.012,-264.69,413.253,964.471,TRUE,0.893,1,3000
"1823","S[4,22]",373.27,310.74,-273.117,375.775,933.439,TRUE,0.88,1,3000
"1824","S[1,23]",190.858,250.459,-325.84,192.766,649.013,TRUE,0.79,1,3000
"1825","S[2,23]",61.953,68.294,-75.89,60.83,201.137,TRUE,0.826,1,3000
"1826","S[3,23]",363.55,315.425,-280.792,363.155,947.078,TRUE,0.869,1,3000
"1827","S[4,23]",290.805,307.101,-344.74,295.12,870.682,TRUE,0.831,1,3000
"1828","S[1,24]",101.946,257.296,-416.992,104.965,594.023,TRUE,0.662,1,3000
"1829","S[2,24]",50.538,69.013,-88.307,50.249,187.177,TRUE,0.776,1,3000
"1830","S[3,24]",292.86,317.529,-349.915,302.588,886.109,TRUE,0.821,1,3000
"1831","S[4,24]",205.027,310.582,-425.253,213.497,786.883,TRUE,0.753,1,3000
"1832","S[1,25]",249.144,242.469,-254.063,250.018,702.257,TRUE,0.845,1,3000
"1833","S[2,25]",66.707,66.775,-67.349,65.604,199.921,TRUE,0.852,1,3000
"1834","S[3,25]",387.281,300.367,-233.917,389.024,956.476,TRUE,0.894,1,3000
"1835","S[4,25]",248.688,291.641,-355.859,250.081,787.023,TRUE,0.803,1,3000
"1836","S[1,26]",329.985,231.862,-151.908,336.668,742.861,TRUE,0.912,1.001,1936
"1837","S[2,26]",79.829,64.948,-51.73,79.854,205.375,TRUE,0.891,1,2116
"1838","S[3,26]",396.108,291.102,-213.534,404.707,915.83,TRUE,0.907,1.001,2182
"1839","S[4,26]",283.661,284.719,-314.046,288.084,795.319,TRUE,0.839,1.001,2250
"1840","S[1,27]",319.3,202.98,-114.334,333.601,661.939,TRUE,0.937,1,3000
"1841","S[2,27]",142.372,68.384,14.595,140.393,281.774,FALSE,0.985,1.001,1954
"1842","S[3,27]",449.694,250.724,-84.037,469.208,865.443,TRUE,0.956,1.001,2554
"1843","S[4,27]",382.733,247.011,-146.337,403.162,794.083,TRUE,0.931,1,2917
"1844","S[1,28]",288.008,186.998,-102.917,302.008,603.978,TRUE,0.931,1,3000
"1845","S[2,28]",147.8,62.053,36.807,145.939,278.89,FALSE,0.994,1.001,3000
"1846","S[3,28]",531.814,231.647,37.198,550.468,924.835,FALSE,0.982,1,3000
"1847","S[4,28]",386.176,225.819,-88.676,404.485,766.339,TRUE,0.948,1,3000
