"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff","iter"
"184116","Bmsyseo",16974.478,3476.853,11268.708,16652.215,24693.122,FALSE,1,1.003,1369,17
"184216","Fmsyseo",0.006,0.004,0.001,0.005,0.017,FALSE,1,1,3000,17
"184316","Fmsyseo2",0.006,0.004,0.001,0.005,0.017,FALSE,1,1,3000,17
"184416","Stock.Status.SEO",0.471,0.105,0.296,0.46,0.7,FALSE,1,1.002,1768,17
"185716","deviance",4516.414,27.172,4465.373,4515.49,4571.523,FALSE,1,1,3000,17
"1101","r[1]",0.005,0.006,0,0.003,0.023,FALSE,1,1,3000,18
"255","r[2]",0.01,0.01,0,0.007,0.035,FALSE,1,1.008,690,18
"317","r[3]",0.004,0.004,0,0.003,0.015,FALSE,1,1,3000,18
"417","r[4]",0.003,0.004,0,0.002,0.015,FALSE,1,1.004,1032,18
"517","K[1]",9243.572,4784.1,4223.78,7729.067,22221.384,FALSE,1,1.001,3000,18
"617","K[2]",7864.167,5181.7,2182.579,6133.187,20378.351,FALSE,1,1.029,77,18
"717","K[3]",11850.589,5056.975,6592.802,10257.188,25351.212,FALSE,1,1.052,79,18
"817","K[4]",9383.432,4794.419,4371.147,7888.433,21912.022,FALSE,1,1.041,69,18
"917","phi[1]",0.636,0.267,0.198,0.62,1.117,FALSE,1,1,2525,18
"1017","phi[2]",0.437,0.281,0.089,0.366,1.059,FALSE,1,1.046,56,18
"1121","phi[3]",0.73,0.243,0.281,0.738,1.128,FALSE,1,1.021,112,18
"1219","phi[4]",0.656,0.262,0.23,0.64,1.118,FALSE,1,1.03,72,18
"1317","bigphi",0.725,0.21,0.294,0.733,1.093,FALSE,1,1.001,2892,18
"1417","R.hyp",0.016,0.027,0,0.007,0.109,FALSE,1,1,3000,18
"1517","Kseo",38341.76,7916.709,25251.357,37280.102,55959.684,FALSE,1,1.009,467,18
"1617","sigma",0.025,0.018,0.007,0.018,0.074,FALSE,1,1.003,629,18
"1717","eta",183.661,288.873,0.654,72.111,1089.717,FALSE,1,1,3000,18
"1817","rB1",1.206,2.364,0.011,0.42,7.352,FALSE,1,1,3000,18
"1917","rB2",182.455,287.198,0.582,71.56,1079.178,FALSE,1,1,3000,18
"2017","pi[1]",0.242,0.108,0.105,0.213,0.507,FALSE,1,1.003,1061,18
"2119","pi[2]",0.203,0.116,0.055,0.172,0.471,FALSE,1,1.041,56,18
"2217","pi[3]",0.311,0.111,0.157,0.289,0.59,FALSE,1,1.032,108,18
"2317","pi[4]",0.245,0.105,0.107,0.218,0.497,FALSE,1,1.053,47,18
"2417","phiTau",1.834,6.887,0.514,1.178,6.235,FALSE,1,1.254,3000,18
"162717","qsCPUE[1]",1.864,0.238,1.447,1.856,2.389,FALSE,1,1.001,3000,18
"162817","qsCPUE[2]",8.876,1.827,5.942,8.667,12.965,FALSE,1,1.002,2133,18
"162917","qsCPUE[3]",5.014,0.447,4.225,4.991,5.948,FALSE,1,1,3000,18
"163017","qsCPUE[4]",4.431,0.467,3.574,4.41,5.41,FALSE,1,1,2762,18
"163117","Tau1",0.368,0.12,0.181,0.351,0.655,FALSE,1,1.001,2927,18
"163217","Tau2",0,0,0,0,0,FALSE,1,NA,1,18
"163317","Tau3",0.11,0.061,0.015,0.106,0.243,FALSE,1,1,3000,18
"182017","MSY[1]",14.752,16.264,0.35,9.009,57.306,FALSE,1,1.001,3000,18
"182117","MSY[2]",21.965,22.705,0.357,15.87,80.098,FALSE,1,1.008,388,18
"182217","MSY[3]",14.89,16.698,0.447,9.277,59.09,FALSE,1,1.008,882,18
"182317","MSY[4]",8.709,10.171,0.299,4.982,36.598,FALSE,1,1.002,1562,18
"182417","Bmsy[1]",3697.429,1913.64,1689.512,3091.627,8888.554,FALSE,1,1.001,3000,18
"182517","Bmsy[2]",3145.667,2072.68,873.032,2453.275,8151.34,FALSE,1,1.029,77,18
"182617","Bmsy[3]",4740.236,2022.79,2637.121,4102.875,10140.485,FALSE,1,1.052,79,18
"182717","Bmsy[4]",3753.373,1917.768,1748.459,3155.373,8764.809,FALSE,1,1.041,69,18
"182817","Fmsy[1]",0.005,0.005,0,0.003,0.019,FALSE,1,1,3000,18
"182917","Fmsy[2]",0.008,0.009,0,0.006,0.03,FALSE,1,1.008,690,18
"183017","Fmsy[3]",0.003,0.004,0,0.002,0.013,FALSE,1,1,3000,18
"183117","Fmsy[4]",0.003,0.003,0,0.001,0.013,FALSE,1,1.004,1032,18
"183217","Hmsy[1]",0.005,0.005,0,0.003,0.019,FALSE,1,1,3000,18
"183317","Hmsy[2]",0.008,0.009,0,0.006,0.03,FALSE,1,1.008,690,18
"183417","Hmsy[3]",0.003,0.004,0,0.002,0.013,FALSE,1,1,3000,18
"183517","Hmsy[4]",0.003,0.003,0,0.001,0.013,FALSE,1,1.004,1032,18
"183617","Stock.Status[1]",0.404,0.177,0.127,0.387,0.773,FALSE,1,1.001,1790,18
"183717","Stock.Status[2]",0.382,0.249,0.09,0.325,0.992,FALSE,1,1.039,67,18
"183817","Stock.Status[3]",0.191,0.066,0.075,0.191,0.316,FALSE,1,1.017,136,18
"183917","Stock.Status[4]",0.421,0.176,0.142,0.406,0.77,FALSE,1,1.032,67,18
"184017","Proj1_biomass",3972.569,385.487,3249.469,3958,4763.273,FALSE,1,1,3000,18
"184117","Bmsyseo",15336.704,3166.683,10100.543,14912.041,22383.874,FALSE,1,1.009,467,18
"184217","Fmsyseo",0.004,0.003,0,0.003,0.011,FALSE,1,1,3000,18
"184317","Fmsyseo2",0.004,0.003,0,0.003,0.011,FALSE,1,1,3000,18
"184417","Stock.Status.SEO",0.28,0.063,0.176,0.273,0.425,FALSE,1,1.007,638,18
"185717","deviance",4470.284,26.45,4420.891,4468.947,4523.078,FALSE,1,1,3000,18
"1102","r[1]",0.006,0.007,0,0.004,0.025,FALSE,1,1.019,256,19
"256","r[2]",0.007,0.008,0,0.005,0.029,FALSE,1,1.004,1388,19
"318","r[3]",0.005,0.005,0,0.003,0.018,FALSE,1,1.001,1424,19
"418","r[4]",0.004,0.005,0,0.002,0.017,FALSE,1,1.002,3000,19
"518","K[1]",9728.287,5274.284,4416.75,8077.337,23878.354,FALSE,1,1.055,64,19
"618","K[2]",5992.658,4586.755,1877.993,4372.899,19209.565,FALSE,1,1.002,858,19
"718","K[3]",13659.727,6177.123,6853.277,11912.504,29669.732,FALSE,1,1.034,99,19
"818","K[4]",9788.903,5209.836,4483.182,8152.835,24593.648,FALSE,1,1.024,168,19
"918","phi[1]",0.642,0.272,0.184,0.636,1.116,FALSE,1,1.023,96,19
"1018","phi[2]",0.539,0.296,0.098,0.5,1.11,FALSE,1,1.007,303,19
"1122","phi[3]",0.685,0.25,0.244,0.679,1.118,FALSE,1,1.02,104,19
"1220","phi[4]",0.687,0.264,0.21,0.684,1.127,FALSE,1,1.009,247,19
"1318","bigphi",0.725,0.213,0.276,0.73,1.101,FALSE,1,1,3000,19
"1418","R.hyp",0.015,0.026,0,0.007,0.102,FALSE,1,1.008,685,19
"1518","Kseo",39169.574,8735.249,25721.355,38041.695,59003.357,FALSE,1,1.003,1063,19
"1618","sigma",0.047,0.021,0.009,0.048,0.08,FALSE,1,1,3000,19
"1718","eta",219,327.802,0.63,90.729,1284.065,FALSE,1,1.001,2840,19
"1818","rB1",1.527,3.035,0.012,0.51,9.697,FALSE,1,1,3000,19
"1918","rB2",217.473,325.701,0.575,90.098,1274.314,FALSE,1,1.001,2834,19
"2018","pi[1]",0.248,0.111,0.105,0.221,0.515,FALSE,1,1.041,67,19
"2120","pi[2]",0.151,0.098,0.046,0.118,0.423,FALSE,1,1.003,670,19
"2218","pi[3]",0.349,0.124,0.167,0.329,0.623,FALSE,1,1.035,64,19
"2318","pi[4]",0.251,0.111,0.105,0.223,0.536,FALSE,1,1.02,151,19
"2418","phiTau",1.727,2.025,0.51,1.157,6.815,FALSE,1,1.016,3000,19
"162718","qsCPUE[1]",2.062,0.26,1.589,2.052,2.616,FALSE,1,1.001,3000,19
"162818","qsCPUE[2]",11.539,2.224,7.807,11.31,16.404,FALSE,1,1.001,1577,19
"162918","qsCPUE[3]",5.853,0.526,4.901,5.83,7.013,FALSE,1,1,3000,19
"163018","qsCPUE[4]",4.445,0.48,3.569,4.412,5.465,FALSE,1,1,3000,19
"163118","Tau1",0.297,0.117,0.116,0.28,0.589,FALSE,1,1.003,2818,19
"163218","Tau2",0,0,0,0,0,FALSE,1,NA,1,19
"163318","Tau3",0.128,0.063,0.018,0.129,0.253,FALSE,1,1.001,1563,19
"182018","MSY[1]",18.161,19.768,0.413,11.39,68.607,FALSE,1,1.003,2385,19
"182118","MSY[2]",12.298,14.296,0.22,7.468,49.551,FALSE,1,1,3000,19
"182218","MSY[3]",21.132,21.628,0.531,14.592,77.622,FALSE,1,1.004,3000,19
"182318","MSY[4]",10.845,12.364,0.311,6.386,45.077,FALSE,1,1.003,1491,19
"182418","Bmsy[1]",3891.315,2109.714,1766.7,3230.935,9551.342,FALSE,1,1.055,64,19
"182518","Bmsy[2]",2397.063,1834.702,751.197,1749.16,7683.826,FALSE,1,1.002,858,19
"182618","Bmsy[3]",5463.891,2470.849,2741.311,4765.002,11867.893,FALSE,1,1.034,99,19
"182718","Bmsy[4]",3915.561,2083.935,1793.273,3261.134,9837.459,FALSE,1,1.024,168,19
"182818","Fmsy[1]",0.005,0.006,0,0.003,0.021,FALSE,1,1.019,256,19
"182918","Fmsy[2]",0.006,0.007,0,0.004,0.024,FALSE,1,1.004,1388,19
"183018","Fmsy[3]",0.004,0.004,0,0.003,0.015,FALSE,1,1.001,1424,19
"183118","Fmsy[4]",0.003,0.004,0,0.002,0.014,FALSE,1,1.002,3000,19
"183218","Hmsy[1]",0.005,0.006,0,0.003,0.021,FALSE,1,1.019,256,19
"183318","Hmsy[2]",0.006,0.007,0,0.004,0.024,FALSE,1,1.004,1388,19
"183418","Hmsy[3]",0.004,0.004,0,0.003,0.015,FALSE,1,1.001,1424,19
"183518","Hmsy[4]",0.003,0.004,0,0.002,0.014,FALSE,1,1.002,3000,19
"183618","Stock.Status[1]",0.417,0.184,0.128,0.399,0.801,FALSE,1,1.02,101,19
"183718","Stock.Status[2]",0.358,0.21,0.07,0.323,0.836,FALSE,1,1.007,350,19
"183818","Stock.Status[3]",0.231,0.088,0.087,0.226,0.418,FALSE,1,1.02,103,19
"183918","Stock.Status[4]",0.459,0.187,0.146,0.446,0.847,FALSE,1,1.008,268,19
"184018","Proj1_biomass",4300.959,457.846,3428.564,4283.76,5233.703,FALSE,1,1.002,1750,19
"184118","Bmsyseo",15667.83,3494.1,10288.542,15216.678,23601.343,FALSE,1,1.003,1063,19
"184218","Fmsyseo",0.004,0.003,0,0.003,0.013,FALSE,1,1.001,3000,19
"184318","Fmsyseo2",0.004,0.003,0,0.003,0.013,FALSE,1,1.001,3000,19
"184418","Stock.Status.SEO",0.298,0.07,0.179,0.291,0.454,FALSE,1,1.001,1938,19
"185718","deviance",4444.388,27.247,4390.116,4443.819,4497.519,FALSE,1,1,3000,19
"1103","r[1]",0.007,0.008,0,0.004,0.03,FALSE,1,1,3000,20
"257","r[2]",0.01,0.013,0,0.007,0.042,FALSE,1,1.01,1925,20
"319","r[3]",0.011,0.009,0,0.009,0.034,FALSE,1,1,3000,20
"419","r[4]",0.006,0.008,0,0.003,0.027,FALSE,1,1.003,3000,20
"519","K[1]",9600.262,4399.084,4992.928,8276.176,21254.026,FALSE,1,1.01,605,20
"619","K[2]",5712.078,4247.203,2040.204,4168.658,17550.912,FALSE,1,1.007,405,20
"719","K[3]",13998.577,5608.204,7608.397,12598.269,28388.514,FALSE,1,1.001,2303,20
"819","K[4]",10445.767,4368.123,5615.024,9178.089,22431.027,FALSE,1,1,3000,20
"919","phi[1]",0.703,0.253,0.25,0.706,1.121,FALSE,1,1.002,913,20
"1019","phi[2]",0.578,0.299,0.112,0.551,1.117,FALSE,1,1.005,444,20
"1123","phi[3]",0.701,0.242,0.279,0.69,1.125,FALSE,1,1,3000,20
"1221","phi[4]",0.738,0.245,0.292,0.748,1.129,FALSE,1,1.001,2897,20
"1319","bigphi",0.738,0.213,0.301,0.756,1.107,FALSE,1,1,3000,20
"1419","R.hyp",0.018,0.027,0.001,0.01,0.112,FALSE,1,1.003,3000,20
"1519","Kseo",39756.684,8232.306,26458.517,38849.874,58135.509,FALSE,1,1,3000,20
"1619","sigma",0.041,0.022,0.008,0.039,0.079,FALSE,1,1,3000,20
"1719","eta",215.468,308.518,0.852,95.177,1178.986,FALSE,1,1.002,2286,20
"1819","rB1",2.198,4.256,0.018,0.726,13.968,FALSE,1,1.007,3000,20
"1919","rB2",213.27,305.44,0.785,94.087,1166.241,FALSE,1,1.002,2278,20
"2019","pi[1]",0.242,0.091,0.118,0.222,0.468,FALSE,1,1.007,544,20
"2121","pi[2]",0.142,0.088,0.05,0.111,0.379,FALSE,1,1.009,283,20
"2219","pi[3]",0.352,0.106,0.184,0.338,0.594,FALSE,1,1.001,3000,20
"2319","pi[4]",0.265,0.093,0.13,0.249,0.497,FALSE,1,1,3000,20
"2419","phiTau",1.754,3.163,0.506,1.159,6.103,FALSE,1,1.148,594,20
"162719","qsCPUE[1]",2.198,0.281,1.7,2.182,2.762,FALSE,1,1,3000,20
"162819","qsCPUE[2]",13.214,2.497,8.911,13.014,18.694,FALSE,1,1.003,824,20
"162919","qsCPUE[3]",5.023,0.471,4.175,5.001,6.018,FALSE,1,1,3000,20
"163019","qsCPUE[4]",3.724,0.417,2.963,3.703,4.591,FALSE,1,1,3000,20
"163119","Tau1",0.362,0.113,0.195,0.341,0.641,FALSE,1,1.002,2543,20
"163219","Tau2",0,0,0,0,0,FALSE,1,NA,1,20
"163319","Tau3",0.09,0.053,0.014,0.084,0.208,FALSE,1,1.002,933,20
"182019","MSY[1]",19.91,21.31,0.411,12.752,75.631,FALSE,1,1.002,2567,20
"182119","MSY[2]",15.455,15.891,0.248,10.286,55.929,FALSE,1,1.001,2096,20
"182219","MSY[3]",44.787,35.199,0.917,39.041,126.925,FALSE,1,1,3000,20
"182319","MSY[4]",18.016,21.08,0.433,10.129,74.21,FALSE,1,1.001,3000,20
"182419","Bmsy[1]",3840.105,1759.634,1997.171,3310.47,8501.61,FALSE,1,1.01,605,20
"182519","Bmsy[2]",2284.831,1698.881,816.082,1667.463,7020.365,FALSE,1,1.007,405,20
"182619","Bmsy[3]",5599.431,2243.282,3043.359,5039.308,11355.406,FALSE,1,1.001,2303,20
"182719","Bmsy[4]",4178.307,1747.249,2246.009,3671.236,8972.411,FALSE,1,1,3000,20
"182819","Fmsy[1]",0.006,0.007,0,0.004,0.025,FALSE,1,1,3000,20
"182919","Fmsy[2]",0.009,0.011,0,0.006,0.035,FALSE,1,1.01,1925,20
"183019","Fmsy[3]",0.009,0.008,0,0.007,0.028,FALSE,1,1,3000,20
"183119","Fmsy[4]",0.005,0.007,0,0.003,0.023,FALSE,1,1.003,3000,20
"183219","Hmsy[1]",0.006,0.007,0,0.004,0.025,FALSE,1,1,3000,20
"183319","Hmsy[2]",0.009,0.011,0,0.006,0.035,FALSE,1,1.01,1925,20
"183419","Hmsy[3]",0.009,0.008,0,0.007,0.028,FALSE,1,1,3000,20
"183519","Hmsy[4]",0.005,0.007,0,0.003,0.023,FALSE,1,1.003,3000,20
"183619","Stock.Status[1]",0.687,0.256,0.253,0.676,1.192,FALSE,1,1.001,2262,20
"183719","Stock.Status[2]",0.521,0.284,0.114,0.479,1.127,FALSE,1,1.004,420,20
"183819","Stock.Status[3]",0.51,0.176,0.208,0.499,0.874,FALSE,1,1.001,2843,20
"183919","Stock.Status[4]",0.86,0.3,0.341,0.848,1.444,FALSE,1,1.001,3000,20
"184019","Proj1_biomass",8627.538,853.66,6943.934,8624.173,10294.148,FALSE,1,1,3000,20
"184119","Bmsyseo",15902.674,3292.922,10583.407,15539.95,23254.204,FALSE,1,1,3000,20
"184219","Fmsyseo",0.007,0.005,0.001,0.005,0.02,FALSE,1,1,3000,20
"184319","Fmsyseo2",0.007,0.005,0.001,0.005,0.02,FALSE,1,1,3000,20
"184419","Stock.Status.SEO",0.575,0.129,0.362,0.563,0.861,FALSE,1,1,3000,20
"185719","deviance",4560.57,27.141,4507.834,4559.953,4615.002,FALSE,1,1,3000,20
"1104","r[1]",0.005,0.006,0,0.003,0.021,FALSE,1,1.002,3000,21
"258","r[2]",0.008,0.01,0,0.005,0.034,FALSE,1,1.013,554,21
"320","r[3]",0.002,0.003,0,0.001,0.01,FALSE,1,1.005,3000,21
"420","r[4]",0.005,0.006,0,0.003,0.021,FALSE,1,1.001,2611,21
"520","K[1]",9881.441,5025.141,4632.97,8370.751,23127.732,FALSE,1,1.032,119,21
"620","K[2]",6669.352,4867.393,2185.92,4966.055,20607.12,FALSE,1,1.071,47,21
"720","K[3]",13472.002,5076.127,7451.038,12180.654,26978.771,FALSE,1,1.011,384,21
"820","K[4]",10642.219,4975.127,5061.046,9193.579,23570.373,FALSE,1,1.009,237,21
"920","phi[1]",0.695,0.262,0.225,0.697,1.126,FALSE,1,1.012,174,21
"1020","phi[2]",0.556,0.298,0.107,0.52,1.11,FALSE,1,1.038,58,21
"1124","phi[3]",0.759,0.229,0.321,0.769,1.132,FALSE,1,1.004,483,21
"1222","phi[4]",0.691,0.257,0.234,0.698,1.122,FALSE,1,1.01,214,21
"1320","bigphi",0.732,0.212,0.296,0.736,1.103,FALSE,1,1,3000,21
"1420","R.hyp",0.016,0.029,0,0.007,0.114,FALSE,1,1.005,1646,21
"1520","Kseo",40665.014,8507.096,26771.625,39707.094,59296.127,FALSE,1,1.002,970,21
"1620","sigma",0.054,0.018,0.015,0.056,0.081,FALSE,1,1,3000,21
"1720","eta",181.456,295.026,0.599,70.191,1138.207,FALSE,1,1.001,3000,21
"1845","rB1",1.013,1.988,0.014,0.374,6.772,FALSE,1,1.006,3000,21
"1920","rB2",180.442,293.679,0.564,69.511,1137.56,FALSE,1,1.001,3000,21
"2020","pi[1]",0.243,0.102,0.11,0.219,0.504,FALSE,1,1.033,82,21
"2122","pi[2]",0.161,0.099,0.054,0.129,0.431,FALSE,1,1.082,41,21
"2220","pi[3]",0.334,0.103,0.173,0.319,0.57,FALSE,1,1.01,257,21
"2320","pi[4]",0.262,0.101,0.122,0.24,0.506,FALSE,1,1.012,180,21
"2420","phiTau",1.762,2.877,0.511,1.172,6.367,FALSE,1,1.002,3000,21
"162720","qsCPUE[1]",2.651,0.356,2.011,2.632,3.397,FALSE,1,1.001,1750,21
"162820","qsCPUE[2]",11.779,2.293,7.913,11.614,16.907,FALSE,1,1,3000,21
"162920","qsCPUE[3]",5.476,0.52,4.551,5.449,6.559,FALSE,1,1,3000,21
"163020","qsCPUE[4]",4.342,0.5,3.467,4.307,5.435,FALSE,1,1,3000,21
"163120","Tau1",0.535,0.153,0.305,0.508,0.901,FALSE,1,1,3000,21
"163220","Tau2",0,0,0,0,0,FALSE,1,NA,1,21
"163320","Tau3",0.144,0.066,0.021,0.144,0.272,FALSE,1,1.001,1201,21
"182020","MSY[1]",13.631,15.711,0.368,7.787,55.619,FALSE,1,1.005,1209,21
"182120","MSY[2]",14.184,16.605,0.225,8.79,56.823,FALSE,1,1.015,470,21
"182220","MSY[3]",9.594,12.113,0.439,5.005,42.401,FALSE,1,1.002,3000,21
"182320","MSY[4]",15.503,17.397,0.403,9.218,59.835,FALSE,1,1.001,1706,21
"182420","Bmsy[1]",3952.576,2010.057,1853.188,3348.3,9251.093,FALSE,1,1.032,119,21
"182520","Bmsy[2]",2667.741,1946.957,874.368,1986.422,8242.848,FALSE,1,1.071,47,21
"182620","Bmsy[3]",5388.801,2030.451,2980.415,4872.262,10791.508,FALSE,1,1.011,384,21
"182720","Bmsy[4]",4256.888,1990.051,2024.418,3677.431,9428.149,FALSE,1,1.009,237,21
"182820","Fmsy[1]",0.004,0.005,0,0.002,0.017,FALSE,1,1.002,3000,21
"182920","Fmsy[2]",0.007,0.008,0,0.004,0.029,FALSE,1,1.013,554,21
"183020","Fmsy[3]",0.002,0.002,0,0.001,0.009,FALSE,1,1.005,3000,21
"183120","Fmsy[4]",0.004,0.005,0,0.002,0.017,FALSE,1,1.001,2611,21
"183220","Hmsy[1]",0.004,0.005,0,0.002,0.017,FALSE,1,1.002,3000,21
"183320","Hmsy[2]",0.007,0.008,0,0.004,0.029,FALSE,1,1.013,554,21
"183420","Hmsy[3]",0.002,0.002,0,0.001,0.009,FALSE,1,1.005,3000,21
"183520","Hmsy[4]",0.004,0.005,0,0.002,0.017,FALSE,1,1.001,2611,21
"183620","Stock.Status[1]",0.361,0.15,0.12,0.347,0.692,FALSE,1,1.012,174,21
"183720","Stock.Status[2]",0.436,0.251,0.091,0.399,1.015,FALSE,1,1.03,71,21
"183820","Stock.Status[3]",0.279,0.093,0.122,0.273,0.473,FALSE,1,1.002,1088,21
"183920","Stock.Status[4]",0.49,0.194,0.181,0.476,0.895,FALSE,1,1.01,207,21
"184020","Proj1_biomass",4996.349,533.242,4012.732,4971.645,6101.522,FALSE,1,1,3000,21
"184120","Bmsyseo",16266.006,3402.838,10708.65,15882.837,23718.451,FALSE,1,1.002,970,21
"184220","Fmsyseo",0.003,0.003,0,0.003,0.011,FALSE,1,1.001,3000,21
"184320","Fmsyseo2",0.003,0.003,0,0.003,0.011,FALSE,1,1.001,3000,21
"184420","Stock.Status.SEO",0.327,0.074,0.206,0.319,0.486,FALSE,1,1.003,743,21
"185720","deviance",4528.246,26.852,4476.028,4527.614,4582.569,FALSE,1,1,3000,21
"1105","r[1]",0.011,0.01,0,0.008,0.034,FALSE,1,1.002,1701,22
"259","r[2]",0.027,0.025,0.001,0.02,0.095,FALSE,1,1.008,532,22
"321","r[3]",0.011,0.009,0,0.01,0.031,FALSE,1,1.006,413,22
"421","r[4]",0.011,0.011,0,0.008,0.037,FALSE,1,1.002,3000,22
"521","K[1]",9263.393,5453.078,4168.736,7380.962,24551.102,FALSE,1,1.011,740,22
"621","K[2]",5841.542,4816.079,1360.62,4163.996,18709.3,FALSE,1,1.011,433,22
"721","K[3]",12015.613,5152.968,6285.541,10620.946,25830.562,FALSE,1,1.014,157,22
"821","K[4]",10546.95,4887.635,5414.476,8998.79,24048.928,FALSE,1,1.001,1607,22
"921","phi[1]",0.628,0.278,0.164,0.613,1.118,FALSE,1,1,2720,22
"1021","phi[2]",0.446,0.303,0.058,0.373,1.078,FALSE,1,1,3000,22
"1125","phi[3]",0.696,0.249,0.258,0.687,1.121,FALSE,1,1.015,137,22
"1223","phi[4]",0.712,0.258,0.247,0.727,1.129,FALSE,1,1.003,687,22
"1321","bigphi",0.724,0.212,0.293,0.735,1.104,FALSE,1,1,3000,22
"1421","R.hyp",0.026,0.03,0.002,0.017,0.13,FALSE,1,1.002,1303,22
"1521","Kseo",37667.499,8259.598,24223.896,36753.652,56042.07,FALSE,1,1,3000,22
"1621","sigma",0.031,0.021,0.007,0.025,0.077,FALSE,1,1,3000,22
"1721","eta",204.91,309.483,0.999,79.616,1203.11,FALSE,1,1.001,3000,22
"1846","rB1",3.141,5.394,0.025,1.206,18.931,FALSE,1,1.005,3000,22
"1921","rB2",201.769,305,0.902,78.27,1185.944,FALSE,1,1.001,3000,22
"2021","pi[1]",0.243,0.112,0.104,0.214,0.54,FALSE,1,1.005,789,22
"2123","pi[2]",0.152,0.108,0.037,0.117,0.438,FALSE,1,1.012,335,22
"2221","pi[3]",0.321,0.113,0.153,0.301,0.589,FALSE,1,1.016,129,22
"2321","pi[4]",0.283,0.11,0.131,0.258,0.549,FALSE,1,1.002,1311,22
"2421","phiTau",1.676,2.051,0.514,1.167,6.043,FALSE,1,1.025,3000,22
"162721","qsCPUE[1]",2.477,0.328,1.897,2.46,3.164,FALSE,1,1,3000,22
"162821","qsCPUE[2]",13.063,2.788,8.518,12.823,19.489,FALSE,1,1.003,999,22
"162921","qsCPUE[3]",5.678,0.544,4.704,5.655,6.828,FALSE,1,1.003,692,22
"163021","qsCPUE[4]",3.106,0.381,2.447,3.081,3.959,FALSE,1,1,3000,22
"163121","Tau1",0.423,0.138,0.215,0.4,0.759,FALSE,1,1.001,2865,22
"163221","Tau2",0,0,0,0,0,FALSE,1,NA,1,22
"163321","Tau3",0.111,0.057,0.016,0.109,0.226,FALSE,1,1,3000,22
"182021","MSY[1]",27.865,24.928,0.573,22.583,91.765,FALSE,1,1.001,2228,22
"182121","MSY[2]",37.18,27.901,1.877,32.481,108.391,FALSE,1,1.003,3000,22
"182221","MSY[3]",41.404,28.982,1.096,38.506,107.366,FALSE,1,1.001,2964,22
"182321","MSY[4]",31.82,27.906,0.702,25.591,103.128,FALSE,1,1.001,2901,22
"182421","Bmsy[1]",3705.357,2181.231,1667.494,2952.385,9820.441,FALSE,1,1.011,740,22
"182521","Bmsy[2]",2336.617,1926.432,544.248,1665.598,7483.72,FALSE,1,1.011,433,22
"182621","Bmsy[3]",4806.245,2061.187,2514.217,4248.378,10332.225,FALSE,1,1.014,157,22
"182721","Bmsy[4]",4218.78,1955.054,2165.79,3599.516,9619.571,FALSE,1,1.001,1607,22
"182821","Fmsy[1]",0.009,0.008,0,0.007,0.029,FALSE,1,1.002,1701,22
"182921","Fmsy[2]",0.023,0.021,0.001,0.017,0.08,FALSE,1,1.008,532,22
"183021","Fmsy[3]",0.01,0.007,0,0.009,0.026,FALSE,1,1.006,413,22
"183121","Fmsy[4]",0.009,0.009,0,0.007,0.031,FALSE,1,1.002,3000,22
"183221","Hmsy[1]",0.009,0.008,0,0.007,0.029,FALSE,1,1.002,1701,22
"183321","Hmsy[2]",0.023,0.021,0.001,0.017,0.08,FALSE,1,1.008,532,22
"183421","Hmsy[3]",0.01,0.007,0,0.009,0.026,FALSE,1,1.006,413,22
"183521","Hmsy[4]",0.009,0.009,0,0.007,0.031,FALSE,1,1.002,3000,22
"183621","Stock.Status[1]",0.524,0.234,0.15,0.511,1,FALSE,1,1.001,2319,22
"183721","Stock.Status[2]",0.606,0.422,0.104,0.5,1.669,FALSE,1,1.003,659,22
"183821","Stock.Status[3]",0.412,0.15,0.16,0.4,0.724,FALSE,1,1.016,130,22
"183921","Stock.Status[4]",0.961,0.345,0.355,0.967,1.613,FALSE,1,1.002,979,22
"184021","Proj1_biomass",7519.977,681.513,6210.071,7511.973,8876.726,FALSE,1,1,3000,22
"184121","Bmsyseo",15067,3303.839,9689.559,14701.461,22416.828,FALSE,1,1,3000,22
"184221","Fmsyseo",0.01,0.006,0.002,0.009,0.023,FALSE,1,1.005,1097,22
"184321","Fmsyseo2",0.01,0.006,0.002,0.009,0.023,FALSE,1,1.005,1097,22
"184421","Stock.Status.SEO",0.528,0.125,0.32,0.513,0.811,FALSE,1,1,3000,22
"185721","deviance",4502.843,26.87,4452.343,4501.976,4558.664,FALSE,1,1.001,3000,22
"1106","r[1]",0.004,0.004,0,0.002,0.016,FALSE,1,1.002,1498,23
"260","r[2]",0.006,0.008,0,0.004,0.026,FALSE,1,1.011,865,23
"322","r[3]",0.011,0.009,0,0.009,0.03,FALSE,1,1.001,1924,23
"422","r[4]",0.005,0.006,0,0.003,0.021,FALSE,1,1,3000,23
"522","K[1]",9253.472,5634.861,4097.875,7477.301,24985.61,FALSE,1,1.047,110,23
"622","K[2]",5790.262,4857.763,1743.831,4022.474,19202.75,FALSE,1,1.043,129,23
"722","K[3]",12962.568,5692.562,6435.817,11383.365,28148.879,FALSE,1,1.011,191,23
"822","K[4]",10875.253,5982.91,4910.27,8881.147,27255.442,FALSE,1,1.012,401,23
"922","phi[1]",0.663,0.276,0.181,0.657,1.127,FALSE,1,1.011,236,23
"1022","phi[2]",0.532,0.303,0.089,0.492,1.106,FALSE,1,1.014,160,23
