"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"937","FC[3,46]",53.535,2.401,49.09,53.459,58.303,FALSE,1,1,3000
"938","FC[4,46]",49.247,2.208,45.158,49.177,53.633,FALSE,1,1,3000
"939","FC[1,47]",44.312,2.033,40.544,44.28,48.256,FALSE,1,1,3000
"940","FC[2,47]",19.569,0.898,17.905,19.555,21.311,FALSE,1,1,3000
"941","FC[3,47]",53.605,2.459,49.046,53.566,58.376,FALSE,1,1,3000
"942","FC[4,47]",49.311,2.262,45.118,49.275,53.7,FALSE,1,1,3000
"943","FC[1,48]",44.241,2.01,40.486,44.253,48.246,FALSE,1,1,3000
"944","FC[2,48]",19.538,0.888,17.879,19.543,21.306,FALSE,1,1,3000
"945","FC[3,48]",53.519,2.432,48.976,53.533,58.363,FALSE,1,1,3000
"946","FC[4,48]",49.232,2.237,45.053,49.245,53.688,FALSE,1,1,3000
"947","FC[1,49]",44.279,1.976,40.536,44.246,48.155,FALSE,1,1,3000
"948","FC[2,49]",19.554,0.873,17.901,19.54,21.266,FALSE,1,1,3000
"949","FC[3,49]",53.565,2.39,49.037,53.525,58.253,FALSE,1,1,3000
"950","FC[4,49]",49.275,2.199,45.109,49.238,53.587,FALSE,1,1,3000
"951","FC[1,50]",44.249,1.977,40.564,44.213,48.133,FALSE,1,1,3000
"952","FC[2,50]",19.541,0.873,17.914,19.525,21.256,FALSE,1,1,3000
"953","FC[3,50]",53.529,2.392,49.071,53.484,58.227,FALSE,1,1,3000
"954","FC[4,50]",49.241,2.2,45.141,49.2,53.563,FALSE,1,1,3000
"955","FC[1,51]",44.283,2,40.593,44.213,48.194,FALSE,1,1,3000
"956","FC[2,51]",19.556,0.883,17.927,19.525,21.283,FALSE,1,1,3000
"957","FC[3,51]",53.57,2.419,49.106,53.485,58.301,FALSE,1,1,3000
"958","FC[4,51]",49.279,2.225,45.173,49.201,53.631,FALSE,1,1,3000
"959","FC[1,52]",44.264,1.978,40.5,44.242,48.18,FALSE,1,1,3000
"960","FC[2,52]",19.548,0.873,17.885,19.538,21.277,FALSE,1,1,3000
"961","FC[3,52]",53.546,2.392,48.993,53.519,58.284,FALSE,1,1,3000
"962","FC[4,52]",49.257,2.201,45.069,49.232,53.615,FALSE,1,1,3000
"963","FC[1,53]",44.309,2.007,40.624,44.297,48.148,FALSE,1,1,3000
"964","FC[2,53]",19.567,0.886,17.94,19.562,21.263,FALSE,1,1,3000
"965","FC[3,53]",53.601,2.428,49.143,53.587,58.245,FALSE,1,1,3000
"966","FC[4,53]",49.307,2.233,45.206,49.295,53.58,FALSE,1,1,3000
"967","FC[1,54]",44.22,2.001,40.557,44.156,48.189,FALSE,1,1,2422
"968","FC[2,54]",19.528,0.883,17.911,19.5,21.281,FALSE,1,1,2422
"969","FC[3,54]",53.493,2.42,49.062,53.416,58.294,FALSE,1,1,2422
"970","FC[4,54]",49.208,2.226,45.132,49.138,53.625,FALSE,1,1,2422
"971","FC[1,55]",44.24,2.016,40.46,44.23,48.26,FALSE,1,1,3000
"972","FC[2,55]",19.537,0.89,17.868,19.533,21.312,FALSE,1,1,3000
"973","FC[3,55]",53.517,2.439,48.945,53.506,58.38,FALSE,1,1,3000
"974","FC[4,55]",49.23,2.244,45.025,49.22,53.704,FALSE,1,1,3000
"975","FC[1,56]",44.285,2.006,40.482,44.262,48.302,FALSE,1,1,3000
"976","FC[2,56]",19.557,0.886,17.877,19.546,21.331,FALSE,1,1,3000
"977","FC[3,56]",53.572,2.426,48.972,53.544,58.431,FALSE,1,1,3000
"978","FC[4,56]",49.281,2.232,45.049,49.255,53.751,FALSE,1,1,3000
"979","FC[1,57]",44.254,1.965,40.565,44.214,48.217,FALSE,1,1,2491
"980","FC[2,57]",19.543,0.868,17.914,19.525,21.293,FALSE,1,1,2491
"981","FC[3,57]",53.535,2.378,49.072,53.486,58.328,FALSE,1,1,2491
"982","FC[4,57]",49.247,2.187,45.142,49.201,53.656,FALSE,1,1,2491
"983","FC[1,58]",44.295,1.958,40.567,44.277,48.08,FALSE,1,1,3000
"984","FC[2,58]",19.561,0.865,17.915,19.553,21.233,FALSE,1,1,3000
"985","FC[3,58]",53.584,2.369,49.074,53.562,58.163,FALSE,1,1,3000
"986","FC[4,58]",49.291,2.179,45.143,49.272,53.504,FALSE,1,1,3000
"987","FC[1,59]",44.281,1.955,40.541,44.252,48.194,FALSE,1,1.001,2244
"988","FC[2,59]",19.555,0.863,17.903,19.542,21.283,FALSE,1,1.001,2244
"989","FC[3,59]",53.567,2.365,49.043,53.532,58.3,FALSE,1,1.001,2244
"990","FC[4,59]",49.277,2.176,45.114,49.244,53.63,FALSE,1,1.001,2244
"991","FC[1,60]",44.259,1.953,40.647,44.209,48.164,FALSE,1,1.002,1055
"992","FC[2,60]",19.545,0.863,17.95,19.524,21.27,FALSE,1,1.002,1055
"993","FC[3,60]",53.541,2.363,49.171,53.481,58.265,FALSE,1,1.002,1055
"994","FC[4,60]",49.252,2.174,45.232,49.197,53.598,FALSE,1,1.002,1055
"995","FC[1,61]",44.233,1.99,40.549,44.135,48.176,FALSE,1,1,3000
"996","FC[2,61]",19.534,0.879,17.907,19.491,21.275,FALSE,1,1,3000
"997","FC[3,61]",53.509,2.408,49.052,53.39,58.279,FALSE,1,1,3000
"998","FC[4,61]",49.223,2.215,45.123,49.114,53.611,FALSE,1,1,3000
"999","FC[1,62]",44.336,1.998,40.564,44.317,48.211,FALSE,1,1,3000
"1000","FC[2,62]",19.579,0.882,17.913,19.571,21.29,FALSE,1,1,3000
"1001","FC[3,62]",53.634,2.417,49.07,53.611,58.321,FALSE,1,1,3000
"1002","FC[4,62]",49.338,2.223,45.14,49.317,53.649,FALSE,1,1,3000
"1003","FC[1,63]",44.277,1.965,40.623,44.234,48.138,FALSE,1,1,3000
"1004","FC[2,63]",19.553,0.868,17.94,19.534,21.258,FALSE,1,1,3000
"1005","FC[3,63]",53.562,2.377,49.142,53.51,58.233,FALSE,1,1,3000
"1006","FC[4,63]",49.272,2.186,45.206,49.224,53.568,FALSE,1,1,3000
"1007","FC[1,64]",44.331,2.008,40.545,44.32,48.24,FALSE,1,1.001,3000
"1008","FC[2,64]",19.577,0.887,17.905,19.572,21.303,FALSE,1,1.001,3000
"1009","FC[3,64]",53.627,2.429,49.047,53.615,58.356,FALSE,1,1.001,3000
"1010","FC[4,64]",49.332,2.234,45.119,49.32,53.682,FALSE,1,1.001,3000
"1011","FC[1,65]",44.28,1.987,40.599,44.311,48.255,FALSE,1,1,3000
"1012","FC[2,65]",19.555,0.878,17.929,19.568,21.31,FALSE,1,1,3000
"1013","FC[3,65]",53.567,2.404,49.113,53.603,58.374,FALSE,1,1,3000
"1014","FC[4,65]",49.276,2.211,45.179,49.31,53.698,FALSE,1,1,3000
"1015","FC[1,66]",44.239,2.002,40.471,44.185,48.258,FALSE,1,1,3000
"1016","FC[2,66]",19.537,0.884,17.873,19.512,21.311,FALSE,1,1,3000
"1017","FC[3,66]",53.517,2.421,48.959,53.45,58.378,FALSE,1,1,3000
"1018","FC[4,66]",49.23,2.227,45.037,49.169,53.702,FALSE,1,1,3000
"1019","FC[1,67]",44.307,1.977,40.592,44.267,48.228,FALSE,1,1,3000
"1020","FC[2,67]",19.567,0.873,17.926,19.549,21.298,FALSE,1,1,3000
"1021","FC[3,67]",53.599,2.392,49.105,53.55,58.342,FALSE,1,1,3000
"1022","FC[4,67]",49.305,2.2,45.172,49.26,53.669,FALSE,1,1,3000
"1023","FC[1,68]",44.262,1.988,40.567,44.254,48.253,FALSE,1,1.001,3000
"1024","FC[2,68]",19.547,0.878,17.915,19.543,21.309,FALSE,1,1.001,3000
"1025","FC[3,68]",53.544,2.405,49.074,53.534,58.373,FALSE,1,1.001,3000
"1026","FC[4,68]",49.256,2.212,45.144,49.246,53.697,FALSE,1,1.001,3000
"1027","FC[1,69]",44.263,1.971,40.538,44.214,48.161,FALSE,1,1,3000
"1028","FC[2,69]",19.547,0.87,17.902,19.525,21.268,FALSE,1,1,3000
"1029","FC[3,69]",53.545,2.384,49.039,53.486,58.261,FALSE,1,1,3000
"1030","FC[4,69]",49.256,2.193,45.111,49.202,53.594,FALSE,1,1,3000
"1031","FC[1,70]",44.252,2.015,40.498,44.216,48.26,FALSE,1,1,3000
"1032","FC[2,70]",19.542,0.89,17.884,19.527,21.312,FALSE,1,1,3000
"1033","FC[3,70]",53.532,2.437,48.99,53.489,58.381,FALSE,1,1,3000
"1034","FC[4,70]",49.244,2.242,45.066,49.204,53.704,FALSE,1,1,3000
"1035","FC[1,71]",44.341,1.972,40.572,44.339,48.138,FALSE,1,1,3000
"1036","FC[2,71]",19.581,0.871,17.917,19.58,21.258,FALSE,1,1,3000
"1037","FC[3,71]",53.639,2.386,49.081,53.637,58.233,FALSE,1,1,3000
"1038","FC[4,71]",49.343,2.195,45.149,49.34,53.569,FALSE,1,1,3000
"1039","FC[1,72]",44.332,1.997,40.53,44.338,48.17,FALSE,1,1,3000
"1040","FC[2,72]",19.578,0.882,17.898,19.58,21.273,FALSE,1,1,3000
"1041","FC[3,72]",53.629,2.416,49.029,53.637,58.272,FALSE,1,1,3000
"1042","FC[4,72]",49.333,2.223,45.102,49.34,53.604,FALSE,1,1,3000
"1043","FC[1,73]",44.194,1.992,40.506,44.158,48.187,FALSE,1,1,3000
"1044","FC[2,73]",19.517,0.88,17.888,19.501,21.28,FALSE,1,1,3000
"1045","FC[3,73]",53.462,2.41,49.001,53.418,58.293,FALSE,1,1,3000
"1046","FC[4,73]",49.179,2.217,45.076,49.139,53.624,FALSE,1,1,3000
"1047","FC[1,74]",44.312,1.999,40.544,44.302,48.25,FALSE,1,1.002,1002
"1048","FC[2,74]",19.569,0.883,17.905,19.564,21.308,FALSE,1,1.002,1002
"1049","FC[3,74]",53.604,2.419,49.046,53.593,58.368,FALSE,1,1.002,1002
"1050","FC[4,74]",49.31,2.225,45.118,49.3,53.693,FALSE,1,1.002,1002
"1051","FC[1,75]",44.275,2.044,40.5,44.228,48.219,FALSE,1,1.001,2142
"1052","FC[2,75]",19.553,0.902,17.885,19.531,21.294,FALSE,1,1.001,2142
"1053","FC[3,75]",53.56,2.472,48.993,53.502,58.331,FALSE,1,1.001,2142
"1054","FC[4,75]",49.27,2.274,45.069,49.217,53.659,FALSE,1,1.001,2142
"1055","FC[1,76]",44.292,2,40.564,44.296,48.212,FALSE,1,1,3000
"1056","FC[2,76]",19.56,0.883,17.913,19.562,21.291,FALSE,1,1,3000
"1057","FC[3,76]",53.581,2.42,49.07,53.585,58.323,FALSE,1,1,3000
"1058","FC[4,76]",49.289,2.226,45.14,49.293,53.651,FALSE,1,1,3000
"1059","FC[1,77]",44.316,1.964,40.622,44.284,48.213,FALSE,1,1,2713
"1060","FC[2,77]",19.571,0.867,17.939,19.556,21.292,FALSE,1,1,2713
"1061","FC[3,77]",53.61,2.376,49.141,53.571,58.324,FALSE,1,1,2713
"1062","FC[4,77]",49.316,2.186,45.205,49.279,53.652,FALSE,1,1,2713
"1063","FC[1,78]",44.32,1.992,40.52,44.275,48.175,FALSE,1,1,2479
"1064","FC[2,78]",19.572,0.88,17.894,19.552,21.275,FALSE,1,1,2479
"1065","FC[3,78]",53.614,2.41,49.018,53.559,58.278,FALSE,1,1,2479
"1066","FC[4,78]",49.32,2.217,45.091,49.269,53.61,FALSE,1,1,2479
"1067","FC[1,79]",44.262,1.995,40.559,44.172,48.176,FALSE,1,1.001,1547
"1068","FC[2,79]",19.547,0.881,17.912,19.507,21.275,FALSE,1,1.001,1547
"1069","FC[3,79]",53.545,2.414,49.065,53.436,58.279,FALSE,1,1.001,1547
"1070","FC[4,79]",49.256,2.221,45.135,49.156,53.611,FALSE,1,1.001,1547
"1071","FC[1,80]",44.302,1.95,40.634,44.275,48.127,FALSE,1,1,3000
"1072","FC[2,80]",19.565,0.861,17.945,19.553,21.253,FALSE,1,1,3000
"1073","FC[3,80]",53.593,2.359,49.155,53.56,58.219,FALSE,1,1,3000
"1074","FC[4,80]",49.3,2.17,45.218,49.27,53.556,FALSE,1,1,3000
"1075","FC[1,81]",44.247,1.977,40.512,44.222,48.19,FALSE,1,1,3000
"1076","FC[2,81]",19.54,0.873,17.891,19.529,21.281,FALSE,1,1,3000
"1077","FC[3,81]",53.526,2.392,49.008,53.495,58.296,FALSE,1,1,3000
"1078","FC[4,81]",49.239,2.2,45.083,49.21,53.626,FALSE,1,1,3000
"1079","FC[1,82]",44.318,1.995,40.575,44.301,48.274,FALSE,1,1,3000
"1080","FC[2,82]",19.571,0.881,17.919,19.564,21.319,FALSE,1,1,3000
"1081","FC[3,82]",53.612,2.414,49.084,53.592,58.398,FALSE,1,1,3000
"1082","FC[4,82]",49.317,2.22,45.153,49.299,53.72,FALSE,1,1,3000
"1083","FC[1,83]",44.283,1.971,40.498,44.239,48.147,FALSE,1,1,3000
"1084","FC[2,83]",19.556,0.871,17.885,19.536,21.262,FALSE,1,1,3000
"1085","FC[3,83]",53.569,2.385,48.991,53.516,58.244,FALSE,1,1,3000
"1086","FC[4,83]",49.278,2.194,45.067,49.229,53.579,FALSE,1,1,3000
"1087","FC[1,84]",44.287,1.982,40.589,44.237,48.077,FALSE,1,1,3000
"1088","FC[2,84]",19.558,0.875,17.925,19.536,21.231,FALSE,1,1,3000
"1089","FC[3,84]",53.574,2.398,49.101,53.514,58.159,FALSE,1,1,3000
"1090","FC[4,84]",49.283,2.206,45.168,49.227,53.5,FALSE,1,1,3000
"1091","FC[1,85]",44.29,1.974,40.522,44.269,48.191,FALSE,1,1,3000
"1092","FC[2,85]",19.559,0.872,17.895,19.55,21.282,FALSE,1,1,3000
"1093","FC[3,85]",53.578,2.388,49.019,53.553,58.297,FALSE,1,1,3000
"1094","FC[4,85]",49.287,2.196,45.093,49.263,53.628,FALSE,1,1,3000
"1095","FC[1,86]",44.327,1.977,40.672,44.331,48.255,FALSE,1,1,3000
"1096","FC[2,86]",19.575,0.873,17.961,19.577,21.31,FALSE,1,1,3000
"1097","FC[3,86]",53.623,2.392,49.201,53.628,58.374,FALSE,1,1,3000
"1098","FC[4,86]",49.328,2.2,45.26,49.332,53.699,FALSE,1,1,3000
"1099","FC[1,87]",44.3,1.991,40.57,44.264,48.184,FALSE,1,1,2705
"1100","FC[2,87]",19.564,0.879,17.916,19.548,21.279,FALSE,1,1,2705
"1101","FC[3,87]",53.591,2.408,49.077,53.547,58.289,FALSE,1,1,2705
"1102","FC[4,87]",49.298,2.215,45.146,49.257,53.62,FALSE,1,1,2705
"1103","FC[1,88]",44.238,1.959,40.56,44.198,48.201,FALSE,1,1,3000
"1104","FC[2,88]",19.536,0.865,17.912,19.519,21.286,FALSE,1,1,3000
"1105","FC[3,88]",53.516,2.37,49.065,53.467,58.309,FALSE,1,1,3000
"1106","FC[4,88]",49.229,2.18,45.135,49.184,53.638,FALSE,1,1,3000
"1107","FC[1,89]",44.255,1.973,40.545,44.223,48.223,FALSE,1,1,3000
"1108","FC[2,89]",19.544,0.871,17.905,19.53,21.296,FALSE,1,1,3000
"1109","FC[3,89]",53.536,2.387,49.048,53.497,58.336,FALSE,1,1,3000
"1110","FC[4,89]",49.247,2.195,45.119,49.212,53.663,FALSE,1,1,3000
"1111","FC[1,90]",44.221,1.994,40.532,44.213,48.197,FALSE,1,1,3000
"1112","FC[2,90]",19.529,0.88,17.9,19.525,21.285,FALSE,1,1,3000
"1113","FC[3,90]",53.495,2.412,49.032,53.485,58.305,FALSE,1,1,3000
"1114","FC[4,90]",49.21,2.219,45.105,49.201,53.634,FALSE,1,1,3000
"1115","FC[1,91]",44.252,1.998,40.489,44.227,48.214,FALSE,1,1,3000
"1116","FC[2,91]",19.542,0.882,17.88,19.531,21.292,FALSE,1,1,3000
"1117","FC[3,91]",53.532,2.417,48.979,53.501,58.326,FALSE,1,1,3000
"1118","FC[4,91]",49.244,2.223,45.056,49.216,53.654,FALSE,1,1,3000
"1119","FC[1,92]",44.237,1.976,40.497,44.192,48.133,FALSE,1,1.001,2141
"1120","FC[2,92]",19.536,0.873,17.884,19.516,21.256,FALSE,1,1.001,2141
"1121","FC[3,92]",53.514,2.39,48.99,53.459,58.228,FALSE,1,1.001,2141
"1122","FC[4,92]",49.227,2.199,45.066,49.177,53.563,FALSE,1,1.001,2141
"1123","FC[1,93]",44.214,1.999,40.619,44.138,48.162,FALSE,1,1.002,832
"1124","FC[2,93]",19.525,0.883,17.938,19.492,21.269,FALSE,1,1.002,832
"1125","FC[3,93]",53.486,2.418,49.137,53.395,58.263,FALSE,1,1.002,832
"1126","FC[4,93]",49.201,2.224,45.201,49.118,53.596,FALSE,1,1.002,832
"1127","KnC[1,1]",5.796,0.581,4.73,5.773,6.987,FALSE,1,1,3000
"1128","KnC[2,1]",5.467,0.548,4.481,5.443,6.624,FALSE,1,1,3000
"1129","KnC[3,1]",69.897,7.146,57.194,69.408,85.372,FALSE,1,1,3000
"1130","KnC[4,1]",6.744,0.674,5.538,6.724,8.109,FALSE,1,1,3000
"1131","KnC[1,2]",4.123,0.407,3.386,4.108,4.963,FALSE,1,1,3000
"1132","KnC[2,2]",2.333,0.224,1.934,2.315,2.803,FALSE,1,1.001,3000
"1133","KnC[3,2]",84.777,8.384,69.599,84.275,102.678,FALSE,1,1,3000
"1134","KnC[4,2]",9.561,0.959,7.816,9.502,11.627,FALSE,1,1,3000
"1135","KnC[1,3]",4.382,0.436,3.599,4.36,5.286,FALSE,1,1,3000
"1136","KnC[2,3]",2.987,0.288,2.453,2.979,3.573,FALSE,1,1,3000
"1137","KnC[3,3]",91.569,9.259,74.751,91.13,111.142,FALSE,1,1.001,3000
"1138","KnC[4,3]",6.758,0.685,5.552,6.727,8.185,FALSE,1,1.001,1623
"1139","KnC[1,4]",6.851,0.684,5.599,6.821,8.262,FALSE,1,1,3000
"1140","KnC[2,4]",4.089,0.404,3.36,4.068,4.919,FALSE,1,1,3000
"1141","KnC[3,4]",131.241,13.027,107.554,130.487,159.451,FALSE,1,1,3000
"1142","KnC[4,4]",6.323,0.635,5.163,6.297,7.642,FALSE,1,1.001,1397
"1143","KnC[1,5]",2.277,0.228,1.872,2.264,2.758,FALSE,1,1.001,1119
"1144","KnC[2,5]",14.283,1.419,11.621,14.228,17.312,FALSE,1,1,3000
"1145","KnC[3,5]",336.229,33.898,274.376,334.841,408.076,FALSE,1,1,3000
"1146","KnC[4,5]",14.222,1.415,11.627,14.146,17.063,FALSE,1,1,3000
"1147","KnC[1,6]",71.068,7.234,58.3,70.639,86.531,FALSE,1,1,3000
"1148","KnC[2,6]",36.148,3.672,29.317,35.945,43.739,FALSE,1,1.001,1650
"1149","KnC[3,6]",310.26,30.591,254.209,309.009,373.922,FALSE,1,1,3000
"1150","KnC[4,6]",37.297,3.707,30.564,37.058,45.39,FALSE,1,1,3000
"1151","KnC[1,7]",23.229,2.279,19.046,23.114,27.905,FALSE,1,1,3000
"1152","KnC[2,7]",28.093,2.863,22.749,27.985,34.284,FALSE,1,1.001,1887
"1153","KnC[3,7]",279.535,28.107,228.032,278.393,336.597,FALSE,1,1,3000
"1154","KnC[4,7]",88.971,8.863,73.027,88.499,106.99,FALSE,1,1,3000
"1155","KnC[1,8]",106.803,10.63,86.733,106.218,129.561,FALSE,1,1,3000
"1156","KnC[2,8]",107.093,10.662,88.005,106.411,130.213,FALSE,1,1,3000
"1157","KnC[3,8]",210.386,21.199,172.594,209.706,255.481,FALSE,1,1.001,3000
"1158","KnC[4,8]",304.481,30.472,248.366,303.071,367.512,FALSE,1,1,3000
"1159","KnC[1,9]",105.134,10.386,86.096,104.681,127.004,FALSE,1,1.001,2090
"1160","KnC[2,9]",64.934,6.441,53.214,64.538,78.182,FALSE,1,1,3000
"1161","KnC[3,9]",203.95,20.763,165.928,203.148,248.173,FALSE,1,1.002,1270
"1162","KnC[4,9]",247.033,24.65,203.098,245.794,298.505,FALSE,1,1,2325
"1163","KnC[1,10]",57.227,5.778,46.807,56.934,69.001,FALSE,1,1,3000
"1164","KnC[2,10]",38.067,3.828,31.14,37.842,46.104,FALSE,1,1,3000
"1165","KnC[3,10]",168.585,16.346,138.043,167.638,202.977,FALSE,1,1.001,3000
"1166","KnC[4,10]",155.164,15.531,126.679,154.172,187.95,FALSE,1,1,3000
"1167","KnC[1,11]",30.566,3.003,25.37,30.418,36.832,FALSE,1,1.001,1722
"1168","KnC[2,11]",35.196,3.492,28.825,35.031,42.256,FALSE,1,1.001,3000
"1169","KnC[3,11]",101.796,10.165,83.087,101.376,122.872,FALSE,1,1.002,842
"1170","KnC[4,11]",142.599,14.137,117.315,141.787,172.808,FALSE,1,1.001,3000
"1171","KnC[1,12]",201.699,19.848,165.776,200.692,242.55,FALSE,1,1,2668
"1172","KnC[2,12]",37.402,3.704,30.452,37.254,44.892,FALSE,1,1,3000
"1173","KnC[3,12]",123.937,12.104,101.105,123.342,149.087,FALSE,1,1.001,3000
"1174","KnC[4,12]",114.297,11.493,94.249,113.673,138.716,FALSE,1,1,2943
"1175","KnC[1,13]",75.901,7.545,62.054,75.609,91.202,FALSE,1,1,3000
"1176","KnC[2,13]",62.88,6.343,51.112,62.471,76.293,FALSE,1,1.001,1798
"1177","KnC[3,13]",170.887,17.073,140.808,169.838,206.456,FALSE,1,1,3000
"1178","KnC[4,13]",169.429,17.258,138.508,168.412,204.282,FALSE,1,1,3000
"1179","KnC[1,14]",121.546,11.868,99.849,121.044,146.287,FALSE,1,1,3000
"1180","KnC[2,14]",81.81,8.137,67.307,81.372,98.663,FALSE,1,1,3000
"1181","KnC[3,14]",217.446,21.836,179.05,216.091,265.305,FALSE,1,1,3000
"1182","KnC[4,14]",110.445,11.061,90.429,109.838,133.355,FALSE,1,1.001,1847
"1183","KnC[1,15]",128.165,12.764,104.121,127.836,154.317,FALSE,1,1.001,1880
"1184","KnC[2,15]",73.199,7.315,59.97,72.756,88.617,FALSE,1,1,3000
"1185","KnC[3,15]",263.444,26.796,216.055,261.862,320.242,FALSE,1,1.001,3000
"1186","KnC[4,15]",127.332,12.58,103.91,126.858,152.506,FALSE,1,1,3000
"1187","KnC[1,16]",79.051,7.928,64.534,78.644,95.944,FALSE,1,1,3000
"1188","KnC[2,16]",19.977,2.013,16.201,19.858,24.13,FALSE,1,1,3000
"1189","KnC[3,16]",145.044,14.823,118.055,144.444,175.351,FALSE,1,1,3000
"1190","KnC[4,16]",38.952,3.857,32.087,38.731,47.197,FALSE,1,1,3000
"1191","KnC[1,17]",126.105,12.659,102.859,125.372,152.072,FALSE,1,1,3000
"1192","KnC[2,17]",15.85,1.581,13.028,15.766,19.154,FALSE,1,1.001,1405
"1193","KnC[3,17]",212.612,21.062,175.308,211.294,256.934,FALSE,1,1,3000
"1194","KnC[4,17]",82.068,8.173,67.455,81.707,99.993,FALSE,1,1.001,3000
"1195","KnC[1,18]",101.316,9.971,82.926,100.934,121.057,FALSE,1,1.001,3000
"1196","KnC[2,18]",15.279,1.551,12.465,15.186,18.663,FALSE,1,1,3000
"1197","KnC[3,18]",204.054,20.516,167.713,203.543,247.314,FALSE,1,1.001,1669
"1198","KnC[4,18]",66.807,6.706,54.584,66.392,81.005,FALSE,1,1,3000
"1199","KnC[1,19]",103.434,10.32,84.108,103.155,124.727,FALSE,1,1.002,1281
"1200","KnC[2,19]",17.002,1.714,13.829,16.925,20.455,FALSE,1,1.001,3000
"1201","KnC[3,19]",179.59,17.834,147.982,178.771,216.794,FALSE,1,1.002,882
"1202","KnC[4,19]",72.174,7.252,59.033,71.925,87.293,FALSE,1,1,3000
"1203","KnC[1,20]",112.45,11.065,92.023,112.104,135.109,FALSE,1,1,3000
"1204","KnC[2,20]",21.732,2.212,17.746,21.646,26.342,FALSE,1,1,3000
"1205","KnC[3,20]",164.024,16.543,134.544,162.736,199.268,FALSE,1,1,3000
"1206","KnC[4,20]",82.165,8.4,67.255,81.476,100.271,FALSE,1,1.001,1481
"1207","KnC[1,21]",87.38,8.809,71.535,86.875,105.926,FALSE,1,1.001,3000
"1208","KnC[2,21]",24.423,2.428,19.915,24.309,29.374,FALSE,1,1.001,3000
"1209","KnC[3,21]",127.413,12.511,104.298,126.824,152.775,FALSE,1,1,3000
"1210","KnC[4,21]",88.775,8.861,72.608,88.18,107.23,FALSE,1,1.001,1527
"1211","KnC[1,22]",87.37,8.876,71.211,87.049,105.645,FALSE,1,1,3000
"1212","KnC[2,22]",31.944,3.239,26.029,31.793,38.965,FALSE,1,1.002,1889
"1213","KnC[3,22]",141.166,13.889,116.388,140.209,169.776,FALSE,1,1,3000
"1214","KnC[4,22]",92.674,9.424,75.375,92.108,112.719,FALSE,1,1.001,1710
"1215","KnC[1,23]",37.55,3.735,30.486,37.419,45.187,FALSE,1,1.003,714
"1216","KnC[2,23]",28.381,2.87,23.087,28.277,34.262,FALSE,1,1.001,1769
"1217","KnC[3,23]",150.546,15.161,122.976,149.671,182.523,FALSE,1,1,3000
"1218","KnC[4,23]",95.938,9.715,78.376,95.439,116.292,FALSE,1,1,3000
"1219","KnC[1,24]",54.569,5.394,44.418,54.404,65.637,FALSE,1,1.001,2366
"1220","KnC[2,24]",31.197,3.159,25.547,31.02,37.626,FALSE,1,1,3000
"1221","KnC[3,24]",140.996,13.81,116.146,140.529,170.091,FALSE,1,1,3000
"1222","KnC[4,24]",78.304,7.861,64.562,77.838,95.029,FALSE,1,1,3000
"1223","KnC[1,25]",136.753,13.694,111.926,136.085,165.722,FALSE,1,1,3000
"1224","KnC[2,25]",26.859,2.672,21.935,26.746,32.563,FALSE,1,1,3000
"1225","KnC[3,25]",132.393,13.085,108.552,131.974,159.303,FALSE,1,1.001,3000
"1226","KnC[4,25]",74.379,7.439,61.399,74.004,89.51,FALSE,1,1.001,1621
"1227","KnC[1,26]",98.168,9.532,80.736,97.674,117.591,FALSE,1,1.001,1517
"1228","KnC[2,26]",32.812,3.242,26.97,32.619,39.552,FALSE,1,1.001,2013
"1229","KnC[3,26]",92.599,9.422,75.812,92.147,111.631,FALSE,1,1.001,3000
"1230","KnC[4,26]",68.751,6.924,56.064,68.312,83.731,FALSE,1,1,3000
"1231","KnC[1,27]",43.527,4.275,35.673,43.401,52.427,FALSE,1,1.001,1608
"1232","KnC[2,27]",43.157,4.359,35.102,43.012,52.115,FALSE,1,1,3000
"1233","KnC[3,27]",112.969,11.317,92.927,112.675,136.229,FALSE,1,1,3000
"1234","KnC[4,27]",80.721,7.991,66.215,80.41,97.103,FALSE,1,1.001,3000
"1235","KnC[1,28]",56.791,5.701,46.401,56.569,68.521,FALSE,1,1,3000
"1236","KnC[2,28]",35.844,3.554,29.562,35.595,43.423,FALSE,1,1.002,1405
"1237","KnC[3,28]",111.562,11.246,91.506,110.927,135.165,FALSE,1,1,3000
"1238","KnC[4,28]",64.461,6.459,52.72,64.036,78.272,FALSE,1,1,3000
"1239","KnC[1,29]",70.525,7.113,57.414,70.163,85.23,FALSE,1,1,3000
"1240","KnC[2,29]",28.81,2.891,23.573,28.671,34.865,FALSE,1,1,3000
"1241","KnC[3,29]",89.736,8.991,73.342,89.383,108.314,FALSE,1,1.001,2800
"1242","KnC[4,29]",70.518,7.047,57.574,70.126,85.295,FALSE,1,1,3000
"1243","KnC[1,30]",99.956,10.155,82.12,99.202,120.975,FALSE,1,1,3000
"1244","KnC[2,30]",17.876,1.774,14.653,17.795,21.647,FALSE,1,1,3000
"1245","KnC[3,30]",69.268,6.874,56.633,68.915,83.6,FALSE,1,1,3000
"1246","KnC[4,30]",68.074,6.806,55.496,67.749,82.322,FALSE,1,1,3000
"1247","KnC[1,31]",60.946,6.098,50.181,60.757,74.12,FALSE,1,1.001,3000
"1248","KnC[2,31]",20.941,2.083,17.166,20.824,25.204,FALSE,1,1,3000
