"","Seconds","DIVE_NO","ROV_X","ROV_Y","Family"
"37125",34748,15,558066.56,6148415.67,"Good"
"37126",34749,15,558066.56,6148415.67,"Good"
"37127",34750,15,558066.55,6148413.07,"Good"
"37128",34751,15,558066.55,6148413.07,"Good"
"37129",34752,15,558066.55,6148413.07,"Good"
"37130",34753,15,558067.73,6148413.02,"Good"
"37131",34754,15,558067.73,6148413.02,"Good"
"37132",34755,15,558067.73,6148413.02,"Good"
"37133",34756,15,558067.73,6148413.02,"Good"
"37134",34757,15,558067.73,6148413.02,"Good"
"37135",34758,15,558067.73,6148413.02,"Good"
"37136",34759,15,558067.73,6148413.02,"Good"
"37137",34760,15,558067.73,6148413.02,"Good"
"37138",34761,15,558066.48,6148409.01,"Good"
"37139",34762,15,558066.48,6148409.01,"Good"
"37140",34763,15,558066.48,6148409.01,"Good"
"37141",34764,15,558066.48,6148409.01,"Good"
"37142",34765,15,558066.48,6148409.01,"Good"
"37143",34766,15,558066.48,6148409.01,"Good"
"37144",34767,15,558066.48,6148409.01,"Good"
"37145",34768,15,558066.48,6148409.01,"Good"
"37146",34769,15,558066.48,6148409.01,"Good"
"37147",34770,15,558066.48,6148409.01,"Good"
"37148",34771,15,558066.48,6148409.01,"Good"
"37149",34772,15,558066.48,6148409.01,"Good"
"37150",34773,15,558066.48,6148409.01,"Good"
"37151",34774,15,558066.48,6148409.01,"Good"
"37152",34775,15,558066.98,6148403.41,"Good"
"37153",34776,15,558066.98,6148403.41,"Good"
"37154",34777,15,558066.98,6148403.41,"Good"
"37155",34778,15,558066.98,6148403.41,"Good"
"37156",34779,15,558066.73,6148401.35,"Good"
"37157",34780,15,558066.73,6148401.35,"Good"
"37158",34781,15,558066.73,6148401.35,"Good"
"37159",34782,15,558060.63,6148402.13,"Good"
"37160",34783,15,558060.63,6148402.13,"Good"
"37161",34784,15,558060.63,6148402.13,"Good"
"37162",34785,15,558060.63,6148402.13,"Good"
"37163",34786,15,558060.63,6148402.13,"Good"
"37164",34787,15,558060.63,6148402.13,"Good"
"37165",34788,15,558060.63,6148402.13,"Good"
"37166",34789,15,558060.63,6148402.13,"Good"
"37167",34790,15,558060.63,6148402.13,"Good"
"37168",34791,15,558060.63,6148402.13,"Good"
"37169",34792,15,558060.63,6148402.13,"Good"
"37170",34793,15,558060.63,6148402.13,"Good"
"37171",34794,15,558060.63,6148402.13,"Good"
"37172",34795,15,558060.63,6148402.13,"Good"
"37173",34796,15,558060.63,6148402.13,"Good"
"37174",34797,15,558060.63,6148402.13,"Good"
"37175",34798,15,558060.63,6148402.13,"Good"
"37176",34799,15,558066.29,6148393.1,"Good"
"37177",34800,15,558066.29,6148393.1,"Good"
"37178",34801,15,558066.29,6148393.1,"Good"
"37179",34802,15,558065.86,6148391.95,"Good"
"37180",34803,15,558065.86,6148391.95,"Good"
"37181",34804,15,558065.86,6148391.95,"Good"
"37182",34805,15,558065.86,6148391.95,"Good"
"37183",34806,15,558065.86,6148391.95,"Good"
"37184",34807,15,558065.86,6148391.95,"Good"
"37185",34808,15,558065.86,6148391.95,"Good"
"37186",34809,15,558065.86,6148391.95,"Good"
"37187",34810,15,558065.86,6148391.95,"Good"
"37188",34811,15,558065.86,6148391.95,"Good"
"37189",34812,15,558065.86,6148391.95,"Good"
"37190",34813,15,558065.86,6148391.95,"Good"
"37191",34814,15,558065.86,6148391.95,"Good"
"37192",34815,15,558065.86,6148391.95,"Good"
"37193",34816,15,558065.86,6148391.95,"Good"
"37194",34817,15,558064.98,6148385.28,"Good"
"37195",34818,15,558064.98,6148385.28,"Good"
"37196",34819,15,558064.98,6148385.28,"Good"
"37197",34820,15,558065.79,6148384,"Good"
"37198",34821,15,558065.79,6148384,"Good"
"37199",34822,15,558065.79,6148384,"Good"
"37200",34823,15,558065.62,6148382.16,"Good"
"37201",34824,15,558065.62,6148382.16,"Good"
"37202",34825,15,558065.62,6148382.16,"Good"
"37203",34826,15,558065.62,6148382.16,"Good"
"37204",34827,15,558065.62,6148382.16,"Good"
"37205",34828,15,558065.62,6148382.16,"Good"
"37206",34829,15,558065.62,6148382.16,"Good"
"37207",34830,15,558065.62,6148382.16,"Good"
"37208",34831,15,558065.62,6148382.16,"Good"
"37209",34832,15,558065.62,6148382.16,"Good"
"37210",34833,15,558065.62,6148382.16,"Good"
"37211",34834,15,558065.62,6148382.16,"Good"
"37212",34835,15,558065.62,6148382.16,"Good"
"37213",34836,15,558065.62,6148382.16,"Good"
"37214",34837,15,558065.62,6148382.16,"Good"
"37215",34838,15,558065.62,6148382.16,"Good"
"37216",34839,15,558065.62,6148382.16,"Good"
"37217",34840,15,558064.65,6148374.31,"Good"
"37218",34841,15,558064.65,6148374.31,"Good"
"37219",34842,15,558064.65,6148374.31,"Good"
"37220",34843,15,558065.25,6148373.74,"Good"
"37221",34844,15,558065.25,6148373.74,"Good"
"37222",34845,15,558065.25,6148373.74,"Good"
"37223",34846,15,558065.25,6148373.74,"Good"
"37224",34847,15,558065.25,6148373.74,"Good"
"37225",34848,15,558065.25,6148373.74,"Good"
"37226",34849,15,558065.25,6148373.74,"Good"
"37227",34850,15,558065.25,6148373.74,"Good"
"37228",34851,15,558065.25,6148373.74,"Good"
"37229",34852,15,558065.25,6148373.74,"Good"
"37230",34853,15,558065.25,6148373.74,"Good"
"37231",34854,15,558065.25,6148373.74,"Good"
"37232",34855,15,558065.25,6148373.74,"Good"
"37233",34856,15,558065.25,6148373.74,"Good"
"37234",34857,15,558065.25,6148373.74,"Good"
"37235",34858,15,558065.52,6148375.65,"Good"
"37236",34859,15,558065.52,6148375.65,"Good"
"37237",34860,15,558065.52,6148375.65,"Good"
"37238",34861,15,558063.71,6148366.43,"Good"
"37239",34862,15,558063.71,6148366.43,"Good"
"37240",34863,15,558063.71,6148366.43,"Good"
"37241",34864,15,558063.71,6148366.43,"Good"
"37242",34865,15,558063.71,6148366.43,"Good"
"37243",34866,15,558063.71,6148366.43,"Good"
"37244",34867,15,558063.71,6148366.43,"Good"
"37245",34868,15,558063.71,6148366.43,"Good"
"37246",34869,15,558063.71,6148366.43,"Good"
"37247",34870,15,558063.71,6148366.43,"Good"
"37248",34871,15,558063.71,6148366.43,"Good"
"37249",34872,15,558063.71,6148366.43,"Good"
"37250",34873,15,558064.63,6148360.13,"Good"
"37251",34874,15,558064.63,6148360.13,"Good"
"37252",34875,15,558064.63,6148360.13,"Good"
"37253",34876,15,558062.69,6148358.15,"Good"
"37254",34877,15,558062.69,6148358.15,"Good"
"37255",34878,15,558062.69,6148358.15,"Good"
"37256",34879,15,558063.01,6148356.94,"Good"
"37257",34880,15,558063.01,6148356.94,"Good"
"37258",34881,15,558063.01,6148356.94,"Good"
"37259",34882,15,558063.01,6148356.94,"Good"
"37260",34883,15,558063.01,6148356.94,"Good"
"37261",34884,15,558063.01,6148356.94,"Good"
"37262",34885,15,558063.01,6148356.94,"Good"
"37263",34886,15,558063.01,6148356.94,"Good"
"37264",34887,15,558063.01,6148356.94,"Good"
"37265",34888,15,558063.01,6148356.94,"Good"
"37266",34889,15,558063.01,6148356.94,"Good"
"37267",34890,15,558063.01,6148356.94,"Good"
"37268",34891,15,558063.01,6148356.94,"Good"
"37269",34892,15,558063.01,6148356.94,"Good"
"37270",34893,15,558063.01,6148356.94,"Good"
"37271",34894,15,558063.01,6148356.94,"Good"
"37272",34895,15,558063.01,6148356.94,"Good"
"37273",34896,15,558063.01,6148356.94,"Good"
"37274",34897,15,558062.96,6148348.37,"Good"
"37275",34898,15,558062.96,6148348.37,"Good"
"37276",34899,15,558062.96,6148348.37,"Good"
"37277",34900,15,558062.89,6148345.69,"Good"
"37278",34901,15,558062.89,6148345.69,"Good"
"37279",34902,15,558062.89,6148345.69,"Good"
"37280",34903,15,558062.89,6148345.69,"Good"
"37281",34904,15,558062.89,6148345.69,"Good"
"37282",34905,15,558062.89,6148345.69,"Good"
"37283",34906,15,558062.89,6148345.69,"Good"
"37284",34907,15,558062.89,6148345.69,"Good"
"37285",34908,15,558061.69,6148341.91,"Good"
"37286",34909,15,558061.69,6148341.91,"Good"
"37287",34910,15,558061.69,6148341.91,"Good"
"37288",34911,15,558061.69,6148341.91,"Good"
"37289",34912,15,558061.69,6148341.91,"Good"
"37290",34913,15,558061.69,6148341.91,"Good"
"37291",34914,15,558061.69,6148341.91,"Good"
"37292",34915,15,558061.69,6148341.91,"Good"
"37293",34916,15,558061.69,6148341.91,"Good"
"37294",34917,15,558061.69,6148341.91,"Good"
"37295",34918,15,558061.69,6148341.91,"Good"
"37296",34919,15,558061.69,6148341.91,"Good"
"37297",34920,15,558061.69,6148341.91,"Good"
"37298",34921,15,558061.93,6148334.75,"Good"
"37299",34922,15,558061.93,6148334.75,"Good"
"37300",34923,15,558061.93,6148334.75,"Good"
"37301",34924,15,558061.93,6148334.75,"Good"
"37302",34925,15,558061.93,6148334.75,"Good"
"37303",34926,15,558062.25,6148332.44,"Good"
"37304",34927,15,558062.25,6148332.44,"Good"
"37305",34928,15,558062.25,6148332.44,"Good"
"37306",34929,15,558062.3,6148330.53,"Good"
"37307",34930,15,558062.3,6148330.53,"Good"
"37308",34931,15,558062.3,6148330.53,"Good"
"37309",34932,15,558062.32,6148329.44,"Good"
"37310",34933,15,558062.32,6148329.44,"Good"
"37311",34934,15,558062.32,6148329.44,"Good"
"37312",34935,15,558062.32,6148329.44,"Good"
"37313",34936,15,558062.32,6148329.44,"Good"
"37314",34937,15,558062.14,6148326.75,"Good"
"37315",34938,15,558062.14,6148326.75,"Good"
"37316",34939,15,558062.14,6148326.75,"Good"
"37317",34940,15,558062.14,6148326.75,"Good"
"37318",34941,15,558062.14,6148326.75,"Good"
"37319",34942,15,558062.14,6148326.75,"Good"
"37320",34943,15,558062.14,6148326.75,"Good"
"37321",34944,15,558062.14,6148326.75,"Good"
"37322",34945,15,558062.14,6148326.75,"Good"
"37323",34946,15,558062.14,6148326.75,"Good"
"37324",34947,15,558062.14,6148326.75,"Good"
"37325",34948,15,558062.14,6148326.75,"Good"
"37326",34949,15,558062.14,6148326.75,"Good"
"37327",34950,15,558062.14,6148326.75,"Good"
"37328",34951,15,558062.14,6148326.75,"Good"
"37329",34952,15,558062.14,6148326.75,"Good"
"37330",34953,15,558062.14,6148326.75,"Good"
"37331",34954,15,558062.14,6148326.75,"Good"
"37332",34955,15,558062.14,6148326.75,"Good"
"37333",34956,15,558062.14,6148326.75,"Good"
"37334",34957,15,558062.14,6148326.75,"Good"
"37335",34958,15,558062.14,6148326.75,"Good"
"37336",34959,15,558062.14,6148326.75,"Good"
"37337",34960,15,558062.14,6148326.75,"Good"
"37338",34961,15,558062.14,6148326.75,"Good"
"37339",34962,15,558062.14,6148326.75,"Good"
"37340",34963,15,558062.14,6148326.75,"Good"
"37341",34964,15,558062.14,6148326.75,"Good"
"37342",34965,15,558062.14,6148326.75,"Good"
"37343",34966,15,558062.14,6148326.75,"Good"
"37344",34967,15,558062.14,6148326.75,"Good"
"37345",34968,15,558062.14,6148326.75,"Good"
"37346",34969,15,558062.14,6148326.75,"Good"
"37347",34970,15,558062.24,6148312.97,"Good"
"37348",34971,15,558062.24,6148312.97,"Good"
"37349",34972,15,558062.24,6148312.97,"Good"
"37350",34973,15,558062.24,6148312.97,"Good"
"37351",34974,15,558062.24,6148312.97,"Good"
"37352",34975,15,558062.24,6148312.97,"Good"
"37353",34976,15,558062.24,6148312.97,"Good"
"37354",34977,15,558062.24,6148312.97,"Good"
"37355",34978,15,558062.24,6148312.97,"Good"
"37356",34979,15,558062.24,6148312.97,"Good"
"37357",34980,15,558062.24,6148312.97,"Good"
"37358",34981,15,558062.24,6148312.97,"Good"
"37359",34982,15,558060.36,6148306.64,"Good"
"37360",34983,15,558060.36,6148306.64,"Good"
"37361",34984,15,558060.36,6148306.64,"Good"
"37362",34985,15,558059.92,6148304.14,"Good"
"37363",34986,15,558059.92,6148304.14,"Good"
"37364",34987,15,558059.92,6148304.14,"Good"
"37365",34988,15,558060.96,6148302.96,"Good"
"37366",34989,15,558060.96,6148302.96,"Good"
"37367",34990,15,558060.96,6148302.96,"Good"
"37368",34991,15,558060.96,6148302.96,"Good"
"37369",34992,15,558060.96,6148302.96,"Good"
"37370",34993,15,558060.96,6148302.96,"Good"
"37371",34994,15,558060.96,6148302.96,"Good"
"37372",34995,15,558060.96,6148302.96,"Good"
"37373",34996,15,558060.96,6148302.96,"Good"
"37374",34997,15,558060.96,6148302.96,"Good"
"37375",34998,15,558060.96,6148302.96,"Good"
"37376",34999,15,558060.96,6148302.96,"Good"
"37377",35000,15,558060.96,6148302.96,"Good"
"37378",35001,15,558060.64,6148296.56,"Good"
"37379",35002,15,558060.64,6148296.56,"Good"
"37380",35003,15,558060.64,6148296.56,"Good"
"37381",35004,15,558060.28,6148294.49,"Good"
"37382",35005,15,558060.28,6148294.49,"Good"
"37383",35006,15,558060.28,6148294.49,"Good"
"37384",35007,15,558060.45,6148293.65,"Good"
"37385",35008,15,558060.45,6148293.65,"Good"
"37386",35009,15,558060.45,6148293.65,"Good"
"37387",35010,15,558060.03,6148291.29,"Good"
"37388",35011,15,558060.03,6148291.29,"Good"
"37389",35012,15,558060.03,6148291.29,"Good"
"37390",35013,15,558060.03,6148291.29,"Good"
"37391",35014,15,558060.03,6148291.29,"Good"
"37392",35015,15,558060.93,6148288.28,"Good"
"37393",35016,15,558060.93,6148288.28,"Good"
"37394",35017,15,558060.93,6148288.28,"Good"
"37395",35018,15,558037.76,6148293.15,"Good"
"37396",35019,15,558037.76,6148293.15,"Good"
"37397",35020,15,558037.76,6148293.15,"Good"
"37398",35021,15,558037.76,6148293.15,"Good"
"37399",35022,15,558037.76,6148293.15,"Good"
"37400",35023,15,558037.76,6148293.15,"Good"
"37401",35024,15,558037.76,6148293.15,"Good"
"37402",35025,15,558037.76,6148293.15,"Good"
"37403",35026,15,558037.76,6148293.15,"Good"
"37404",35027,15,558037.76,6148293.15,"Good"
"37405",35028,15,558058.51,6148281.25,"Good"
"37406",35029,15,558058.51,6148281.25,"Good"
"37407",35030,15,558058.51,6148281.25,"Good"
"37408",35031,15,558059.53,6148280.39,"Good"
"37409",35032,15,558059.53,6148280.39,"Good"
"37410",35033,15,558059.53,6148280.39,"Good"
"37411",35034,15,558057.67,6148267.58,"Good"
"37412",35035,15,558057.67,6148267.58,"Good"
"37413",35036,15,558057.67,6148267.58,"Good"
"37414",35037,15,558057.67,6148267.58,"Good"
"37415",35038,15,558057.67,6148267.58,"Good"
"37416",35039,15,558057.67,6148267.58,"Good"
"37417",35040,15,558057.67,6148267.58,"Good"
"37418",35041,15,558057.67,6148267.58,"Good"
"37419",35042,15,558057.67,6148267.58,"Good"
"37420",35043,15,558057.67,6148267.58,"Good"
"37421",35044,15,558057.67,6148267.58,"Good"
"37422",35045,15,558057.67,6148267.58,"Good"
"37423",35046,15,558057.67,6148267.58,"Good"
"37424",35047,15,558057.67,6148267.58,"Good"
"37425",35048,15,558057.67,6148267.58,"Good"
"37426",35049,15,558057.67,6148267.58,"Good"
"37427",35050,15,558057.67,6148267.58,"Good"
"37428",35051,15,558057.67,6148267.58,"Good"
"37429",35052,15,558057.67,6148267.58,"Good"
"37430",35053,15,558058.02,6148269.43,"Good"
"37431",35054,15,558058.02,6148269.43,"Good"
"37432",35055,15,558058.02,6148269.43,"Good"
"37433",35056,15,558056.82,6148268.77,"Good"
"37434",35057,15,558056.82,6148268.77,"Good"
"37435",35058,15,558056.82,6148268.77,"Good"
"37436",35059,15,558057.64,6148268.83,"Good"
"37437",35060,15,558057.64,6148268.83,"Good"
"37438",35061,15,558057.64,6148268.83,"Good"
"37439",35062,15,558057.64,6148268.83,"Good"
"37440",35063,15,558057.64,6148268.83,"Good"
"37441",35064,15,558057.64,6148268.83,"Good"
"37442",35065,15,558057.64,6148268.83,"Good"
"37443",35066,15,558057.64,6148268.83,"Good"
"37444",35067,15,558057.64,6148268.83,"Good"
"37445",35068,15,558057.64,6148268.83,"Good"
"37446",35069,15,558057.64,6148268.83,"Good"
"37447",35070,15,558057.64,6148268.83,"Good"
"37448",35071,15,558057.64,6148268.83,"Good"
"37449",35072,15,558057.18,6148263.75,"Good"
"37450",35073,15,558057.18,6148263.75,"Good"
"37451",35074,15,558057.18,6148263.75,"Good"
"37452",35075,15,558056.76,6148261.51,"Good"
"37453",35076,15,558056.76,6148261.51,"Good"
"37454",35077,15,558056.76,6148261.51,"Good"
"37455",35078,15,558056.76,6148261.51,"Good"
"37456",35079,15,558056.76,6148261.51,"Good"
"37457",35080,15,558056.76,6148261.51,"Good"
"37458",35081,15,558056.76,6148261.51,"Good"
"37459",35082,15,558056.76,6148261.51,"Good"
"37460",35083,15,558056.76,6148261.51,"Good"
"37461",35084,15,558056.76,6148261.51,"Good"
"37462",35085,15,558056.76,6148261.51,"Good"
"37463",35086,15,558056.76,6148261.51,"Good"
"37464",35087,15,558056.76,6148261.51,"Good"
"37465",35088,15,558055.55,6148255.55,"Good"
"37466",35089,15,558055.55,6148255.55,"Good"
"37467",35090,15,558055.55,6148255.55,"Good"
"37468",35091,15,558056.17,6148254.56,"Good"
"37469",35092,15,558056.17,6148254.56,"Good"
"37470",35093,15,558056.17,6148254.56,"Good"
"37471",35094,15,558056.1,6148253.15,"Good"
"37472",35095,15,558056.1,6148253.15,"Good"
"37473",35096,15,558056.1,6148253.15,"Good"
"37474",35097,15,558055.79,6148254.41,"Good"
"37475",35098,15,558055.79,6148254.41,"Good"
"37476",35099,15,558055.79,6148254.41,"Good"
"37477",35100,15,558054.36,6148253.76,"Good"
"37478",35101,15,558054.36,6148253.76,"Good"
"37479",35102,15,558054.36,6148253.76,"Good"
"37480",35103,15,558052.11,6148252.66,"Good"
"37481",35104,15,558052.11,6148252.66,"Good"
"37482",35105,15,558052.11,6148252.66,"Good"
"37483",35106,15,558052.11,6148252.66,"Good"
"37484",35107,15,558052.11,6148252.66,"Good"
"37485",35108,15,558052.11,6148252.66,"Good"
"37486",35109,15,558052.11,6148252.66,"Good"
"37487",35110,15,558052.11,6148252.66,"Good"
"37488",35111,15,558052.11,6148252.66,"Good"
"37489",38050,16,553158.46,6142776.19,"Good"
"37490",38051,16,553158.46,6142776.19,"Good"
"37491",38052,16,553159.5,6142776.09,"Good"
"37492",38053,16,553159.5,6142776.09,"Good"
"37493",38054,16,553159.5,6142776.09,"Good"
"37494",38055,16,553158.01,6142776.93,"Good"
"37495",38056,16,553158.01,6142776.93,"Good"
"37496",38057,16,553158.01,6142776.93,"Good"
"37497",38058,16,553158.82,6142777.44,"Good"
"37498",38059,16,553158.82,6142777.44,"Good"
"37499",38060,16,553158.82,6142777.44,"Good"
"37500",38061,16,553157.91,6142777.8,"Good"
"37501",38062,16,553157.91,6142777.8,"Good"
"37502",38063,16,553157.91,6142777.8,"Good"
"37503",38064,16,553157.32,6142778.27,"Good"
"37504",38065,16,553157.32,6142778.27,"Good"
"37505",38066,16,553157.32,6142778.27,"Good"
"37506",38067,16,553157.16,6142778.49,"Good"
"37507",38068,16,553157.16,6142778.49,"Good"
"37508",38069,16,553157.16,6142778.49,"Good"
"37509",38070,16,553157.46,6142779.53,"Good"
"37510",38071,16,553157.46,6142779.53,"Good"
"37511",38072,16,553157.46,6142779.53,"Good"
"37512",38073,16,553157.46,6142779.53,"Good"
"37513",38074,16,553157.46,6142779.53,"Good"
"37514",38075,16,553157.46,6142779.53,"Good"
"37515",38076,16,553157.46,6142779.53,"Good"
"37516",38077,16,553157.46,6142779.53,"Good"
"37517",38078,16,553157.46,6142779.53,"Good"
"37518",38079,16,553157.46,6142779.53,"Good"
"37519",38080,16,553157.46,6142779.53,"Good"
"37520",38081,16,553157.46,6142779.53,"Good"
"37521",38082,16,553157.46,6142779.53,"Good"
"37522",38083,16,553158.27,6142779.64,"Good"
"37523",38084,16,553158.27,6142779.64,"Good"
"37524",38085,16,553158.27,6142779.64,"Good"
"37525",38086,16,553158.88,6142778.85,"Good"
"37526",38087,16,553158.88,6142778.85,"Good"
"37527",38088,16,553158.88,6142778.85,"Good"
"37528",38089,16,553158.88,6142778.85,"Good"
"37529",38090,16,553158.88,6142778.85,"Good"
"37530",38091,16,553158.88,6142778.85,"Good"
"37531",38092,16,553158.88,6142778.85,"Good"
"37532",38093,16,553158.88,6142778.85,"Good"
"37533",38094,16,553158.88,6142778.85,"Good"
"37534",38095,16,553158.88,6142778.85,"Good"
"37535",38096,16,553158.88,6142778.85,"Good"
"37536",38097,16,553158.88,6142778.85,"Good"
"37537",38098,16,553161.34,6142778.25,"Good"
"37538",38099,16,553161.34,6142778.25,"Good"
"37539",38100,16,553161.34,6142778.25,"Good"
"37540",38101,16,553161.51,6142778.88,"Good"
"37541",38102,16,553161.51,6142778.88,"Good"
"37542",38103,16,553161.51,6142778.88,"Good"
"37543",38104,16,553161.51,6142778.88,"Good"
"37544",38105,16,553162.62,6142777.46,"Good"
"37545",38106,16,553162.62,6142777.46,"Good"
"37546",38107,16,553162.62,6142777.46,"Good"
"37547",38108,16,553162.05,6142778.25,"Good"
"37548",38109,16,553162.05,6142778.25,"Good"
"37549",38110,16,553162.05,6142778.25,"Good"
"37550",38111,16,553163.42,6142777.92,"Good"
"37551",38112,16,553163.42,6142777.92,"Good"
"37552",38113,16,553163.42,6142777.92,"Good"
"37553",38114,16,553162.57,6142776.88,"Good"
"37554",38115,16,553162.57,6142776.88,"Good"
"37555",38116,16,553162.57,6142776.88,"Good"
"37556",38117,16,553161.99,6142776.85,"Good"
"37557",38118,16,553161.99,6142776.85,"Good"
"37558",38119,16,553161.99,6142776.85,"Good"
"37559",38120,16,553161.99,6142776.85,"Good"
"37560",38121,16,553161.99,6142776.85,"Good"
"37561",38122,16,553161.99,6142776.85,"Good"
"37562",38123,16,553161.99,6142776.85,"Good"
"37563",38124,16,553161.99,6142776.85,"Good"
"37564",38125,16,553161.99,6142776.85,"Good"
"37565",38126,16,553161.99,6142776.85,"Good"
"37566",38127,16,553161.99,6142776.85,"Good"
"37567",38128,16,553161.99,6142776.85,"Good"
"37568",38129,16,553154.74,6142773.61,"Good"
"37569",38130,16,553154.74,6142773.61,"Good"
"37570",38131,16,553154.74,6142773.61,"Good"
